anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	12	9d37bd08e635e73bdc57417c637a83e55b0532958e8dbca8d1a126543acb69b6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	711fd846902f8be73bc27f877b822f055008700d3078727979fb94014de2f404		s000001		{}
s000001	s	0	12	9d37bd08e635e73bdc57417c637a83e55b0532958e8dbca8d1a126543acb69b6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	711fd846902f8be73bc27f877b822f055008700d3078727979fb94014de2f404	p000001	p000002		{}
p000002	p	13	30	1f8573ab0fb2280af42f3ac8024eb936c06f26ee39b55bac9e1db62861a03574	f8b0a49f5f4a3998be72f5ee88ccb64a8deb1f5b5e55b4ad999d6b24b1000aa8	c1ea99206a959d1b81276072420601f88de5bb07cd60f3db0a43d463c045aff1	s000001	s000002		{}
s000002	s	13	30	1f8573ab0fb2280af42f3ac8024eb936c06f26ee39b55bac9e1db62861a03574	f8b0a49f5f4a3998be72f5ee88ccb64a8deb1f5b5e55b4ad999d6b24b1000aa8	c1ea99206a959d1b81276072420601f88de5bb07cd60f3db0a43d463c045aff1	p000002	p000003		{}
p000003	h	31	67	e87f3954ee77aa416f31dfad84e79a86f6bf693090b6a861016d9318df09fe13	f7f8e615acb4967a82488356da5ea5fc4661981fb0b2bb0ffa2899c80bdd40d8	32a38af3b115f6fb8b0d8f611dbe0f08f30a1a9d23fca93be340dbf481068776	s000002	s000003		{}
s000003	s	31	67	e87f3954ee77aa416f31dfad84e79a86f6bf693090b6a861016d9318df09fe13	f7f8e615acb4967a82488356da5ea5fc4661981fb0b2bb0ffa2899c80bdd40d8	32a38af3b115f6fb8b0d8f611dbe0f08f30a1a9d23fca93be340dbf481068776	p000003	p000004	p000003	{}
p000004	p	68	1002	3ce4d080c4bb91ac6b04a1e2c6acaf757d18f594ca3dcc4c708ba42ab6a72a8d	149f503a56aa7b56af3bd21cb100456745ecb858dd34844c35064796ecabfd5d	c037bfa7948594c78e25ce6e068ea739c1fb87d691fbd71de876a4a567835594	s000003	s000004	p000003	{}
s000004	s	68	865	52fbb8ded96938ef91c9547beca6bb5834d2945d56be73fc559f3e1bdb9d8e66	149f503a56aa7b56af3bd21cb100456745ecb858dd34844c35064796ecabfd5d	5ecddf46f38b9edf778e21ce7fd9a4121cb0ba752443e5bd5720a9da08b812cb	p000004	s000005	p000003	{}
s000005	s	866	1002	7f8c2d97d0827a68b5dd43629d54e81ef99d8b9b88dcbc33065de7463da5f440	c268f2364bc224156c9dbe34eab0729386486f60e0b038c0bfef327f6116fd38	c037bfa7948594c78e25ce6e068ea739c1fb87d691fbd71de876a4a567835594	s000004	p000005	p000003	{}
p000005	h	1003	1012	b52140d20b9a9f19f1f43f197d51e6387a9fc0455c11079c2beb179119c179e2	f37ddf206e34a6bce41ce1926790763be91dc45014d889ef8b6dd979c72ea350	1a2f8b0555bc4076c81902a4067642d816e862aa5cab08b8cac9f998d8b46459	s000005	s000006		{}
s000006	s	1003	1012	b52140d20b9a9f19f1f43f197d51e6387a9fc0455c11079c2beb179119c179e2	f37ddf206e34a6bce41ce1926790763be91dc45014d889ef8b6dd979c72ea350	1a2f8b0555bc4076c81902a4067642d816e862aa5cab08b8cac9f998d8b46459	p000005	p000006	p000005	{}
p000006	p	1013	1194	396c8be1dba2128167efa5ac3f6d02b587f23f996a9d902390fe9204b52eaa0a	044d69951e23c48df181bcdfa242fe6e7d70aec688b142981280224fc4aa15fb	7d45d48a1a4f9f6eb640888a83f5e784fc169d596dc9ce927d7ed218d1d17e2e	s000006	s000007	p000005	{}
s000007	s	1013	1194	396c8be1dba2128167efa5ac3f6d02b587f23f996a9d902390fe9204b52eaa0a	044d69951e23c48df181bcdfa242fe6e7d70aec688b142981280224fc4aa15fb	7d45d48a1a4f9f6eb640888a83f5e784fc169d596dc9ce927d7ed218d1d17e2e	p000006	p000007	p000005	{}
p000007	p	1195	1522	6f62a53644716b812ca5387a3979bfa099e9e50a2cd377fd94858c2465027dc3	3a86e7bde3a52a033c8fca2764e529d23d269ed66ab24a0bb37268f12b47b67d	df7e58527832702c25382beead11ff82a8675d19a514ec670f8b2c09113d555e	s000007	s000008	p000005	{}
s000008	s	1195	1522	6f62a53644716b812ca5387a3979bfa099e9e50a2cd377fd94858c2465027dc3	3a86e7bde3a52a033c8fca2764e529d23d269ed66ab24a0bb37268f12b47b67d	df7e58527832702c25382beead11ff82a8675d19a514ec670f8b2c09113d555e	p000007	p000008	p000005	{}
p000008	p	1523	1689	e8a83c9045c4f0b730141c8dae12d84310bbdd7537dc683e56aab0542a8a3107	5fe583e48566e08c693babc8f45f72701bad9083245198c8ff1ca694b4741078	e046e5c11e8967259007f4a44028297b3980b4e4b188626e864d1716d0084df2	s000008	s000009	p000005	{}
s000009	s	1523	1689	e8a83c9045c4f0b730141c8dae12d84310bbdd7537dc683e56aab0542a8a3107	5fe583e48566e08c693babc8f45f72701bad9083245198c8ff1ca694b4741078	e046e5c11e8967259007f4a44028297b3980b4e4b188626e864d1716d0084df2	p000008	p000009	p000005	{}
p000009	p	1690	2514	e45fa4f02550ab90705410e3c390a987700f30e57097e2d2beb272f79274d340	b88e84b39fdba2d2bb81306cd7997af1eee6af3e9e9fad23e17b3d7a555f32fa	dc0a7005f80703501cee184aaabb4bbb84901caeb8500aa3c280d458a626f910	s000009	s000010	p000005	{}
s000010	s	1690	1700	800fa969006a35a8b8d7db499061b5416b1cfa10e4feb43f393be6efa637eebe	b88e84b39fdba2d2bb81306cd7997af1eee6af3e9e9fad23e17b3d7a555f32fa	7a52c02807aa433f70df8a7f963f3711d2afce0cd03fa692cc2c3c44c3222a23	p000009	s000011	p000005	{}
s000011	s	1702	1734	04d49a530185fcc6fc102d5304deca0e51828f13a0da4801556af3effba166e9	f77d76b77de457014960f0081533fa2872ed64801fbc97c7c15356679d633035	ed565758a72e820c9a026e90287044f6cd9632b87f98d446d31213f8d45b8996	s000010	s000012	p000005	{}
s000012	s	1735	2514	238db06c0fc6a8ef28ed62b1f017f52b44d309fa2fe8163e775903436d59d28f	7161ae199c10bf0f574e03a7e1e06bdc5691134a5361b8748d13fc222ab32683	dc0a7005f80703501cee184aaabb4bbb84901caeb8500aa3c280d458a626f910	s000011	p000010	p000005	{}
p000010	p	2515	2846	7335d85e74e38bede75f78c476233f27b811aeb77d49d3ca8c68967e1380e153	0f5255e8fe42425fa3a88b5e36417be5be06c834fe7a4be1aac392df72004fed	a564179244c7ba02268fc52a75901471eb1feb4a7ee0666bf379e0267e6738a2	s000012	s000013	p000005	{}
s000013	s	2515	2846	7335d85e74e38bede75f78c476233f27b811aeb77d49d3ca8c68967e1380e153	0f5255e8fe42425fa3a88b5e36417be5be06c834fe7a4be1aac392df72004fed	a564179244c7ba02268fc52a75901471eb1feb4a7ee0666bf379e0267e6738a2	p000010	p000011	p000005	{}
