anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	h	0	13	7c099db665cb2172a33c5ecd26d8f19c0426645a2ee1136f26f99456e159e135	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	fdf7969485cf2b5d0efad98571f3c7a255972e6d08b3fd1226199ed438672696		s000001		{}
s000001	s	0	13	7c099db665cb2172a33c5ecd26d8f19c0426645a2ee1136f26f99456e159e135	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	fdf7969485cf2b5d0efad98571f3c7a255972e6d08b3fd1226199ed438672696	p000001	p000002	p000001	{}
p000002	h	14	48	08d6cb02ee69df563c1e877e92c2cac2773a70eff23864e96967e5f3a1563b2c	ddddc5124943b52cfc7789060cc691d685dd10114b9036c46d9533031e3cc956	29ba23e7f8317b3aef5444696fc4e3ccb37c3d27360d6940d34fff1b3d4d953a	s000001	s000002		{}
s000002	s	14	48	08d6cb02ee69df563c1e877e92c2cac2773a70eff23864e96967e5f3a1563b2c	ddddc5124943b52cfc7789060cc691d685dd10114b9036c46d9533031e3cc956	29ba23e7f8317b3aef5444696fc4e3ccb37c3d27360d6940d34fff1b3d4d953a	p000002	p000003	p000002	{}
p000003	p	49	71	4463578c79ae29b009ca8f4756f8085fe312876d19bf99b58fa11a81b2477cc8	2026536bfdfd047057f5423d6153c2ce533a0ed5220f1b93d493ff0ac6f12466	f8e7ca2f15b2b4d0373666990c1f3cc30249823c26a8e24415ea812b935d5854	s000002	s000003	p000002	{}
s000003	s	49	63	622bc7eca42d47f96cb620e3ce8e1a7c23fa5d4c8947213bed608432a6e25f84	2026536bfdfd047057f5423d6153c2ce533a0ed5220f1b93d493ff0ac6f12466	cb0f1e62dda40b54e5d8fdcbfb9a8e5bd64cade5a7446befd57c8039232e5d76	p000003	s000004	p000002	{}
s000004	s	63	65	acbbb708385721a6275edb28b2265071ab2c596d66c45e0f095ca22a55c6fb7d	86e39a905f96de5b637c344c0ef4d6ba9b9fdd019417aaf1a6738c49c1a951ea	d66731448d24e66e52d187e1485e29d6a7ba906c250208985a8a839fd26a6f13	s000003	s000005	p000002	{}
s000005	s	66	71	5803c1dfe927c104801da078cb847c8c55c7cc005fba4b8e98af7092f8a7791d	17649ea1c60b4cc42e0c01519f02967b9efdea4421cdc33f3b01245a224569f7	f8e7ca2f15b2b4d0373666990c1f3cc30249823c26a8e24415ea812b935d5854	s000004	p000004	p000002	{}
p000004	h	72	80	aa3ac7e94cf9001bd691eb89593f73264ff7c9fc99daaff838943283729f86e7	fca5388d63b733ad71cb5bdf34b746627dc6413036f4e2070cde5080b45ef141	a82774e5bf9cbbdffc1760c6b4b1d47c83b90730da263a1b86001dd9a4bef2b3	s000005	s000006		{}
s000006	s	72	80	aa3ac7e94cf9001bd691eb89593f73264ff7c9fc99daaff838943283729f86e7	fca5388d63b733ad71cb5bdf34b746627dc6413036f4e2070cde5080b45ef141	a82774e5bf9cbbdffc1760c6b4b1d47c83b90730da263a1b86001dd9a4bef2b3	p000004	p000005	p000004	{}
