anchor_id	anchor_type	start	end	label
A0001	sentence	0	473	sentence
A0002	sentence	474	813	sentence
A0003	sentence	814	2099	sentence
A0004	sentence	2100	2593	sentence
A0005	sentence	2594	3615	sentence
A0006	table	3617	3663	table
A0007	sentence	3665	4271	sentence
A0008	sentence	4272	4608	sentence
A0009	sentence	4609	5315	sentence
A0010	sentence	5316	5455	sentence
A0011	sentence	5456	6107	sentence
A0012	sentence	6108	6461	sentence
A0013	sentence	6462	6819	sentence
A0014	sentence	6820	6976	sentence
A0015	sentence	6977	7235	sentence
A0016	sentence	7236	7347	sentence
A0017	sentence	7348	7644	sentence
A0018	sentence	7645	8001	sentence
A0019	table	8003	8049	table
A0020	sentence	8051	8151	sentence
A0021	table	8153	8873	table
A0022	sentence	8875	8956	sentence
A0023	table	8958	9004	table
A0024	sentence	9006	9063	sentence
A0025	table	9065	9380	table
A0026	sentence	9382	9424	sentence
A0027	table	9426	9464	table
