anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	35	sentence
A0003	sentence	37	349	sentence
A0004	sentence	351	358	sentence
A0005	sentence	360	442	sentence
A0006	sentence	444	553	sentence
A0007	sentence	555	562	sentence
A0008	sentence	564	695	sentence
A0009	sentence	697	960	sentence
A0010	sentence	962	964	sentence
A0011	sentence	966	1343	sentence
A0012	sentence	1345	1356	sentence
A0013	sentence	1358	1493	sentence
A0014	sentence	1495	1695	sentence
A0015	sentence	1696	1875	sentence
A0016	sentence	1876	2153	sentence
A0017	sentence	2154	2262	sentence
A0018	sentence	2263	2416	sentence
A0019	table	2418	2450	table
A0020	sentence	2452	2469	sentence
A0021	sentence	2471	2975	sentence
A0022	sentence	2976	3120	sentence
A0023	sentence	3122	3843	sentence
A0024	sentence	3844	4088	sentence
A0025	sentence	4090	4130	sentence
A0026	sentence	4131	5121	sentence
A0027	sentence	5122	5733	sentence
A0028	sentence	5734	6144	sentence
A0029	table	6146	6180	table
A0030	sentence	6182	6185	sentence
A0031	sentence	6187	6510	sentence
A0032	sentence	6512	6547	sentence
A0033	sentence	6548	6768	sentence
A0034	sentence	6769	7121	sentence
A0035	sentence	7122	7260	sentence
A0036	sentence	7262	7636	sentence
A0037	sentence	7638	8062	sentence
A0038	sentence	8063	8238	sentence
A0039	sentence	8239	8347	sentence
A0040	sentence	8349	8652	sentence
A0041	table	8654	8688	table
A0042	sentence	8690	8720	sentence
A0043	sentence	8722	8854	sentence
A0044	sentence	8855	9913	sentence
A0045	sentence	9915	10680	sentence
A0046	sentence	10681	11246	sentence
A0047	sentence	11248	11251	sentence
A0048	sentence	11253	11791	sentence
A0049	sentence	11792	11967	sentence
A0050	table	11969	12003	table
A0051	sentence	12005	13409	sentence
A0052	sentence	13410	13774	sentence
A0053	sentence	13776	13849	sentence
A0054	sentence	13850	14985	sentence
A0055	sentence	14987	15209	sentence
A0056	sentence	15210	15362	sentence
A0057	sentence	15363	15720	sentence
A0058	table	15722	15756	table
A0059	sentence	15758	15803	sentence
A0060	sentence	15804	17209	sentence
A0061	sentence	17211	17286	sentence
A0062	sentence	17288	17998	sentence
A0063	sentence	18000	18688	sentence
A0064	sentence	18690	19517	sentence
A0065	table	19519	19553	table
A0066	sentence	19555	20181	sentence
A0067	sentence	20183	20201	sentence
A0068	sentence	20202	20843	sentence
A0069	sentence	20845	20848	sentence
A0070	sentence	20850	20868	sentence
A0071	sentence	20869	21356	sentence
A0072	sentence	21358	21383	sentence
A0073	sentence	21384	21589	sentence
A0074	sentence	21590	21756	sentence
A0075	sentence	21758	21784	sentence
A0076	sentence	21785	21933	sentence
A0077	sentence	21934	22085	sentence
A0078	sentence	22087	22090	sentence
A0079	sentence	22091	22476	sentence
A0080	sentence	22477	22842	sentence
A0081	sentence	22843	22986	sentence
A0082	table	22988	23022	table
A0083	sentence	23024	23027	sentence
A0084	sentence	23029	23186	sentence
A0085	sentence	23187	23433	sentence
A0086	sentence	23434	23696	sentence
A0087	sentence	23698	23701	sentence
A0088	sentence	23702	23962	sentence
A0089	sentence	23964	23967	sentence
A0090	sentence	23969	23978	sentence
A0091	sentence	23979	24473	sentence
A0092	table	24475	24784	table
A0093	sentence	24786	24879	sentence
A0094	sentence	24881	24884	sentence
A0095	sentence	24885	24908	sentence
A0096	sentence	24909	25535	sentence
A0097	table	25537	25571	table
A0098	sentence	25573	25576	sentence
A0099	sentence	25577	25795	sentence
A0100	sentence	25797	25800	sentence
A0101	sentence	25801	25959	sentence
A0102	sentence	25961	25964	sentence
A0103	sentence	25965	26123	sentence
A0104	sentence	26125	26128	sentence
A0105	sentence	26130	26407	sentence
A0106	sentence	26409	26412	sentence
A0107	sentence	26413	26692	sentence
A0108	sentence	26694	26697	sentence
A0109	sentence	26698	27026	sentence
A0110	sentence	27027	27217	sentence
A0111	sentence	27218	27350	sentence
A0112	sentence	27352	27534	sentence
A0113	sentence	27535	28170	sentence
A0114	sentence	28172	28175	sentence
A0115	sentence	28177	28306	sentence
A0116	sentence	28307	28446	sentence
A0117	sentence	28448	28451	sentence
A0118	sentence	28452	28662	sentence
A0119	table	28664	28698	table
A0120	sentence	28700	28810	sentence
A0121	table	28812	29020	table
A0122	table	29022	29125	table
A0123	table	29127	29162	table
A0124	sentence	29164	29174	sentence
A0125	sentence	29176	29237	sentence
A0126	table	29239	29274	table
