anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	44	sentence
A0003	sentence	46	360	sentence
A0004	sentence	362	475	sentence
A0005	sentence	477	986	sentence
A0006	sentence	988	1035	sentence
A0007	sentence	1037	1039	sentence
A0008	sentence	1041	1070	sentence
A0009	sentence	1072	1075	sentence
A0010	sentence	1077	1287	sentence
A0011	sentence	1289	1292	sentence
A0012	sentence	1294	1667	sentence
A0013	sentence	1668	1825	sentence
A0014	sentence	1827	1830	sentence
A0015	sentence	1832	2289	sentence
A0016	sentence	2290	2596	sentence
A0017	sentence	2597	2970	sentence
A0018	table	2972	3004	table
A0019	sentence	3006	3008	sentence
A0020	sentence	3010	3327	sentence
A0021	sentence	3329	3332	sentence
A0022	sentence	3334	3583	sentence
A0023	sentence	3584	3708	sentence
A0024	sentence	3710	3713	sentence
A0025	sentence	3715	4204	sentence
A0026	sentence	4205	4499	sentence
A0027	sentence	4501	4504	sentence
A0028	sentence	4506	4527	sentence
A0029	sentence	4528	4931	sentence
A0030	sentence	4933	4936	sentence
A0031	sentence	4938	5241	sentence
A0032	sentence	5243	5246	sentence
A0033	sentence	5248	5609	sentence
A0034	sentence	5611	5613	sentence
A0035	sentence	5615	5642	sentence
A0036	sentence	5644	5647	sentence
A0037	sentence	5649	5871	sentence
A0038	sentence	5872	6004	sentence
A0039	sentence	6005	6350	sentence
A0040	table	6352	6402	table
A0041	sentence	6404	6407	sentence
A0042	sentence	6409	6465	sentence
A0043	sentence	6466	6962	sentence
A0044	table	6964	7389	table
A0045	table	7391	8336	table
A0046	table	8338	8672	table
A0047	table	8674	9350	table
A0048	sentence	9352	9543	sentence
A0049	table	9545	9595	table
A0050	sentence	9597	9600	sentence
A0051	sentence	9602	10312	sentence
A0052	sentence	10313	10504	sentence
A0053	sentence	10506	10509	sentence
A0054	sentence	10511	10547	sentence
A0055	sentence	10548	11116	sentence
A0056	sentence	11118	11121	sentence
A0057	sentence	11123	11614	sentence
A0058	sentence	11615	11956	sentence
A0059	sentence	11958	12400	sentence
A0060	sentence	12401	12699	sentence
A0061	sentence	12700	13014	sentence
A0062	sentence	13016	13019	sentence
A0063	sentence	13021	13230	sentence
A0064	sentence	13231	13419	sentence
A0065	sentence	13420	13675	sentence
A0066	table	13677	13727	table
A0067	sentence	13729	13732	sentence
A0068	sentence	13734	14225	sentence
A0069	sentence	14226	14332	sentence
A0070	sentence	14334	14337	sentence
A0071	sentence	14339	16553	sentence
A0072	sentence	16554	16707	sentence
A0073	sentence	16709	16712	sentence
A0074	sentence	16714	17393	sentence
A0075	sentence	17394	18157	sentence
A0076	table	18159	18209	table
A0077	sentence	18211	18214	sentence
A0078	sentence	18216	18228	sentence
A0079	sentence	18229	18813	sentence
A0080	sentence	18815	18818	sentence
A0081	sentence	18820	19017	sentence
A0082	sentence	19018	19156	sentence
A0083	sentence	19157	19184	sentence
A0084	sentence	19186	19188	sentence
A0085	sentence	19190	19213	sentence
A0086	sentence	19215	19218	sentence
A0087	sentence	19220	19494	sentence
A0088	sentence	19495	19678	sentence
A0089	sentence	19679	19855	sentence
A0090	sentence	19856	21594	sentence
A0091	sentence	21595	22017	sentence
A0092	sentence	22018	22685	sentence
A0093	sentence	22686	22990	sentence
A0094	sentence	22991	23213	sentence
A0095	sentence	23214	23290	sentence
A0096	sentence	23291	23518	sentence
A0097	sentence	23519	24341	sentence
A0098	table	24343	24393	table
A0099	sentence	24395	24398	sentence
A0100	sentence	24400	25321	sentence
A0101	sentence	25322	25443	sentence
A0102	sentence	25445	25448	sentence
A0103	sentence	25450	25467	sentence
A0104	sentence	25468	26408	sentence
A0105	table	26410	26460	table
A0106	sentence	26462	26465	sentence
A0107	sentence	26467	27483	sentence
A0108	sentence	27484	27838	sentence
A0109	sentence	27839	28079	sentence
A0110	sentence	28081	28084	sentence
A0111	sentence	28086	28482	sentence
A0112	sentence	28484	28487	sentence
A0113	sentence	28489	28962	sentence
A0114	sentence	28963	29340	sentence
A0115	sentence	29342	29345	sentence
A0116	sentence	29347	29805	sentence
A0117	sentence	29806	30495	sentence
A0118	sentence	30496	30654	sentence
A0119	sentence	30655	31051	sentence
A0120	sentence	31052	31876	sentence
A0121	table	31878	31928	table
A0122	sentence	31930	31933	sentence
A0123	sentence	31935	35735	sentence
A0124	sentence	35736	36001	sentence
A0125	table	36003	36053	table
A0126	sentence	36055	36058	sentence
A0127	sentence	36060	36791	sentence
A0128	sentence	36792	36947	sentence
A0129	sentence	36948	37039	sentence
A0130	sentence	37040	37473	sentence
A0131	sentence	37474	37904	sentence
A0132	sentence	37905	38123	sentence
A0133	sentence	38124	38337	sentence
A0134	sentence	38338	38687	sentence
A0135	sentence	38689	39384	sentence
A0136	sentence	39385	39825	sentence
A0137	sentence	39826	39946	sentence
A0138	sentence	39947	40335	sentence
A0139	sentence	40336	40535	sentence
A0140	sentence	40536	40943	sentence
A0141	sentence	40944	41100	sentence
A0142	sentence	41101	41312	sentence
A0143	table	41314	41365	table
A0144	sentence	41367	41370	sentence
A0145	sentence	41372	41388	sentence
A0146	sentence	41389	41796	sentence
A0147	sentence	41798	41801	sentence
A0148	sentence	41803	41816	sentence
A0149	sentence	41817	42340	sentence
A0150	sentence	42342	42345	sentence
A0151	sentence	42347	43159	sentence
A0152	sentence	43160	43316	sentence
A0153	sentence	43317	43653	sentence
A0154	table	43655	43706	table
A0155	sentence	43708	43710	sentence
A0156	sentence	43712	43738	sentence
A0157	sentence	43740	43743	sentence
A0158	sentence	43745	43976	sentence
A0159	sentence	43978	45452	sentence
A0160	sentence	45453	45656	sentence
A0161	sentence	45657	45810	sentence
A0162	sentence	45812	45815	sentence
A0163	sentence	45817	46679	sentence
A0164	table	46681	46732	table
A0165	sentence	46734	46736	sentence
A0166	sentence	46738	47741	sentence
A0167	sentence	47742	47841	sentence
A0168	sentence	47842	47960	sentence
A0169	sentence	47961	48235	sentence
A0170	sentence	48237	48239	sentence
A0171	sentence	48241	48546	sentence
A0172	sentence	48548	48550	sentence
A0173	sentence	48552	48821	sentence
A0174	sentence	48823	48825	sentence
A0175	sentence	48827	49145	sentence
A0176	sentence	49146	49327	sentence
A0177	sentence	49329	49332	sentence
A0178	sentence	49334	49505	sentence
A0179	sentence	49506	49710	sentence
A0180	sentence	49712	49715	sentence
A0181	sentence	49717	49877	sentence
A0182	table	49879	49930	table
A0183	sentence	49932	49935	sentence
A0184	sentence	49937	50091	sentence
A0185	sentence	50092	50352	sentence
A0186	sentence	50354	50357	sentence
A0187	sentence	50359	50436	sentence
A0188	sentence	50437	50680	sentence
A0189	sentence	50681	51165	sentence
A0190	sentence	51167	51170	sentence
A0191	sentence	51172	51459	sentence
A0192	sentence	51460	52362	sentence
A0193	sentence	52364	52367	sentence
A0194	sentence	52369	52621	sentence
A0195	sentence	52623	52626	sentence
A0196	sentence	52628	52678	sentence
A0197	sentence	52679	53330	sentence
A0198	sentence	53332	53335	sentence
A0199	sentence	53337	53554	sentence
A0200	sentence	53556	53559	sentence
A0201	sentence	53561	53748	sentence
A0202	table	53750	53801	table
A0203	sentence	53803	53806	sentence
A0204	sentence	53808	53874	sentence
A0205	sentence	53876	53942	sentence
A0206	sentence	53944	53996	sentence
A0207	sentence	53998	54436	sentence
A0208	sentence	54438	54462	sentence
A0209	table	54464	54515	table
A0210	sentence	54517	54726	sentence
A0211	sentence	54728	54752	sentence
A0212	sentence	54754	54771	sentence
A0213	sentence	54773	54790	sentence
A0214	sentence	54792	54807	sentence
A0215	sentence	54809	54818	sentence
A0216	sentence	54820	54835	sentence
