anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	121	sentence
A0004	sentence	123	127	sentence
A0005	sentence	128	168	sentence
A0006	sentence	170	219	sentence
A0007	sentence	221	1174	sentence
A0008	sentence	1175	1266	sentence
A0009	sentence	1268	1475	sentence
A0010	sentence	1476	1549	sentence
A0011	sentence	1550	4124	sentence
A0012	sentence	4125	4775	sentence
A0013	sentence	4777	5193	sentence
A0014	sentence	5195	5498	sentence
A0015	sentence	5499	6462	sentence
A0016	sentence	6464	8341	sentence
A0017	sentence	8342	8537	sentence
A0018	sentence	8538	8835	sentence
A0019	sentence	8837	8839	sentence
A0020	sentence	8840	9392	sentence
A0021	sentence	9394	9593	sentence
A0022	sentence	9594	11344	sentence
A0023	sentence	11346	11347	sentence
A0024	sentence	11349	11351	sentence
A0025	sentence	11352	12990	sentence
A0026	sentence	12992	13046	sentence
A0027	sentence	13047	13412	sentence
A0028	sentence	13414	13425	sentence
A0029	sentence	13427	15458	sentence
A0030	sentence	15460	15733	sentence
A0031	sentence	15734	15990	sentence
A0032	sentence	15991	16107	sentence
A0033	sentence	16108	16721	sentence
A0034	sentence	16723	16724	sentence
A0035	sentence	16726	16728	sentence
A0036	sentence	16729	17235	sentence
A0037	sentence	17237	17239	sentence
A0038	sentence	17240	17703	sentence
A0039	sentence	17705	17708	sentence
A0040	sentence	17709	20266	sentence
A0041	sentence	20268	20271	sentence
A0042	sentence	20272	20634	sentence
A0043	sentence	20635	20928	sentence
A0044	sentence	20930	20933	sentence
A0045	sentence	20934	21103	sentence
A0046	sentence	21104	21282	sentence
A0047	sentence	21283	21431	sentence
A0048	sentence	21433	21436	sentence
A0049	sentence	21437	21693	sentence
A0050	sentence	21695	21696	sentence
A0051	sentence	21698	21701	sentence
A0052	sentence	21702	21936	sentence
A0053	sentence	21937	22224	sentence
A0054	sentence	22226	22229	sentence
A0055	sentence	22230	22492	sentence
A0056	sentence	22493	22954	sentence
A0057	sentence	22955	23256	sentence
A0058	sentence	23257	23669	sentence
A0059	sentence	23670	24057	sentence
A0060	sentence	24059	24060	sentence
A0061	table	24062	24532	table
A0062	table	24534	24790	table
A0063	sentence	24792	24829	sentence
A0064	sentence	24831	24832	sentence
