anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	12	5be93d5d8fe46f3442125fc5b6029e17e64f12eee497e5680ae1f4efd3961b57	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	405316840fd8ac6712295e536090aa965aaa524f788b03dcb9125dfc928e7d6a		s000001		{}
s000001	s	0	12	5be93d5d8fe46f3442125fc5b6029e17e64f12eee497e5680ae1f4efd3961b57	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	405316840fd8ac6712295e536090aa965aaa524f788b03dcb9125dfc928e7d6a	p000001	p000002		{}
p000002	p	13	538	529835af046c43092bb0e73285b78b16890269971b811506d844b94690648aee	05db8026234c905256ba741d98fe20a7137e4e2150613ae10ee7eba691986c07	f3257b28eb2e49df65015f2b977fc833c165b4b2aaef1caf1b29eb808ff2ccbe	s000001	s000002		{}
s000002	s	13	212	192ae3a6232c07be3d3135dcfac8c83283ead5ae4f4c9dd8acc39c584c02f52a	05db8026234c905256ba741d98fe20a7137e4e2150613ae10ee7eba691986c07	622fb0b30dfc724b4ca810e4eb4682422bdecd2b7e715ea470d542b21ff2c858	p000002	s000003		{}
s000003	s	213	538	26248c0e65f99b031a45145625fa2febb4d9e3004126916bf7c1a629a464b828	f2e1c517d1bf31492d279b4dbf3cf458f42b2f447d2bbf11feda3ab823d47b08	f3257b28eb2e49df65015f2b977fc833c165b4b2aaef1caf1b29eb808ff2ccbe	s000002	p000003		{}
p000003	p	539	1377	acbe75d69ed7e95e33b8239d24c5119c484a999daf4da20368defc2797213a85	278db31b9e3dd013bdcbb2952ac5ef5a8f64cef3aeecc5c7ba57958a1bbc40cd	d48b3199e97c3591c4a857b2ab2f562dddad0ba859bc96fc1f93af844325cd93	s000003	s000004		{}
s000004	s	539	752	c4565ee48cbf1cd386896cfc04c96cf3873e2e45fc0081b31d7461dff111d709	278db31b9e3dd013bdcbb2952ac5ef5a8f64cef3aeecc5c7ba57958a1bbc40cd	90a4be4eb41822d5b358af421f4f0c46cbc195acf58cdaae257516a41238cd1c	p000003	s000005		{}
s000005	s	753	976	f25790e6bdba8e8e2a49f6fc961c80a874b6aaa138dc7e45ed53a44bccb67694	693de7e82495195a21fb003c99de65b588a60b89704e1168a549bb5d191052a6	c813ecf09aaf039c7a9cad9fe482fbb22c7e8dddf0d0363f887988c5e3fcb095	s000004	s000006		{}
s000006	s	977	1177	7eef3e40b2a150f0cf9ea9cd0d8e4fe3b61ddb849ad9655ea68ec42546070433	9e7e75e330632678dadc15135f6ccbb1788ad476269919da3f135a747e9cba85	ec4fcd288db551d9402b9ce4df05145da83fd9a86ad2b128920e0b7ae8728477	s000005	s000007		{}
s000007	s	1178	1377	2b0a88bc43e238299a767e25d81ec0c881c1cf1d8d3f7b29f6b9078b703f57c6	e2db753f07b74b0482d1bafa0342c70c5b7ef4615f8f27817d2098f6a1df4bbf	d48b3199e97c3591c4a857b2ab2f562dddad0ba859bc96fc1f93af844325cd93	s000006	p000004		{}
p000004	p	1378	1698	f6539cd1460ceff8ad31192e9199c5a8fa313c8966a3ca43b23f3f6be56d8117	3f6e062fc02dbe434804c216ffea3505ec104715e3369f77a5ea94a14beb1e89	d775251aaac276d48969ce18f3c7b5c045b42d5b7f1f3d5fc53c36a3580423ab	s000007	s000008		{}
s000008	s	1378	1698	f6539cd1460ceff8ad31192e9199c5a8fa313c8966a3ca43b23f3f6be56d8117	3f6e062fc02dbe434804c216ffea3505ec104715e3369f77a5ea94a14beb1e89	d775251aaac276d48969ce18f3c7b5c045b42d5b7f1f3d5fc53c36a3580423ab	p000004	p000005		{}
p000005	p	1699	2573	c8bd250b69a1856ff3955f8e1d16ff1c1d9362da9ad512019875b7a44ddc43f9	ab9987f5046dd16b57f59d9bb0dff7d78bc973a752dc050b21aede1a5ef53662	1613c6da6ae8b5884c9f9c9e5aa9315785bc4281bd82b278d587f73ec9e94605	s000008	s000009		{}
s000009	s	1699	2003	f94f27e8cafdc7e2cab40ec6789621db7d8add8ad21d4ac48c58093d7338179b	ab9987f5046dd16b57f59d9bb0dff7d78bc973a752dc050b21aede1a5ef53662	b890f29f9e52549d72ebd5533348a44d5e496b60515957f62de91ec10ff5e71a	p000005	s000010		{}
s000010	s	2004	2107	6f00923c739ff74805649b37e49840fdf0c18de985823b6622306e64f456aff4	a87f65736fa545cf77d034b20070043d8a26a5c3bc7c24860ae5cc7d2b3bcd2b	2f97b132a38c5cdcc4e841d11f1f8fe94bb587684b2f0614cd73303baeb6453b	s000009	s000011		{}
s000011	s	2108	2573	57380dbf7d531dd0d851e5ab9c56319dd08d0b4c4155c06f13bd2c7fef0ca54c	bb2c375a9fc219b53cfa5c57be2d33de7f4c076c280265c3c6334313f1464d83	1613c6da6ae8b5884c9f9c9e5aa9315785bc4281bd82b278d587f73ec9e94605	s000010	p000006		{}
p000006	p	2574	2961	6477ca5db052172c747ad10cd7b77e2603608c614da547b6e97c8772dee52abc	bcdef85d925cc05263542f2ece2afe9512d2a33bfed31120b15ab3aa523e7c98	1dfee36f0bb99252321a16a668efb993a09fc612a373998f11d2556b4e6108c1	s000011	s000012		{}
s000012	s	2574	2961	6477ca5db052172c747ad10cd7b77e2603608c614da547b6e97c8772dee52abc	bcdef85d925cc05263542f2ece2afe9512d2a33bfed31120b15ab3aa523e7c98	1dfee36f0bb99252321a16a668efb993a09fc612a373998f11d2556b4e6108c1	p000006	p000007		{}
p000007	p	2962	3502	e0d232c9a5f7b89ea085d2a1bde32f0e55072c94c116dbb08bba12f78011eac1	fe64d5462f24a7f66a9aaeea9aa4f5984b79ad7590e58b1617fb4310e0c69648	dab1de7e9c32fd43939087165ac7d082d49f74e5273bd76a2866e15fd6854630	s000012	s000013		{}
s000013	s	2962	3502	e0d232c9a5f7b89ea085d2a1bde32f0e55072c94c116dbb08bba12f78011eac1	fe64d5462f24a7f66a9aaeea9aa4f5984b79ad7590e58b1617fb4310e0c69648	dab1de7e9c32fd43939087165ac7d082d49f74e5273bd76a2866e15fd6854630	p000007	p000008		{}
p000008	p	3503	3593	bf68301c76691e9e8b3e741477305c3a73a395c1a0fac384281e591094410b8b	2887c853208b7514a3dc26d813df41549bc85b28fd155f38f28345bf9233af6f	bb68ab1edd5763f7b1807f9a1427c5ec4422cf725bc699def6e2b53af59109c6	s000013	s000014		{}
s000014	s	3503	3593	bf68301c76691e9e8b3e741477305c3a73a395c1a0fac384281e591094410b8b	2887c853208b7514a3dc26d813df41549bc85b28fd155f38f28345bf9233af6f	bb68ab1edd5763f7b1807f9a1427c5ec4422cf725bc699def6e2b53af59109c6	p000008	p000009		{}
p000009	p	3594	3607	77a928e2b344c6004756a8859780e011b9ff32a04a3ba93da85eb5803339a0c3	8f51bce478820eda53a0c450cd91069c80edea360b6803639860077113f1715b	f3f28b5625a0f5e05828d0666444f6d0a13bef3d000e9522756879691df936e8	s000014	s000015		{}
