anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	8404	4e44560efedcb9455f3d03021db3d3dc93129f4e1085136a8bfb48f80918d794	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855		s000001		{}
s000001	s	0	8404	4e44560efedcb9455f3d03021db3d3dc93129f4e1085136a8bfb48f80918d794	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	p000001			{}
