anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000004	p	2741	3040	48dba34d3dd62cd780b70f864db15db53293b4ca54e241ef27c76284f5cdd6a5	0697108abcbb38bede423ccbfb5460242cec3abbfd39ca4ffa77c8f76cb3d18b	287a22a9a0126c5902b29ba66f9c07f59c91a940bd0d794904aa75ead346223b	s000014	s000015		{}
s000015	s	2741	2791	6a84aaa0323f8712d108ecd215a64d24b6ac1acdf8e1a484336724b791898eeb	0697108abcbb38bede423ccbfb5460242cec3abbfd39ca4ffa77c8f76cb3d18b	b030052e33dabc2b9538c58e6873317846667806fdfa58460d6d89429e06fc20	p000004	s000016		{}
s000016	s	2792	3040	2c891b4ba5e2f369be5e6596e87bce1d849d44a59158b99c788fdf45c70e372b	7085c5e83cf72374398efc0c507a64f2eddf6b25fc6a7e58871c7cf43db8a881	287a22a9a0126c5902b29ba66f9c07f59c91a940bd0d794904aa75ead346223b	s000015	p000005		{}
p000005	p	3041	3406	9f117426f5ea975f0f4632178b91a5056f568f4fae29f5ecaf77cf4c45499ab1	afacc3cc63b492762dea48a5e68f0ed7299b77a5b14b86a45d7f9e78efc239c8	ca3a13f986c1b8d7f1de3152c4895ea84b845738645fb3de348596e6e0ef4ebf	s000016	s000017		{}
s000017	s	3041	3348	2d9c864c5bbad004668e0d4349363c76593f3a3d1f444cc7f62330a49c4dec6f	afacc3cc63b492762dea48a5e68f0ed7299b77a5b14b86a45d7f9e78efc239c8	d56d25bc6d0d8afb0826dc4d9ae900f1565e6c7dd9adfa588b21fce3b92f6547	p000005	s000018		{}
s000018	s	3349	3406	dcf911286d0a8978ce90aee3df0e84a0f2c870a51987c74130144c74c031f676	7e522644f7f30fb227a063529dceed19cc91748b939d41c907dc2e0889c4c519	ca3a13f986c1b8d7f1de3152c4895ea84b845738645fb3de348596e6e0ef4ebf	s000017	t02r01c02		{}
t02r01c02	t	3464	3483	58f3d6fcc4e60d2762b2e1d049926e95945ab2c3f21ccbc210aed469d766da89	c961e0953c342f47809cfb2e9f5caf9660e1bcdaf85abeb08d54b2fdec1f74e7	e86742d435b213cbb73943338c7a1b33b9ebbfbd1ce273c157d647489b1f848d	s000018	t02r01c03		"{""table_index"":""2"",""row_index"":""1"",""col_index"":""2"",""col_header"":""Price to Public (1)""}"
t02r01c03	t	3546	3570	343986a89f83b434d2c8711b5728137adb2c2405027c7d4871df6f9fb7e55691	c9dc466534538726c44476b4f6712331f386f4d21eed71d35ae30bc9afe34fda	76bc7f1e7d577f36242419491dbe47c648b8715eac163de45cf81bcbaa7eaa20	t02r01c02	t02r01c04		"{""table_index"":""2"",""row_index"":""1"",""col_index"":""3"",""col_header"":""Fees and Commissions (2)""}"
t02r01c04	t	3627	3645	6061fbabf75664aeeaee4b85d04a8e48ce501afdd03ba92ec23284f57effa500	f08964941d3545b54fe8d155fa62f0546d8172193a92e4c7bee43b8b33bc89f5	a9169f8d2a9ed67227a7909d86772d25f65162682c5dcbd12286f83d943f0639	t02r01c03	t02r02c01		"{""table_index"":""2"",""row_index"":""1"",""col_index"":""4"",""col_header"":""Proceeds to Issuer""}"
t02r02c01	t	3689	3697	c2491e60e762fbba9300720c901d00e062dd513d939ad010e1a137bd0ce8dc14	00e2a67df7d18e617546475d7848db979d7ee60a198b97f6c3eda40b8121ebc4	50d151b6a13a4c535f5ab2f7b8a7eb8541a4da3b779ac72f02f0326913a9f618	t02r01c04	t02r02c02		"{""table_index"":""2"",""row_index"":""2"",""col_index"":""1"",""row_header"":""Per note""}"
t02r02c02	t	3778	3784	5101c9638b2d2781151db487a22ab4407af938151d891f67c126136f30a0aae9	cc6f9a78a6b0e0f9ff3b3dba6abac64e19f0596725abfa4b2183be4cd3494024	f990a473016192681014cae1bc613e470b60b0b4960f9cfeda6e924eb1c674bc	t02r02c01	t02r02c03		"{""table_index"":""2"",""row_index"":""2"",""col_index"":""2"",""row_header"":""Per note"",""col_header"":""Price to Public (1)""}"
t02r02c03	t	3870	3871	09fc96082d34c2dfc1295d92073b5ea1dc8ef8da95f14dfded011ffb96d3e54b	99d7c0a62ae3e4a23b694ec5a3b98c1e0aeb0fc9f963bb468e3631e223b33e1d	19ff33f01939cc04fbb77a043d536805d174ed9817f98695ba6d4a21b27b20da	t02r02c02	t02r02c04		"{""table_index"":""2"",""row_index"":""2"",""col_index"":""3"",""row_header"":""Per note"",""col_header"":""Fees and Commissions (2)""}"
t02r02c04	t	3951	3952	09fc96082d34c2dfc1295d92073b5ea1dc8ef8da95f14dfded011ffb96d3e54b	19ff33f01939cc04fbb77a043d536805d174ed9817f98695ba6d4a21b27b20da	87d03293cf17ef2fde91ce5389b4fe884fb143403bc975cb5af80c7ceac83960	t02r02c03	t02r03c01		"{""table_index"":""2"",""row_index"":""2"",""col_index"":""4"",""row_header"":""Per note"",""col_header"":""Proceeds to Issuer""}"
t02r03c01	t	3993	3998	c9b3c38247f744e17dd26fda097d6a9ba9332586b6bdaa038bf8f313a863f2b8	e2338188929f4294bb91058259d028b91de6c6cffb55ea7ee9187a13783ba4a7	b837cb1b2a9a9a388a8a63362a77e1a965c51eab6804c3a2dff0aa0ff265b35a	t02r02c04	t02r03c02		"{""table_index"":""2"",""row_index"":""3"",""col_index"":""1"",""row_header"":""Total""}"
t02r03c02	t	4076	4077	09fc96082d34c2dfc1295d92073b5ea1dc8ef8da95f14dfded011ffb96d3e54b	66d1b644944b8a559e58b458c94654050d4cb876b1f75ca835132d82b810c24d	879e28fe22ac6c8f3c33349a1696ad6b740f86d2d0113ec7cb82988147b0ea76	t02r03c01	t02r03c03		"{""table_index"":""2"",""row_index"":""3"",""col_index"":""2"",""row_header"":""Total"",""col_header"":""Price to Public (1)""}"
t02r03c03	t	4160	4161	09fc96082d34c2dfc1295d92073b5ea1dc8ef8da95f14dfded011ffb96d3e54b	ce3e95baa82ceb742b3bc2c3bfd1680892e213c7f2f158deb986ae80a2d19917	fdc01ddd7ed3ab2abad6e9068f337ada1d240b4b25782b123a99a417c7aaafc0	t02r03c02	t02r03c04		"{""table_index"":""2"",""row_index"":""3"",""col_index"":""3"",""row_header"":""Total"",""col_header"":""Fees and Commissions (2)""}"
