anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	89	sentence
A0004	sentence	91	115	sentence
A0005	sentence	117	146	sentence
A0006	sentence	148	176	sentence
A0007	sentence	178	202	sentence
A0008	sentence	204	225	sentence
A0009	sentence	227	248	sentence
A0010	sentence	250	275	sentence
A0011	sentence	277	326	sentence
A0012	sentence	328	383	sentence
A0013	sentence	385	420	sentence
A0014	sentence	422	469	sentence
A0015	sentence	471	508	sentence
A0016	sentence	510	541	sentence
A0017	sentence	543	610	sentence
A0018	sentence	612	661	sentence
A0019	sentence	663	718	sentence
A0020	sentence	720	755	sentence
A0021	sentence	757	804	sentence
A0022	sentence	806	843	sentence
A0023	sentence	845	876	sentence
A0024	sentence	878	904	sentence
A0025	sentence	906	923	sentence
A0026	table	925	2553	table
A0027	sentence	2555	2556	sentence
A0028	table	2558	4426	table
A0029	sentence	4428	4430	sentence
A0030	table	4432	6347	table
A0031	sentence	6349	6352	sentence
A0032	table	6354	6853	table
A0033	sentence	6855	6857	sentence
A0034	sentence	6859	6868	sentence
A0035	table	6870	7046	table
A0036	sentence	7048	7056	sentence
A0037	sentence	7058	7065	sentence
A0038	table	7067	7237	table
A0039	sentence	7239	7335	sentence
A0040	sentence	7337	7338	sentence
A0041	sentence	7340	7359	sentence
A0042	sentence	7361	7627	sentence
A0043	sentence	7629	7783	sentence
A0044	sentence	7784	7907	sentence
A0045	sentence	7909	7918	sentence
A0046	sentence	7920	7952	sentence
A0047	sentence	7954	7974	sentence
A0048	sentence	7975	8363	sentence
A0049	sentence	8365	8666	sentence
A0050	sentence	8668	8875	sentence
A0051	sentence	8876	9816	sentence
A0052	sentence	9818	9881	sentence
A0053	sentence	9883	10005	sentence
A0054	sentence	10007	10008	sentence
A0055	sentence	10010	10314	sentence
A0056	sentence	10316	11104	sentence
A0057	sentence	11106	11173	sentence
A0058	sentence	11175	11648	sentence
A0059	sentence	11650	11842	sentence
A0060	sentence	11844	11945	sentence
A0061	sentence	11947	12213	sentence
A0062	sentence	12215	12365	sentence
A0063	sentence	12367	12888	sentence
A0064	sentence	12890	13227	sentence
A0065	sentence	13229	13891	sentence
A0066	sentence	13893	13894	sentence
A0067	sentence	13896	14079	sentence
A0068	sentence	14081	14826	sentence
A0069	sentence	14828	15411	sentence
A0070	sentence	15412	15427	sentence
A0071	sentence	15429	15832	sentence
A0072	sentence	15833	16089	sentence
A0073	sentence	16090	16458	sentence
A0074	sentence	16460	16545	sentence
A0075	sentence	16547	16875	sentence
A0076	sentence	16877	17083	sentence
A0077	sentence	17085	17122	sentence
A0078	sentence	17124	17484	sentence
A0079	sentence	17486	17487	sentence
A0080	sentence	17489	17796	sentence
A0081	sentence	17797	18028	sentence
A0082	sentence	18030	19203	sentence
A0083	sentence	19204	20611	sentence
A0084	sentence	20613	20772	sentence
A0085	sentence	20774	21198	sentence
A0086	sentence	21200	21541	sentence
A0087	sentence	21543	21807	sentence
A0088	sentence	21809	21810	sentence
A0089	sentence	21812	22452	sentence
A0090	sentence	22453	22620	sentence
A0091	sentence	22622	23150	sentence
A0092	sentence	23152	24163	sentence
A0093	sentence	24165	24511	sentence
A0094	sentence	24513	24844	sentence
A0095	sentence	24846	25436	sentence
A0096	sentence	25437	25500	sentence
A0097	sentence	25502	25503	sentence
A0098	sentence	25505	25885	sentence
A0099	sentence	25887	25949	sentence
A0100	sentence	25951	26017	sentence
A0101	sentence	26019	26176	sentence
A0102	sentence	26177	26551	sentence
A0103	sentence	26553	27040	sentence
A0104	sentence	27041	27076	sentence
A0105	sentence	27078	28133	sentence
A0106	sentence	28135	29244	sentence
A0107	sentence	29246	29387	sentence
A0108	sentence	29389	29390	sentence
A0109	sentence	29392	29589	sentence
A0110	sentence	29591	29645	sentence
A0111	sentence	29647	29842	sentence
A0112	sentence	29843	29921	sentence
A0113	sentence	29923	30036	sentence
A0114	sentence	30038	30177	sentence
A0115	sentence	30179	30415	sentence
A0116	sentence	30417	30713	sentence
A0117	sentence	30715	30964	sentence
A0118	sentence	30966	31094	sentence
A0119	sentence	31095	31602	sentence
A0120	sentence	31604	31714	sentence
A0121	sentence	31716	32066	sentence
A0122	sentence	32068	32245	sentence
A0123	sentence	32247	32659	sentence
A0124	sentence	32661	32662	sentence
A0125	sentence	32664	32703	sentence
A0126	sentence	32705	35417	sentence
A0127	sentence	35418	35723	sentence
A0128	sentence	35725	35973	sentence
A0129	sentence	35974	37110	sentence
A0130	sentence	37112	37113	sentence
A0131	sentence	37115	37371	sentence
A0132	sentence	37373	37599	sentence
A0133	sentence	37600	37789	sentence
A0134	sentence	37791	37815	sentence
A0135	sentence	37817	37969	sentence
A0136	sentence	37971	38105	sentence
A0137	sentence	38107	38385	sentence
A0138	sentence	38387	39921	sentence
A0139	sentence	39923	39971	sentence
A0140	sentence	39973	40101	sentence
A0141	sentence	40103	40167	sentence
A0142	sentence	40169	40869	sentence
A0143	sentence	40870	41001	sentence
A0144	sentence	41003	41004	sentence
A0145	sentence	41006	42019	sentence
A0146	sentence	42021	42091	sentence
A0147	sentence	42093	42150	sentence
A0148	sentence	42152	42216	sentence
A0149	sentence	42218	42319	sentence
A0150	sentence	42321	42871	sentence
A0151	sentence	42873	43233	sentence
A0152	sentence	43235	43596	sentence
A0153	sentence	43598	43837	sentence
A0154	sentence	43838	44132	sentence
A0155	sentence	44134	44275	sentence
A0156	sentence	44277	44279	sentence
