anchor_id	anchor_type	start	end	label
A0001	sentence	0	463	sentence
A0002	sentence	464	582	sentence
A0003	sentence	583	777	sentence
A0004	sentence	778	1048	sentence
A0005	sentence	1049	1416	sentence
A0006	sentence	1417	1629	sentence
A0007	sentence	1630	1839	sentence
A0008	sentence	1840	2811	sentence
A0009	sentence	2812	6692	sentence
A0010	sentence	6693	7153	sentence
A0011	sentence	7154	9351	sentence
A0012	sentence	9352	9852	sentence
A0013	sentence	9853	10547	sentence
A0014	sentence	10548	10688	sentence
A0015	sentence	10689	14005	sentence
A0016	sentence	14006	14974	sentence
A0017	sentence	14975	15278	sentence
A0018	sentence	15279	15562	sentence
A0019	sentence	15563	16429	sentence
A0020	sentence	16430	16801	sentence
A0021	sentence	16802	16913	sentence
A0022	sentence	16914	17648	sentence
A0023	sentence	17649	17955	sentence
A0024	sentence	17956	18008	sentence
A0025	sentence	18009	18821	sentence
A0026	sentence	18822	19314	sentence
A0027	sentence	19315	19599	sentence
A0028	sentence	19600	19880	sentence
A0029	sentence	19881	20036	sentence
A0030	sentence	20037	20442	sentence
A0031	sentence	20443	21134	sentence
A0032	sentence	21135	21746	sentence
A0033	sentence	21747	23959	sentence
A0034	table	23961	24319	table
A0035	sentence	24321	24322	sentence
