anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	37	sentence
A0003	sentence	39	74	sentence
A0004	sentence	76	107	sentence
A0005	sentence	109	130	sentence
A0006	sentence	132	165	sentence
A0007	sentence	167	207	sentence
A0008	sentence	209	227	sentence
A0009	sentence	229	247	sentence
A0010	sentence	249	280	sentence
A0011	sentence	282	311	sentence
A0012	sentence	313	334	sentence
A0013	sentence	336	1299	sentence
A0014	sentence	1300	1429	sentence
A0015	sentence	1431	1737	sentence
A0016	sentence	1739	1991	sentence
A0017	table	1993	2804	table
A0018	table	2806	3020	table
A0019	table	3022	3471	table
A0020	table	3473	4208	table
A0021	table	4210	4333	table
A0022	table	4335	4655	table
A0023	table	4657	5692	table
A0024	table	5694	6355	table
A0025	table	6357	7007	table
A0026	table	7009	7910	table
A0027	table	7912	9133	table
A0028	sentence	9135	9136	sentence
A0029	table	9138	9865	table
A0030	table	9867	10462	table
A0031	table	10464	10859	table
A0032	table	10861	11735	table
A0033	table	11737	11981	table
A0034	table	11983	12157	table
A0035	table	12159	12662	table
A0036	table	12664	13192	table
A0037	table	13194	13994	table
A0038	sentence	13996	13997	sentence
A0039	table	13999	14278	table
A0040	table	14280	14774	table
A0041	table	14776	15058	table
A0042	table	15060	15592	table
A0043	table	15594	16244	table
A0044	table	16246	17655	table
A0045	table	17657	18295	table
A0046	table	18297	18659	table
A0047	table	18661	19774	table
A0048	sentence	19776	19820	sentence
A0049	sentence	19822	19823	sentence
A0050	sentence	19825	20018	sentence
A0051	sentence	20020	20030	sentence
A0052	sentence	20032	20040	sentence
A0053	sentence	20042	20076	sentence
A0054	table	20078	20229	table
A0055	sentence	20231	20246	sentence
A0056	sentence	20248	20266	sentence
A0057	sentence	20268	20286	sentence
A0058	sentence	20288	20314	sentence
A0059	sentence	20316	20348	sentence
A0060	sentence	20350	20371	sentence
A0061	table	20373	20445	table
A0062	sentence	20447	20462	sentence
A0063	sentence	20464	20487	sentence
A0064	sentence	20489	20507	sentence
A0065	sentence	20509	20535	sentence
A0066	table	20537	20615	table
A0067	sentence	20617	20632	sentence
A0068	sentence	20634	20654	sentence
A0069	sentence	20656	20673	sentence
A0070	sentence	20675	20705	sentence
A0071	table	20707	20795	table
A0072	sentence	20797	20812	sentence
A0073	sentence	20814	20835	sentence
A0074	sentence	20837	20856	sentence
A0075	sentence	20858	20886	sentence
A0076	sentence	20888	20905	sentence
A0077	sentence	20907	20932	sentence
A0078	sentence	20934	20954	sentence
A0079	sentence	20956	20991	sentence
A0080	table	20993	21148	table
A0081	sentence	21150	21190	sentence
A0082	table	21192	21341	table
A0083	sentence	21343	21360	sentence
A0084	sentence	21362	21387	sentence
