anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	27	sentence
A0003	sentence	29	44	sentence
A0004	sentence	46	86	sentence
A0005	sentence	88	125	sentence
A0006	sentence	127	167	sentence
A0007	sentence	169	286	sentence
A0008	sentence	288	621	sentence
A0009	sentence	622	1096	sentence
A0010	sentence	1098	1417	sentence
A0011	sentence	1418	1632	sentence
A0012	sentence	1634	1654	sentence
A0013	sentence	1655	1767	sentence
A0014	sentence	1768	1901	sentence
A0015	sentence	1903	1926	sentence
A0016	sentence	1927	2068	sentence
A0017	sentence	2069	2156	sentence
A0018	sentence	2158	2318	sentence
A0019	sentence	2320	2321	sentence
A0020	sentence	2323	3479	sentence
A0021	sentence	3480	3902	sentence
A0022	sentence	3904	4049	sentence
A0023	sentence	4051	4204	sentence
A0024	sentence	4206	4820	sentence
A0025	sentence	4821	5372	sentence
A0026	sentence	5374	5639	sentence
A0027	sentence	5641	5792	sentence
A0028	sentence	5794	5795	sentence
A0029	sentence	5797	5952	sentence
A0030	sentence	5954	5984	sentence
A0031	sentence	5986	6295	sentence
A0032	sentence	6296	6646	sentence
A0033	sentence	6648	6698	sentence
A0034	sentence	6699	7197	sentence
A0035	sentence	7198	7508	sentence
A0036	sentence	7510	7536	sentence
A0037	sentence	7537	8195	sentence
A0038	sentence	8197	8220	sentence
A0039	sentence	8221	9084	sentence
A0040	sentence	9086	9087	sentence
A0041	sentence	9089	9661	sentence
A0042	sentence	9663	9685	sentence
A0043	sentence	9686	10041	sentence
A0044	sentence	10043	10441	sentence
A0045	sentence	10443	10960	sentence
A0046	sentence	10961	11104	sentence
A0047	sentence	11105	11818	sentence
A0048	sentence	11819	12301	sentence
A0049	sentence	12302	12532	sentence
A0050	sentence	12534	12535	sentence
A0051	sentence	12537	12573	sentence
A0052	sentence	12574	13740	sentence
A0053	sentence	13742	13781	sentence
A0054	sentence	13782	14174	sentence
A0055	sentence	14175	14387	sentence
A0056	sentence	14389	14451	sentence
A0057	sentence	14452	14655	sentence
A0058	sentence	14656	15195	sentence
A0059	sentence	15197	15210	sentence
A0060	sentence	15211	15587	sentence
A0061	sentence	15589	15638	sentence
A0062	sentence	15639	15787	sentence
A0063	sentence	15789	15800	sentence
A0064	sentence	15801	15822	sentence
A0065	sentence	15823	16090	sentence
A0066	sentence	16092	16093	sentence
A0067	sentence	16095	16106	sentence
A0068	sentence	16107	16413	sentence
A0069	sentence	16415	16865	sentence
A0070	sentence	16867	18011	sentence
A0071	sentence	18013	18487	sentence
A0072	sentence	18488	18663	sentence
A0073	sentence	18664	19131	sentence
A0074	sentence	19132	19905	sentence
A0075	sentence	19907	19908	sentence
A0076	sentence	19910	20024	sentence
A0077	sentence	20025	20904	sentence
A0078	sentence	20906	20931	sentence
A0079	sentence	20932	21198	sentence
A0080	sentence	21200	21220	sentence
A0081	sentence	21221	21627	sentence
A0082	sentence	21629	21641	sentence
A0083	sentence	21642	21891	sentence
A0084	sentence	21893	21894	sentence
A0085	sentence	21896	21915	sentence
A0086	sentence	21916	22321	sentence
A0087	table	22323	22570	table
A0088	sentence	22572	22736	sentence
A0089	sentence	22738	22749	sentence
A0090	sentence	22750	22776	sentence
A0091	sentence	22777	22900	sentence
A0092	sentence	22901	23054	sentence
A0093	sentence	23055	23215	sentence
A0094	sentence	23217	23228	sentence
A0095	sentence	23229	23263	sentence
A0096	sentence	23264	23871	sentence
A0097	sentence	23873	23884	sentence
A0098	sentence	23885	24144	sentence
A0099	sentence	24145	24416	sentence
A0100	sentence	24418	24429	sentence
A0101	sentence	24430	24465	sentence
A0102	sentence	24466	24631	sentence
A0103	sentence	24632	24929	sentence
A0104	sentence	24930	25100	sentence
A0105	sentence	25102	25103	sentence
A0106	sentence	25105	25116	sentence
A0107	sentence	25117	25392	sentence
A0108	sentence	25394	25689	sentence
A0109	sentence	25690	25961	sentence
A0110	sentence	25963	26720	sentence
A0111	sentence	26722	27062	sentence
A0112	sentence	27063	27473	sentence
