anchor_id	anchor_type	start	end	label
A0001	sentence	0	17	sentence
A0002	table	19	205	table
A0003	sentence	207	457	sentence
A0004	sentence	458	745	sentence
A0005	table	747	2419	table
A0006	sentence	2421	2422	sentence
A0007	table	2424	2643	table
A0008	table	2645	2827	table
A0009	table	2829	3072	table
A0010	table	3074	3363	table
A0011	table	3365	3633	table
A0012	sentence	3635	3786	sentence
A0013	table	3788	4057	table
A0014	table	4059	4155	table
A0015	table	4157	4406	table
A0016	sentence	4408	4748	sentence
A0017	table	4750	5309	table
A0018	sentence	5311	5359	sentence
A0019	table	5361	5533	table
A0020	sentence	5535	5729	sentence
A0021	sentence	5730	6042	sentence
A0022	table	6044	6099	table
A0023	sentence	6101	6210	sentence
A0024	sentence	6211	6528	sentence
A0025	sentence	6529	7866	sentence
A0026	sentence	7867	9137	sentence
A0027	table	9139	9311	table
A0028	sentence	9313	11818	sentence
A0029	sentence	11819	12561	sentence
A0030	table	12563	12624	table
A0031	sentence	12626	12649	sentence
A0032	sentence	12650	13725	sentence
A0033	table	13727	13899	table
A0034	sentence	13901	13912	sentence
A0035	sentence	13913	14023	sentence
A0036	table	14025	14108	table
A0037	sentence	14110	15226	sentence
A0038	sentence	15227	16696	sentence
A0039	sentence	16697	17009	sentence
A0040	sentence	17010	17187	sentence
A0041	table	17189	17361	table
A0042	sentence	17363	17468	sentence
A0043	sentence	17469	17796	sentence
A0044	table	17798	17868	table
A0045	sentence	17870	18155	sentence
A0046	sentence	18156	18279	sentence
A0047	table	18281	18453	table
A0048	sentence	18455	18771	sentence
A0049	sentence	18772	19134	sentence
A0050	sentence	19135	19433	sentence
A0051	sentence	19434	19669	sentence
A0052	sentence	19670	19796	sentence
A0053	table	19798	19851	table
A0054	sentence	19853	20282	sentence
A0055	sentence	20283	20553	sentence
A0056	sentence	20554	20730	sentence
A0057	sentence	20731	21208	sentence
A0058	sentence	21209	21339	sentence
A0059	table	21341	21428	table
A0060	sentence	21430	22340	sentence
A0061	sentence	22341	22512	sentence
A0062	sentence	22513	22706	sentence
A0063	table	22708	22880	table
A0064	sentence	22882	23795	sentence
A0065	sentence	23796	23934	sentence
A0066	table	23936	24019	table
A0067	sentence	24021	24603	sentence
A0068	sentence	24604	25227	sentence
A0069	sentence	25228	26588	sentence
A0070	table	26590	26762	table
A0071	sentence	26764	28201	sentence
A0072	sentence	28202	28642	sentence
A0073	sentence	28643	28797	sentence
A0074	sentence	28798	28960	sentence
A0075	table	28962	29048	table
A0076	sentence	29050	29218	sentence
A0077	sentence	29219	29672	sentence
A0078	sentence	29673	30180	sentence
A0079	sentence	30181	30535	sentence
A0080	sentence	30536	30846	sentence
A0081	sentence	30847	31108	sentence
A0082	table	31110	31282	table
A0083	sentence	31284	31514	sentence
A0084	sentence	31515	32357	sentence
A0085	sentence	32358	35028	sentence
A0086	sentence	35029	35347	sentence
A0087	sentence	35348	35485	sentence
A0088	sentence	35486	36019	sentence
A0089	table	36021	36193	table
A0090	sentence	36195	36198	sentence
A0091	table	36200	36264	table
A0092	sentence	36266	36278	sentence
A0093	sentence	36279	38498	sentence
A0094	table	38500	38562	table
A0095	sentence	38564	38829	sentence
A0096	sentence	38830	39034	sentence
A0097	sentence	39035	40332	sentence
A0098	sentence	40333	40576	sentence
A0099	sentence	40577	40792	sentence
A0100	table	40794	40966	table
A0101	sentence	40968	41352	sentence
A0102	sentence	41353	41444	sentence
A0103	sentence	41445	41490	sentence
A0104	sentence	41491	41845	sentence
A0105	sentence	41846	42390	sentence
A0106	sentence	42391	42582	sentence
A0107	sentence	42583	43864	sentence
A0108	sentence	43865	44014	sentence
A0109	table	44016	44188	table
A0110	sentence	44190	44747	sentence
A0111	sentence	44748	44872	sentence
A0112	sentence	44873	45057	sentence
A0113	sentence	45058	45576	sentence
A0114	sentence	45577	45850	sentence
A0115	sentence	45851	46386	sentence
A0116	table	46388	46472	table
A0117	sentence	46474	46492	sentence
A0118	table	46494	46666	table
A0119	sentence	46668	46688	sentence
