anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	53	sentence
A0004	sentence	55	302	sentence
A0005	sentence	304	312	sentence
A0006	sentence	314	476	sentence
A0007	sentence	478	487	sentence
A0008	sentence	489	645	sentence
A0009	sentence	647	666	sentence
A0010	sentence	667	821	sentence
A0011	sentence	823	846	sentence
A0012	sentence	848	912	sentence
A0013	sentence	913	1058	sentence
A0014	sentence	1059	1438	sentence
A0015	sentence	1439	2022	sentence
A0016	sentence	2024	2790	sentence
A0017	sentence	2791	3035	sentence
A0018	sentence	3036	3535	sentence
A0019	sentence	3536	3831	sentence
A0020	sentence	3832	4443	sentence
A0021	sentence	4445	4482	sentence
A0022	sentence	4483	4797	sentence
A0023	sentence	4799	4800	sentence
A0024	sentence	4802	5823	sentence
A0025	sentence	5824	6053	sentence
A0026	sentence	6054	6294	sentence
A0027	sentence	6295	6396	sentence
A0028	sentence	6398	6427	sentence
A0029	sentence	6429	6690	sentence
A0030	sentence	6691	6848	sentence
A0031	sentence	6849	7021	sentence
A0032	sentence	7023	7622	sentence
A0033	sentence	7623	7827	sentence
A0034	sentence	7829	7840	sentence
A0035	sentence	7842	7859	sentence
A0036	sentence	7860	8212	sentence
A0037	sentence	8213	8772	sentence
A0038	sentence	8773	8952	sentence
A0039	sentence	8953	9161	sentence
A0040	sentence	9162	9293	sentence
A0041	sentence	9294	9480	sentence
A0042	sentence	9482	9485	sentence
A0043	sentence	9486	9500	sentence
A0044	sentence	9501	9639	sentence
A0045	sentence	9641	9671	sentence
A0046	sentence	9672	9920	sentence
A0047	sentence	9921	10318	sentence
A0048	sentence	10319	10448	sentence
A0049	sentence	10450	10451	sentence
A0050	sentence	10453	10455	sentence
A0051	sentence	10456	10940	sentence
A0052	sentence	10942	10984	sentence
A0053	sentence	10985	11207	sentence
A0054	sentence	11209	11248	sentence
A0055	sentence	11250	11551	sentence
A0056	sentence	11552	11792	sentence
A0057	sentence	11793	11940	sentence
A0058	sentence	11942	12371	sentence
A0059	sentence	12372	12604	sentence
A0060	sentence	12606	12608	sentence
A0061	sentence	12609	13245	sentence
A0062	sentence	13247	13268	sentence
A0063	sentence	13269	13681	sentence
A0064	sentence	13683	13698	sentence
A0065	sentence	13700	13978	sentence
A0066	sentence	13979	14218	sentence
A0067	sentence	14220	14222	sentence
A0068	sentence	14223	14846	sentence
A0069	sentence	14848	14892	sentence
A0070	sentence	14894	14896	sentence
A0071	sentence	14897	15326	sentence
A0072	sentence	15328	15660	sentence
A0073	sentence	15662	15663	sentence
A0074	sentence	15665	16011	sentence
A0075	sentence	16013	16016	sentence
A0076	sentence	16017	16472	sentence
A0077	sentence	16473	16837	sentence
A0078	sentence	16839	16841	sentence
A0079	sentence	16842	17446	sentence
A0080	sentence	17448	17463	sentence
A0081	sentence	17464	17529	sentence
A0082	sentence	17531	17533	sentence
A0083	sentence	17534	20037	sentence
A0084	sentence	20039	20110	sentence
A0085	sentence	20112	20274	sentence
A0086	sentence	20276	20582	sentence
A0087	sentence	20583	20665	sentence
A0088	sentence	20666	20832	sentence
A0089	sentence	20834	20836	sentence
A0090	sentence	20837	21381	sentence
A0091	sentence	21383	21384	sentence
A0092	sentence	21386	21564	sentence
A0093	sentence	21565	22037	sentence
A0094	sentence	22039	22042	sentence
A0095	sentence	22043	22583	sentence
A0096	sentence	22585	23692	sentence
A0097	sentence	23693	23859	sentence
A0098	sentence	23860	24005	sentence
A0099	sentence	24006	24397	sentence
A0100	sentence	24399	24453	sentence
A0101	sentence	24454	24721	sentence
A0102	sentence	24722	25076	sentence
A0103	sentence	25077	25226	sentence
A0104	sentence	25227	25428	sentence
A0105	sentence	25429	25950	sentence
A0106	sentence	25951	27150	sentence
A0107	sentence	27151	27318	sentence
A0108	sentence	27319	27497	sentence
A0109	sentence	27498	27698	sentence
A0110	sentence	27699	27898	sentence
A0111	sentence	27899	28380	sentence
A0112	sentence	28382	28383	sentence
A0113	sentence	28385	28763	sentence
A0114	sentence	28765	28768	sentence
A0115	sentence	28769	28782	sentence
A0116	sentence	28783	29382	sentence
A0117	sentence	29383	30506	sentence
A0118	sentence	30507	30695	sentence
A0119	sentence	30696	31295	sentence
A0120	sentence	31296	31473	sentence
A0121	sentence	31474	31710	sentence
A0122	sentence	31711	31904	sentence
A0123	sentence	31905	33046	sentence
A0124	sentence	33047	33216	sentence
A0125	sentence	33217	33386	sentence
A0126	sentence	-1	11	sentence
A0127	sentence	33401	33593	sentence
A0128	sentence	33595	33916	sentence
A0129	sentence	33918	33937	sentence
A0130	sentence	33939	33952	sentence
A0131	sentence	33954	33991	sentence
A0132	sentence	33993	34020	sentence
A0133	sentence	34022	34061	sentence
A0134	sentence	34063	34069	sentence
A0135	sentence	34071	34121	sentence
A0136	sentence	34123	34136	sentence
A0137	sentence	34138	34170	sentence
A0138	sentence	34172	34191	sentence
A0139	sentence	34193	34194	sentence
A0140	sentence	34196	34224	sentence
A0141	sentence	34226	34263	sentence
A0142	sentence	34265	34503	sentence
A0143	sentence	34504	35103	sentence
A0144	sentence	35105	35108	sentence
A0145	sentence	35109	35123	sentence
A0146	sentence	35124	35481	sentence
A0147	sentence	35483	35486	sentence
A0148	sentence	35487	35499	sentence
A0149	sentence	35501	35527	sentence
A0150	sentence	35528	36030	sentence
A0151	sentence	36031	36139	sentence
A0152	sentence	36141	36174	sentence
A0153	sentence	36175	37170	sentence
