anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	51	sentence
A0003	sentence	53	224	sentence
A0004	sentence	225	611	sentence
A0005	sentence	613	821	sentence
A0006	sentence	823	1192	sentence
A0007	sentence	1194	1447	sentence
A0008	sentence	1449	1693	sentence
A0009	sentence	1695	1697	sentence
A0010	sentence	1699	1730	sentence
A0011	sentence	1731	2591	sentence
A0012	sentence	2593	2819	sentence
A0013	sentence	2820	3230	sentence
A0014	sentence	3232	3371	sentence
A0015	sentence	3372	4086	sentence
A0016	sentence	4088	4188	sentence
A0017	sentence	4189	4723	sentence
A0018	sentence	4725	5558	sentence
A0019	sentence	5559	5724	sentence
A0020	sentence	5726	6098	sentence
A0021	sentence	6099	6334	sentence
A0022	sentence	6336	6337	sentence
A0023	sentence	6339	6370	sentence
A0024	sentence	6372	6375	sentence
A0025	sentence	6377	9425	sentence
A0026	sentence	9426	9722	sentence
A0027	sentence	9723	10268	sentence
A0028	sentence	10269	10446	sentence
A0029	sentence	10448	10793	sentence
A0030	sentence	10794	11284	sentence
A0031	sentence	11286	11287	sentence
A0032	sentence	11289	12021	sentence
A0033	sentence	12022	12455	sentence
A0034	sentence	12456	12663	sentence
A0035	sentence	12664	12943	sentence
A0036	sentence	12945	13389	sentence
A0037	sentence	13390	13901	sentence
A0038	sentence	13903	13932	sentence
A0039	sentence	13934	14112	sentence
A0040	sentence	14114	14195	sentence
A0041	sentence	14197	14240	sentence
A0042	sentence	14242	14450	sentence
A0043	sentence	14452	14453	sentence
A0044	sentence	14455	14726	sentence
A0045	sentence	14728	14937	sentence
A0046	sentence	14939	15264	sentence
A0047	sentence	15266	15435	sentence
A0048	sentence	15437	15753	sentence
A0049	sentence	15755	16249	sentence
A0050	sentence	16251	16763	sentence
A0051	sentence	16764	16916	sentence
A0052	sentence	16917	17219	sentence
A0053	sentence	17221	17559	sentence
A0054	sentence	17560	18010	sentence
A0055	sentence	18011	18571	sentence
A0056	sentence	18573	18574	sentence
A0057	sentence	18576	19155	sentence
A0058	sentence	19156	19324	sentence
A0059	sentence	19325	19651	sentence
A0060	sentence	19652	19932	sentence
A0061	sentence	19934	20242	sentence
A0062	sentence	20244	20440	sentence
A0063	sentence	20442	20445	sentence
A0064	sentence	20446	21005	sentence
A0065	sentence	21007	21010	sentence
A0066	sentence	21011	21277	sentence
A0067	sentence	21279	21280	sentence
A0068	sentence	21282	21285	sentence
A0069	sentence	21286	21653	sentence
A0070	sentence	21654	22373	sentence
A0071	sentence	22374	22529	sentence
A0072	sentence	22530	22668	sentence
A0073	sentence	22669	22858	sentence
A0074	sentence	22859	23276	sentence
A0075	sentence	23278	23281	sentence
A0076	sentence	23282	23808	sentence
A0077	sentence	23809	23955	sentence
A0078	sentence	23957	23960	sentence
A0079	sentence	23961	24398	sentence
A0080	sentence	24400	24403	sentence
A0081	sentence	24404	24668	sentence
A0082	sentence	24670	24673	sentence
A0083	sentence	24674	25023	sentence
A0084	sentence	25025	25026	sentence
A0085	sentence	25028	25031	sentence
A0086	sentence	25032	25726	sentence
A0087	sentence	25727	26101	sentence
A0088	sentence	26103	26106	sentence
A0089	sentence	26107	26261	sentence
A0090	sentence	26262	26367	sentence
A0091	sentence	26368	26725	sentence
A0092	sentence	26727	26787	sentence
A0093	sentence	26788	26871	sentence
A0094	sentence	26872	27025	sentence
A0095	sentence	27026	27186	sentence
A0096	sentence	27187	27345	sentence
A0097	sentence	27347	27350	sentence
A0098	sentence	27351	27502	sentence
A0099	sentence	27503	27698	sentence
A0100	sentence	27699	28279	sentence
A0101	sentence	28280	28642	sentence
A0102	sentence	28643	28828	sentence
A0103	sentence	28829	29070	sentence
A0104	sentence	29072	29073	sentence
A0105	sentence	29075	29078	sentence
A0106	sentence	29079	29597	sentence
A0107	sentence	29599	29602	sentence
A0108	sentence	29603	29687	sentence
A0109	sentence	29688	29967	sentence
A0110	sentence	29969	29972	sentence
A0111	sentence	29973	30136	sentence
A0112	sentence	30138	30180	sentence
A0113	sentence	30182	30183	sentence
A0114	sentence	30185	30305	sentence
A0115	table	30307	30419	table
A0116	table	30421	30726	table
A0117	table	30728	31025	table
A0118	sentence	31027	31044	sentence
A0119	sentence	31046	31073	sentence
