anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	41	sentence
A0003	sentence	43	72	sentence
A0004	sentence	74	194	sentence
A0005	sentence	196	391	sentence
A0006	sentence	393	774	sentence
A0007	sentence	776	1044	sentence
A0008	sentence	1046	1342	sentence
A0009	sentence	1344	1689	sentence
A0010	table	1691	1756	table
A0011	sentence	1758	1869	sentence
A0012	sentence	1871	2172	sentence
A0013	sentence	2174	2349	sentence
A0014	sentence	2350	2633	sentence
A0015	sentence	2635	2766	sentence
A0016	sentence	2768	2837	sentence
A0017	sentence	2839	2889	sentence
A0018	sentence	2891	3260	sentence
A0019	sentence	3262	3366	sentence
A0020	sentence	3368	3562	sentence
A0021	sentence	3564	3987	sentence
A0022	sentence	3989	4189	sentence
A0023	sentence	4191	4287	sentence
A0024	sentence	4289	4339	sentence
A0025	sentence	4341	4405	sentence
A0026	sentence	4407	4493	sentence
A0027	sentence	4495	4594	sentence
A0028	sentence	4596	4719	sentence
A0029	sentence	4721	4921	sentence
A0030	sentence	4923	5014	sentence
A0031	table	5016	5108	table
A0032	sentence	5110	5536	sentence
A0033	sentence	5537	5841	sentence
A0034	sentence	5842	6122	sentence
A0035	sentence	6123	6545	sentence
A0036	sentence	6547	6636	sentence
A0037	sentence	6638	6720	sentence
A0038	sentence	6722	6725	sentence
A0039	sentence	6727	6762	sentence
A0040	sentence	6764	7021	sentence
A0041	table	7023	7086	table
A0042	sentence	7088	7091	sentence
A0043	sentence	7093	7373	sentence
A0044	sentence	7375	7598	sentence
A0045	sentence	7600	7603	sentence
A0046	sentence	7605	7621	sentence
A0047	sentence	7622	7812	sentence
A0048	sentence	7813	7925	sentence
A0049	sentence	7927	7931	sentence
A0050	sentence	7933	8162	sentence
A0051	sentence	8164	8687	sentence
A0052	table	8689	8808	table
A0053	sentence	8810	8923	sentence
A0054	sentence	8925	8928	sentence
A0055	sentence	8930	8945	sentence
A0056	sentence	8946	9432	sentence
A0057	sentence	9434	9437	sentence
A0058	sentence	9439	10238	sentence
A0059	sentence	10239	10400	sentence
A0060	sentence	10402	10406	sentence
A0061	sentence	10408	10431	sentence
A0062	sentence	10432	10815	sentence
A0063	sentence	10817	10820	sentence
A0064	sentence	10822	11007	sentence
A0065	sentence	11009	11157	sentence
A0066	sentence	11158	11386	sentence
A0067	sentence	11388	11391	sentence
A0068	sentence	11393	11416	sentence
A0069	sentence	11417	11821	sentence
A0070	sentence	11823	11826	sentence
A0071	sentence	11828	11987	sentence
A0072	table	11989	12107	table
A0073	sentence	12109	12609	sentence
A0074	sentence	12611	12614	sentence
A0075	sentence	12616	12775	sentence
A0076	sentence	12777	12780	sentence
A0077	sentence	12782	13061	sentence
A0078	sentence	13063	13066	sentence
A0079	sentence	13068	13232	sentence
A0080	sentence	13234	13237	sentence
A0081	sentence	13239	13377	sentence
A0082	sentence	13378	13726	sentence
A0083	table	13728	13828	table
A0084	sentence	13830	13899	sentence
A0085	table	13901	14007	table
A0086	sentence	14009	14012	sentence
A0087	sentence	14014	14416	sentence
A0088	sentence	14417	14761	sentence
A0089	sentence	14762	14840	sentence
A0090	sentence	14842	14845	sentence
A0091	sentence	14847	16392	sentence
A0092	sentence	16394	16398	sentence
A0093	sentence	16400	16840	sentence
A0094	sentence	16841	17066	sentence
A0095	sentence	17068	18384	sentence
A0096	sentence	18385	18550	sentence
A0097	sentence	18551	19251	sentence
A0098	sentence	19252	19765	sentence
A0099	sentence	19767	19771	sentence
A0100	sentence	19773	19963	sentence
A0101	sentence	19965	19968	sentence
A0102	sentence	19970	20487	sentence
A0103	sentence	20488	20778	sentence
A0104	sentence	20780	20783	sentence
A0105	sentence	20785	20797	sentence
A0106	sentence	20798	21316	sentence
A0107	sentence	21318	21321	sentence
A0108	sentence	21323	21653	sentence
A0109	sentence	21655	21658	sentence
A0110	sentence	21660	22031	sentence
