anchor_id	anchor_type	start	end	label
A0001	sentence	0	467	sentence
A0002	sentence	468	605	sentence
A0003	sentence	606	1082	sentence
A0004	sentence	1083	1296	sentence
A0005	sentence	1297	1378	sentence
A0006	sentence	1379	1694	sentence
A0007	sentence	1695	1924	sentence
A0008	sentence	1925	1940	sentence
A0009	sentence	1941	2478	sentence
A0010	sentence	2479	2515	sentence
A0011	sentence	2516	2703	sentence
A0012	sentence	2704	2789	sentence
A0013	sentence	2790	3098	sentence
A0014	sentence	3099	3355	sentence
A0015	sentence	3356	3437	sentence
A0016	sentence	3438	3526	sentence
A0017	sentence	3527	3610	sentence
A0018	sentence	3611	3848	sentence
A0019	sentence	3849	3929	sentence
A0020	sentence	3930	3948	sentence
A0021	sentence	3949	4354	sentence
A0022	sentence	4355	4367	sentence
A0023	sentence	4368	4971	sentence
A0024	sentence	4972	5014	sentence
A0025	sentence	5015	5954	sentence
A0026	sentence	5955	6088	sentence
A0027	sentence	6089	6246	sentence
A0028	sentence	6247	6691	sentence
A0029	sentence	6692	6843	sentence
A0030	sentence	6844	8282	sentence
A0031	sentence	8283	8453	sentence
A0032	sentence	8454	8920	sentence
A0033	sentence	8921	9007	sentence
A0034	sentence	9008	9403	sentence
A0035	sentence	9404	9535	sentence
A0036	sentence	9536	9969	sentence
A0037	sentence	9970	10152	sentence
A0038	sentence	10153	10303	sentence
A0039	sentence	10304	11685	sentence
A0040	sentence	11686	11856	sentence
A0041	sentence	11857	12313	sentence
A0042	sentence	12314	12400	sentence
A0043	sentence	12401	12710	sentence
A0044	sentence	12711	12851	sentence
A0045	sentence	12852	13134	sentence
A0046	sentence	13135	15309	sentence
A0047	sentence	15310	15587	sentence
A0048	sentence	15588	15640	sentence
A0049	sentence	15641	15733	sentence
A0050	sentence	15734	16335	sentence
A0051	sentence	16336	18374	sentence
A0052	sentence	18375	19248	sentence
A0053	sentence	19249	20052	sentence
A0054	sentence	20053	20323	sentence
A0055	sentence	20324	20894	sentence
A0056	sentence	20895	21358	sentence
A0057	sentence	21359	21605	sentence
A0058	sentence	21606	21901	sentence
A0059	sentence	21902	22055	sentence
A0060	sentence	22056	22121	sentence
A0061	sentence	22122	22448	sentence
A0062	sentence	22449	23299	sentence
A0063	sentence	23300	23675	sentence
A0064	sentence	23676	24117	sentence
A0065	sentence	24118	24550	sentence
A0066	sentence	24551	24837	sentence
A0067	sentence	24838	25183	sentence
A0068	sentence	25184	25261	sentence
A0069	sentence	25262	25320	sentence
A0070	sentence	25321	25596	sentence
A0071	sentence	25597	25831	sentence
A0072	sentence	25832	26008	sentence
A0073	sentence	26009	26727	sentence
A0074	sentence	26728	26893	sentence
A0075	sentence	26894	27569	sentence
A0076	sentence	27570	27875	sentence
A0077	sentence	27876	27894	sentence
A0078	sentence	27895	28208	sentence
A0079	sentence	28209	28621	sentence
A0080	sentence	28622	28721	sentence
A0081	sentence	28722	28882	sentence
A0082	sentence	28883	28913	sentence
A0083	sentence	28914	29416	sentence
A0084	sentence	29417	29527	sentence
A0085	sentence	29528	29793	sentence
A0086	sentence	29794	29933	sentence
A0087	sentence	29934	30653	sentence
A0088	sentence	30654	30820	sentence
A0089	sentence	30821	30968	sentence
A0090	sentence	30969	31198	sentence
A0091	sentence	31199	31464	sentence
A0092	sentence	31465	31479	sentence
A0093	sentence	31480	31703	sentence
A0094	sentence	31704	31917	sentence
A0095	sentence	31918	32120	sentence
A0096	sentence	32121	32261	sentence
A0097	sentence	32262	32390	sentence
A0098	sentence	32391	32680	sentence
A0099	sentence	32681	32847	sentence
A0100	sentence	32848	33309	sentence
A0101	sentence	33310	33506	sentence
A0102	sentence	33507	33994	sentence
A0103	sentence	33996	34263	sentence
A0104	sentence	34265	34599	sentence
A0105	sentence	34600	35400	sentence
A0106	sentence	35401	35914	sentence
A0107	sentence	35915	36648	sentence
A0108	sentence	36649	37088	sentence
A0109	sentence	37089	37303	sentence
