anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	26	sentence
A0003	sentence	28	30	sentence
A0004	sentence	32	59	sentence
A0005	sentence	61	283	sentence
A0006	sentence	285	293	sentence
A0007	sentence	295	594	sentence
A0008	sentence	596	713	sentence
A0009	sentence	715	724	sentence
A0010	sentence	726	1002	sentence
A0011	sentence	1004	1006	sentence
A0012	sentence	1008	1109	sentence
A0013	sentence	1111	1113	sentence
A0014	sentence	1115	1333	sentence
A0015	sentence	1335	1449	sentence
A0016	sentence	1450	1526	sentence
A0017	sentence	1528	1530	sentence
A0018	sentence	1532	1650	sentence
A0019	sentence	1651	1878	sentence
A0020	sentence	1879	2057	sentence
A0021	sentence	2059	2061	sentence
A0022	sentence	2063	2269	sentence
A0023	sentence	2271	2364	sentence
A0024	table	2366	2687	table
A0025	sentence	2689	2760	sentence
