anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
t01r01c01	t	20	27	5244b0f12c0c91c79781b136aa6d08faafaca845406b7bc62078e8864f433f65	087197cf7aa7278f4963656d80847f9cd82fc6f49f80ce23b3aca8a4aefdcf4e	7eb36f3f8df09d4e5772885587787bc54bf379d6d0b7da3c60019a80b1405ace		t01r02c01		"{""table_index"":""1"",""row_index"":""1"",""col_index"":""1"",""row_header"":""TABLE""}"
t01r02c01	t	50	51	e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683	af2af8137a55c5e744dfda31a83d80b7004a3d4c58d48aab3d55aa8876103131	4fa38b72cc0bfa3878c64f70d97762dfa0496dc3b308af67ff4fa89e9046694f	t01r01c01	t01r04c01		"{""table_index"":""1"",""row_index"":""2"",""col_index"":""1"",""row_header"":""ARTICLE""}"
t01r04c01	t	73	74	ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	c77f5cd9bafb78fdd4adecf020b60d5842c67cff45e7d38c847333b604790716	17301e95e0e89b4dbfc1b274fd2b0690d6ab1fde8467a8fae1a1a18445c48992	t01r02c01	t01r05c01		"{""table_index"":""1"",""row_index"":""4"",""col_index"":""1"",""row_header"":""NUMBER""}"
t01r05c01	t	94	130	f58345372ba2ae1bf950b4188e1e602791db940667f12a01169e6f2d7c0530c6	f71d3bab3a57cc7ead87db7a125f02abd3ab68be7633783172d0892056c12042	cc34367955fbcfc06c2fc5069ed10eddfbdd51feb440f95eaabf22e8fc9f8d07	t01r04c01	t01r06c01		"{""table_index"":""1"",""row_index"":""5"",""col_index"":""1"",""row_header"":""NAME""}"
t01r06c01	t	156	160	40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58	e5831947e27b63da1b6402366c45f6594793316696e365fc79c5d4b0dcfa7a56	1a6b4abe05af9ba5f1c235642fe6a35e457151764153ccc381ff42bacbafb355	t01r05c01	t01r08c01		"{""table_index"":""1"",""row_index"":""6"",""col_index"":""1"",""row_header"":""MULTIPLIER""}"
t01r08c01	t	177	180	632c80ac673391d4a4ca803ca4f2151ef4a23a4936226811ae3e6c9d5193f052	09f3faf62061925b76b6b282b0120aec6be68931956cb4a394f02deb26505636	c3032bff2ca7de99c113a680d3769bca0fb58072fa339dcc37368b54b95910c6	t01r06c01	t01r09c01		"{""table_index"":""1"",""row_index"":""8"",""col_index"":""1"",""row_header"":""S""}"
t01r09c01	t	207	213	04d0aaaa8da5d52d80c12766d257e4795bd1a65797146b67fea3df14ce3a2b8d	5df8d615558bab02514256669d005041114a6a4142d0321db9ab5125e3d57b27	409a485869f6f9a3115b41c5a714144fe738e161abae5434dc5814db7bcea788	t01r08c01	t01r10c01		"{""table_index"":""1"",""row_index"":""9"",""col_index"":""1"",""row_header"":""PERIOD-TYPE""}"
t01r10c01	t	244	255	2caccb0482889f10fc368e1b76134dd372edbe28666bf7b0c6d41b04ebc16cd9	d0185567cc6f35db3c70d6ec6e27f51ddc4831d6ec8c7de2a40722d48858019c	be367af88e3c3e5222e1d8c222c4db06a3014817d5b7ddfd1d8da875f3011a22	t01r09c01	t01r11c01		"{""table_index"":""1"",""row_index"":""10"",""col_index"":""1"",""row_header"":""FISCAL-YEAR-END""}"
t01r11c01	t	281	292	2caccb0482889f10fc368e1b76134dd372edbe28666bf7b0c6d41b04ebc16cd9	6cdf4340fff07e420ccf549c1df6e5392029a56350c786cddcc5af53b2f9997e	0ca59533458d714bd98a12c10af1e7237d3fcc49996b04120bfbc92d7d59ad90	t01r10c01	t01r12c01		"{""table_index"":""1"",""row_index"":""11"",""col_index"":""1"",""row_header"":""PERIOD-END""}"
t01r12c01	t	327	333	20e741650ec022ee37db0abc81f28c18bb67a0fbad5254d8fbd33f62c2439a17	f8699e891eae37b6b01ab40b1e869a58e8929599aba01241dd181b6ee9515869	49ed020cb2516678658d602166030d6145f8b1b8171babf226eb4f59cb4ee7a6	t01r11c01	t01r13c01		"{""table_index"":""1"",""row_index"":""12"",""col_index"":""1"",""row_header"":""INVESTMENTS-AT-COST""}"
