anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	573	16ceaf55a52aa06c9751191304d01232ac06064aae2399fb972d02754b4c5763	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a2a7be5e989a136fe59d9a33c9c1ef9b971e835167c1489056b5811c5e8efb7a		s000001		{}
s000001	s	0	573	16ceaf55a52aa06c9751191304d01232ac06064aae2399fb972d02754b4c5763	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a2a7be5e989a136fe59d9a33c9c1ef9b971e835167c1489056b5811c5e8efb7a	p000001	p000002		{}
p000002	p	574	3725	61c6e286444c03a017c575feef80f7b065bf9a6ac88f4bac7ad2f628802a3403	e1f3d2b36f875e394c731a81234c0cfa7cc64f09a4cb6b69c69e04f4020c153e	8d8f0f57cb3ded7feeb0d2fef7b0b919300422e3fc93334dedefb7fbaafd813a	s000001	s000002		{}
s000002	s	574	3725	61c6e286444c03a017c575feef80f7b065bf9a6ac88f4bac7ad2f628802a3403	e1f3d2b36f875e394c731a81234c0cfa7cc64f09a4cb6b69c69e04f4020c153e	8d8f0f57cb3ded7feeb0d2fef7b0b919300422e3fc93334dedefb7fbaafd813a	p000002	p000003		{}
p000003	h	3726	6563	dc0d4031497ed95d7cca7e3d34bc4448caebd3ba0c4ac62bd03969697d05ef2c	8d90210cd062b166f9db547ef4cc09c7ba526acebd3676b8459a2c176ba95d3b	6e661e0468fe8e3625c17ecb27b579be8cd3dc3210d09e2406f4836ee552f036	s000002	s000003		{}
s000003	s	3726	6563	dc0d4031497ed95d7cca7e3d34bc4448caebd3ba0c4ac62bd03969697d05ef2c	8d90210cd062b166f9db547ef4cc09c7ba526acebd3676b8459a2c176ba95d3b	6e661e0468fe8e3625c17ecb27b579be8cd3dc3210d09e2406f4836ee552f036	p000003	p000004	p000003	{}
p000004	p	6564	7533	395b9c000618bc929fb40693513e2b54357f55489cd13d90c1c360edc4b1fce2	8e258cfe05c2ba540e29d565733b2eda0f34d836164e93f3ea13e586feec8117	15de51cab192dd7668702b705f7e51f0d58d748973d9c715f03c870c7edf5211	s000003	s000004	p000003	{}
s000004	s	6564	7533	395b9c000618bc929fb40693513e2b54357f55489cd13d90c1c360edc4b1fce2	8e258cfe05c2ba540e29d565733b2eda0f34d836164e93f3ea13e586feec8117	15de51cab192dd7668702b705f7e51f0d58d748973d9c715f03c870c7edf5211	p000004	p000005	p000003	{}
p000005	p	7534	10084	16638b24067869f3b4cffc913a29998d705631a62e6a82e539d700a4cd3f77c6	b09c6b5ed5f0a2acdcfe951448898d1a24281a41d5fea7ac6f3f059a5a77af97	4431b0dd8a914886d15cd48db0a8c08d3a15c3335785616f26ed82e6c8b6c9d5	s000004	s000005	p000003	{}
s000005	s	7534	7879	126b77bcccb199fc2cf4effe5cd66129fe60a7f4d7818d0d3a490e416c795d21	b09c6b5ed5f0a2acdcfe951448898d1a24281a41d5fea7ac6f3f059a5a77af97	476c04b472a95540e0ffce68fbcfaac7ec049f88381bbf2f7240185dd0124ab4	p000005	s000006	p000003	{}
s000006	s	7882	7972	22889d09b6aca1cea3794429b058bfb9d504ee303ddde605a38f99f3526f0790	0ba84e03696afa2908983b06c3dc2fcd9b385d28330282ce836c0373a91a3d25	03cc94bd7e97346ceff08c4a10ac15e0600cf01a84010e036e0d8c33d6ee04ca	s000005	s000007	p000003	{}
