anchor_id	anchor_type	start	end	label
A0001	sentence	0	17	sentence
A0002	table	19	71	table
A0003	sentence	73	518	sentence
A0004	sentence	519	837	sentence
A0005	sentence	838	1012	sentence
A0006	sentence	1013	1233	sentence
A0007	sentence	1234	1582	sentence
A0008	sentence	1583	2052	sentence
A0009	sentence	2053	2536	sentence
A0010	sentence	2537	2756	sentence
A0011	sentence	2757	3008	sentence
A0012	table	3010	3092	table
A0013	sentence	3094	3285	sentence
A0014	table	3287	3629	table
A0015	table	3631	4076	table
A0016	table	4078	4198	table
A0017	table	4200	4322	table
A0018	table	4324	4447	table
A0019	table	4449	4576	table
A0020	table	4578	4697	table
A0021	table	4699	4821	table
A0022	table	4823	4946	table
A0023	table	4948	5073	table
A0024	table	5075	5200	table
A0025	table	5202	5326	table
A0026	sentence	5328	5439	sentence
A0027	sentence	5440	5673	sentence
A0028	sentence	5674	5740	sentence
A0029	table	5742	6709	table
A0030	sentence	6711	6716	sentence
A0031	table	6718	6800	table
A0032	sentence	6802	6927	sentence
A0033	table	6929	8062	table
A0034	sentence	8064	8219	sentence
A0035	table	8221	9075	table
A0036	table	9077	9256	table
A0037	sentence	9258	9528	sentence
A0038	sentence	9529	9718	sentence
A0039	sentence	9719	10184	sentence
A0040	sentence	10185	10317	sentence
A0041	table	10319	10401	table
A0042	sentence	10403	10700	sentence
A0043	sentence	10701	10895	sentence
A0044	sentence	10896	11572	sentence
A0045	sentence	11573	12022	sentence
A0046	sentence	12023	12365	sentence
A0047	sentence	12366	12447	sentence
A0048	sentence	12448	12695	sentence
A0049	sentence	12696	12912	sentence
A0050	sentence	12913	13442	sentence
A0051	table	13444	13526	table
A0052	sentence	13528	13687	sentence
A0053	sentence	13688	14023	sentence
A0054	sentence	14024	14197	sentence
A0055	sentence	14198	14624	sentence
A0056	sentence	14625	15339	sentence
A0057	sentence	15340	15569	sentence
A0058	sentence	15570	15806	sentence
A0059	sentence	15807	16017	sentence
A0060	sentence	16018	16304	sentence
A0061	sentence	16305	16537	sentence
A0062	sentence	16538	17640	sentence
A0063	table	17642	17724	table
A0064	sentence	17726	17797	sentence
A0065	sentence	17798	18064	sentence
A0066	sentence	18065	18195	sentence
A0067	sentence	18196	18534	sentence
A0068	sentence	18535	18973	sentence
A0069	sentence	18974	19007	sentence
A0070	sentence	19008	19277	sentence
A0071	sentence	19278	19508	sentence
A0072	sentence	19509	20154	sentence
A0073	sentence	20155	20549	sentence
A0074	sentence	20550	20571	sentence
A0075	sentence	20572	20792	sentence
A0076	sentence	20793	20957	sentence
A0077	sentence	20958	21092	sentence
A0078	sentence	21093	21283	sentence
A0079	sentence	21284	21307	sentence
A0080	sentence	21308	21448	sentence
A0081	sentence	21449	21651	sentence
A0082	table	21653	21735	table
A0083	sentence	21737	21871	sentence
A0084	sentence	21872	21892	sentence
A0085	sentence	21893	22058	sentence
A0086	sentence	22059	22075	sentence
A0087	sentence	22076	22336	sentence
A0088	sentence	22337	22453	sentence
A0089	sentence	22454	22569	sentence
A0090	sentence	22570	22894	sentence
A0091	sentence	22895	23217	sentence
A0092	sentence	23218	23236	sentence
A0093	sentence	23237	23443	sentence
A0094	sentence	23444	23547	sentence
A0095	sentence	23548	23661	sentence
A0096	sentence	23662	23858	sentence
A0097	sentence	23859	23876	sentence
A0098	sentence	23877	24110	sentence
A0099	sentence	24111	24337	sentence
A0100	sentence	24338	24353	sentence
A0101	sentence	24354	24488	sentence
A0102	sentence	24489	24902	sentence
A0103	sentence	24903	25071	sentence
A0104	sentence	25072	25089	sentence
A0105	sentence	25090	25563	sentence
A0106	table	25565	25647	table
A0107	sentence	25649	25876	sentence
A0108	sentence	25877	25897	sentence
A0109	sentence	25898	26185	sentence
A0110	sentence	26186	27046	sentence
A0111	sentence	27047	27173	sentence
A0112	sentence	27174	27300	sentence
A0113	sentence	27301	27424	sentence
A0114	sentence	27425	28017	sentence
A0115	sentence	28018	28048	sentence
A0116	sentence	28049	28065	sentence
A0117	sentence	28066	29279	sentence
A0118	table	29281	29363	table
A0119	sentence	29365	29370	sentence
A0120	sentence	29371	29561	sentence
A0121	sentence	29562	29849	sentence
A0122	table	29851	29933	table
A0123	sentence	29935	29936	sentence
A0124	table	29938	30161	table
A0125	sentence	30163	30400	sentence
A0126	sentence	30401	30540	sentence
A0127	table	30542	30667	table
A0128	sentence	30669	30775	sentence
A0129	table	30777	30859	table
A0130	sentence	30861	30911	sentence
A0131	table	30913	30995	table
A0132	sentence	30997	31050	sentence
A0133	table	31052	31134	table
A0134	sentence	31136	31181	sentence
A0135	table	31183	31265	table
A0136	sentence	31267	31307	sentence
