anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	27	sentence
A0003	sentence	29	793	sentence
A0004	sentence	794	1130	sentence
A0005	sentence	1132	1161	sentence
A0006	sentence	1163	1181	sentence
A0007	sentence	1183	1256	sentence
A0008	sentence	1258	1912	sentence
A0009	sentence	1913	2049	sentence
A0010	sentence	2051	2319	sentence
A0011	sentence	2321	2343	sentence
A0012	sentence	2345	2862	sentence
A0013	sentence	2863	3119	sentence
A0014	sentence	3120	3561	sentence
A0015	sentence	3562	3859	sentence
A0016	sentence	3860	3988	sentence
A0017	sentence	3989	4114	sentence
A0018	sentence	4115	4453	sentence
A0019	sentence	4455	4613	sentence
A0020	sentence	4615	4641	sentence
A0021	table	4643	8267	table
A0022	sentence	8269	8272	sentence
A0023	sentence	8273	8726	sentence
A0024	sentence	8728	8732	sentence
A0025	sentence	8733	8972	sentence
A0026	sentence	8974	8977	sentence
A0027	sentence	8978	10494	sentence
A0028	sentence	10495	10859	sentence
A0029	sentence	10860	11052	sentence
A0030	sentence	11053	11415	sentence
A0031	sentence	11417	11563	sentence
A0032	sentence	11564	11890	sentence
A0033	sentence	11892	11895	sentence
A0034	sentence	11896	12685	sentence
A0035	sentence	12686	12791	sentence
A0036	sentence	12793	12797	sentence
A0037	sentence	12798	12972	sentence
A0038	sentence	12974	14372	sentence
A0039	sentence	14374	14869	sentence
A0040	sentence	14870	15608	sentence
A0041	sentence	15609	15809	sentence
A0042	sentence	15810	16288	sentence
A0043	sentence	16290	16480	sentence
A0044	sentence	16482	16790	sentence
A0045	sentence	16791	17015	sentence
A0046	sentence	17016	17498	sentence
A0047	sentence	17499	17616	sentence
A0048	sentence	17617	18025	sentence
A0049	sentence	18026	18120	sentence
A0050	sentence	18122	18155	sentence
A0051	sentence	18157	19404	sentence
A0052	sentence	19405	19727	sentence
A0053	sentence	19729	22839	sentence
A0054	sentence	22840	23138	sentence
A0055	sentence	23139	24725	sentence
A0056	sentence	24726	25301	sentence
A0057	sentence	25303	25447	sentence
A0058	sentence	25448	25688	sentence
A0059	sentence	25690	25711	sentence
A0060	sentence	25713	26107	sentence
A0061	sentence	26109	26112	sentence
A0062	sentence	26113	28357	sentence
A0063	sentence	28358	28731	sentence
A0064	sentence	28732	28958	sentence
A0065	sentence	28960	28993	sentence
A0066	sentence	28995	29479	sentence
A0067	sentence	29480	29885	sentence
A0068	sentence	29886	30048	sentence
A0069	sentence	30050	30349	sentence
A0070	sentence	30350	30626	sentence
A0071	sentence	30627	30839	sentence
A0072	sentence	30841	31052	sentence
A0073	sentence	31053	31290	sentence
A0074	sentence	31292	31319	sentence
A0075	sentence	31321	31548	sentence
A0076	sentence	31550	31604	sentence
A0077	sentence	31605	32275	sentence
A0078	sentence	32277	32559	sentence
A0079	sentence	32561	32583	sentence
A0080	sentence	32585	32861	sentence
A0081	sentence	32862	33104	sentence
A0082	sentence	33105	33384	sentence
A0083	sentence	33385	33904	sentence
A0084	sentence	33906	34553	sentence
A0085	sentence	34554	35225	sentence
A0086	sentence	35227	35567	sentence
A0087	sentence	35569	35767	sentence
A0088	sentence	35769	35978	sentence
A0089	sentence	35979	36186	sentence
A0090	sentence	36187	36405	sentence
A0091	sentence	36407	36637	sentence
A0092	sentence	36638	37210	sentence
A0093	sentence	37212	37425	sentence
A0094	sentence	37427	37455	sentence
A0095	sentence	37456	37861	sentence
A0096	sentence	37863	38063	sentence
A0097	sentence	38064	38359	sentence
A0098	sentence	38361	38642	sentence
A0099	sentence	38643	38824	sentence
A0100	sentence	38826	39101	sentence
A0101	sentence	39103	39120	sentence
A0102	sentence	39121	39534	sentence
A0103	sentence	39536	39691	sentence
A0104	sentence	39693	39713	sentence
A0105	sentence	39715	39739	sentence
A0106	sentence	39741	39890	sentence
A0107	table	39892	40041	table
A0108	sentence	40043	40061	sentence
A0109	sentence	40063	40093	sentence
A0110	sentence	40095	40365	sentence
A0111	sentence	40367	40434	sentence
A0112	sentence	40436	40592	sentence
A0113	sentence	40594	40625	sentence
A0114	sentence	40627	40702	sentence
A0115	sentence	40704	40735	sentence
A0116	sentence	40737	40768	sentence
A0117	sentence	40770	40801	sentence
A0118	sentence	40803	40824	sentence
A0119	sentence	40826	40924	sentence
A0120	sentence	40926	41031	sentence
A0121	sentence	41033	41130	sentence
A0122	sentence	41132	41231	sentence
A0123	sentence	41233	41327	sentence
A0124	sentence	41329	41344	sentence
A0125	sentence	41346	41387	sentence
A0126	sentence	41389	41431	sentence
A0127	sentence	41433	41479	sentence
A0128	sentence	41481	41615	sentence
A0129	sentence	41617	41681	sentence
A0130	sentence	41683	41747	sentence
A0131	sentence	41749	41812	sentence
A0132	sentence	41814	41844	sentence
A0133	sentence	41846	41903	sentence
A0134	sentence	41905	41960	sentence
A0135	sentence	41962	41991	sentence
A0136	sentence	41993	42058	sentence
A0137	sentence	42060	42286	sentence
A0138	sentence	42287	42450	sentence
