anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	21	sentence
A0003	sentence	23	73	sentence
A0004	sentence	75	938	sentence
A0005	sentence	940	948	sentence
A0006	sentence	950	1101	sentence
A0007	sentence	1103	1430	sentence
A0008	sentence	1432	1790	sentence
A0009	sentence	1792	2420	sentence
A0010	sentence	2422	2778	sentence
A0011	sentence	2780	3029	sentence
A0012	sentence	3031	3321	sentence
A0013	sentence	3323	3324	sentence
A0014	sentence	3326	3335	sentence
A0015	sentence	3337	3348	sentence
A0016	sentence	3350	3492	sentence
A0017	sentence	3494	4446	sentence
A0018	sentence	4448	4507	sentence
A0019	sentence	4509	4572	sentence
A0020	sentence	4574	4633	sentence
A0021	sentence	4635	4727	sentence
A0022	sentence	4729	4794	sentence
A0023	sentence	4796	4866	sentence
A0024	sentence	4868	4933	sentence
A0025	sentence	4935	5004	sentence
A0026	sentence	5005	5114	sentence
A0027	sentence	5116	5310	sentence
A0028	sentence	5312	5411	sentence
A0029	sentence	5413	5490	sentence
A0030	sentence	5492	5569	sentence
A0031	sentence	5571	5639	sentence
A0032	sentence	5641	5706	sentence
A0033	sentence	5708	5781	sentence
A0034	sentence	5783	5784	sentence
A0035	sentence	5786	5890	sentence
A0036	sentence	5892	6054	sentence
A0037	sentence	6056	6116	sentence
A0038	sentence	6118	6178	sentence
A0039	sentence	6180	6250	sentence
A0040	sentence	6252	6387	sentence
A0041	sentence	6389	6447	sentence
A0042	sentence	6449	6627	sentence
A0043	sentence	6629	6709	sentence
A0044	sentence	6711	6784	sentence
A0045	sentence	6786	7141	sentence
A0046	sentence	7143	7212	sentence
A0047	sentence	7214	7569	sentence
A0048	sentence	7571	7646	sentence
A0049	sentence	7648	7911	sentence
A0050	sentence	7913	7914	sentence
A0051	sentence	7916	10006	sentence
A0052	sentence	10008	10355	sentence
A0053	sentence	10357	10497	sentence
A0054	sentence	10499	10728	sentence
A0055	sentence	10730	10952	sentence
A0056	sentence	10954	11009	sentence
A0057	sentence	11011	11074	sentence
A0058	sentence	11076	11239	sentence
A0059	sentence	11241	11459	sentence
A0060	sentence	11461	11869	sentence
A0061	sentence	11871	11941	sentence
A0062	sentence	11943	12030	sentence
A0063	sentence	12032	12147	sentence
A0064	sentence	12149	12150	sentence
A0065	sentence	12152	12398	sentence
A0066	sentence	12400	12562	sentence
A0067	sentence	12564	12621	sentence
A0068	sentence	12623	12688	sentence
A0069	sentence	12690	12789	sentence
A0070	sentence	12791	12882	sentence
A0071	sentence	12884	13115	sentence
A0072	sentence	13117	13296	sentence
A0073	sentence	13298	13377	sentence
A0074	sentence	13379	13594	sentence
A0075	sentence	13596	13665	sentence
A0076	sentence	13667	13677	sentence
A0077	sentence	13679	13706	sentence
A0078	sentence	13708	13732	sentence
A0079	sentence	13734	13739	sentence
A0080	sentence	13741	15009	sentence
A0081	sentence	15010	15421	sentence
A0082	sentence	15422	16002	sentence
A0083	sentence	16003	16517	sentence
A0084	sentence	16518	16883	sentence
A0085	sentence	16885	16886	sentence
A0086	sentence	16888	16893	sentence
A0087	sentence	16895	18074	sentence
A0088	sentence	18075	18717	sentence
A0089	sentence	18718	18848	sentence
A0090	sentence	18849	18995	sentence
A0091	sentence	18996	19110	sentence
A0092	sentence	19112	19117	sentence
A0093	sentence	19119	19154	sentence
A0094	sentence	19155	20006	sentence
A0095	sentence	20008	20009	sentence
A0096	sentence	20011	20016	sentence
A0097	sentence	20018	20765	sentence
A0098	sentence	20766	20991	sentence
A0099	sentence	20992	21379	sentence
A0100	sentence	21380	21650	sentence
A0101	sentence	21652	21657	sentence
A0102	sentence	21659	21695	sentence
A0103	sentence	21696	23652	sentence
A0104	sentence	23654	23659	sentence
A0105	sentence	23661	24189	sentence
A0106	sentence	24190	25297	sentence
A0107	sentence	25298	25646	sentence
A0108	sentence	25648	25649	sentence
A0109	sentence	25651	25680	sentence
A0110	sentence	25682	25687	sentence
A0111	sentence	25689	28496	sentence
A0112	sentence	28497	28758	sentence
A0113	sentence	28759	28892	sentence
A0114	sentence	28894	28899	sentence
A0115	sentence	28901	28939	sentence
A0116	sentence	28940	29699	sentence
A0117	sentence	29701	30053	sentence
A0118	sentence	30055	30056	sentence
A0119	sentence	30058	30061	sentence
A0120	sentence	30063	31460	sentence
A0121	sentence	31462	31465	sentence
A0122	sentence	31467	33285	sentence
A0123	sentence	33287	33290	sentence
A0124	sentence	33292	33597	sentence
A0125	sentence	33599	33600	sentence
A0126	sentence	33602	33607	sentence
A0127	sentence	33609	34462	sentence
A0128	sentence	34463	34872	sentence
A0129	sentence	34873	35130	sentence
A0130	sentence	35132	35137	sentence
A0131	sentence	35139	35397	sentence
A0132	sentence	35399	35417	sentence
A0133	sentence	35419	35424	sentence
A0134	sentence	35426	36723	sentence
A0135	sentence	36725	36730	sentence
A0136	sentence	36732	37099	sentence
A0137	sentence	37100	37315	sentence
A0138	sentence	37317	37322	sentence
A0139	sentence	37324	37488	sentence
A0140	sentence	37490	37495	sentence
A0141	sentence	37497	37730	sentence
A0142	sentence	37732	37737	sentence
A0143	sentence	37739	37871	sentence
A0144	sentence	37872	38055	sentence
A0145	sentence	38057	38083	sentence
A0146	sentence	38084	38462	sentence
A0147	sentence	38464	38466	sentence
A0148	sentence	38468	38479	sentence
A0149	sentence	38481	38499	sentence
A0150	sentence	38501	38807	sentence
A0151	sentence	38809	38814	sentence
A0152	sentence	38816	39084	sentence
A0153	sentence	39086	39091	sentence
A0154	sentence	39093	39960	sentence
A0155	sentence	39962	39967	sentence
A0156	sentence	39969	40811	sentence
A0157	sentence	40813	40818	sentence
A0158	sentence	40820	41900	sentence
A0159	sentence	41902	42216	sentence
A0160	sentence	42218	42220	sentence
A0161	sentence	42222	42227	sentence
A0162	sentence	42229	42414	sentence
A0163	sentence	42416	42421	sentence
A0164	sentence	42423	42595	sentence
A0165	sentence	42597	42602	sentence
A0166	sentence	42604	43054	sentence
A0167	sentence	43056	43061	sentence
A0168	sentence	43063	43757	sentence
A0169	sentence	43759	43764	sentence
A0170	sentence	43766	44134	sentence
A0171	sentence	44136	44142	sentence
A0172	sentence	44144	45421	sentence
A0173	sentence	45423	45429	sentence
A0174	sentence	45431	46112	sentence
A0175	sentence	46114	46120	sentence
A0176	sentence	46122	46883	sentence
A0177	sentence	46885	46887	sentence
A0178	sentence	46889	46895	sentence
A0179	sentence	46897	47266	sentence
A0180	sentence	47268	47274	sentence
A0181	sentence	47276	48097	sentence
A0182	sentence	48099	48105	sentence
A0183	sentence	48107	48399	sentence
A0184	sentence	48401	48407	sentence
A0185	sentence	48409	48637	sentence
A0186	sentence	48639	49001	sentence
A0187	sentence	49003	49108	sentence
A0188	sentence	49109	49499	sentence
A0189	sentence	49501	50024	sentence
A0190	sentence	50025	50615	sentence
A0191	sentence	50616	50698	sentence
A0192	sentence	50700	50806	sentence
A0193	sentence	50808	50810	sentence
