anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	43	sentence
A0004	sentence	45	246	sentence
A0005	sentence	248	266	sentence
A0006	sentence	268	541	sentence
A0007	sentence	543	821	sentence
A0008	sentence	823	1082	sentence
A0009	sentence	1084	1235	sentence
A0010	sentence	1237	1252	sentence
A0011	sentence	1254	1579	sentence
A0012	sentence	1581	1939	sentence
A0013	sentence	1941	1973	sentence
A0014	sentence	1975	2346	sentence
A0015	sentence	2347	2563	sentence
A0016	sentence	2564	2588	sentence
A0017	sentence	2590	2591	sentence
A0018	sentence	2593	2874	sentence
A0019	sentence	2876	3046	sentence
A0020	sentence	3048	3050	sentence
A0021	sentence	3051	3469	sentence
A0022	sentence	3471	3488	sentence
A0023	sentence	3490	3769	sentence
A0024	sentence	3771	3914	sentence
A0025	sentence	3915	4151	sentence
A0026	sentence	4153	4398	sentence
A0027	sentence	4400	4545	sentence
A0028	sentence	4547	4842	sentence
A0029	sentence	4844	4874	sentence
A0030	sentence	4876	5150	sentence
A0031	sentence	5151	5487	sentence
A0032	sentence	5489	5893	sentence
A0033	sentence	5895	5964	sentence
A0034	table	5966	6125	table
A0035	table	6127	6294	table
A0036	table	6296	6606	table
A0037	table	6608	6886	table
A0038	table	6888	7072	table
A0039	sentence	7074	7306	sentence
A0040	sentence	7307	7502	sentence
A0041	sentence	7504	7526	sentence
A0042	sentence	7528	7625	sentence
A0043	table	7627	7737	table
A0044	table	7739	7879	table
A0045	table	7881	8019	table
A0046	sentence	8021	8276	sentence
A0047	sentence	8278	8942	sentence
A0048	sentence	8943	9058	sentence
A0049	sentence	9060	9160	sentence
A0050	table	9162	9336	table
A0051	table	9338	9854	table
A0052	table	9856	10322	table
A0053	table	10324	10569	table
A0054	table	10571	10844	table
A0055	table	10846	11188	table
A0056	table	11190	11458	table
A0057	table	11460	13042	table
A0058	table	13044	13534	table
A0059	table	13536	13833	table
A0060	table	13835	14330	table
A0061	table	14332	14572	table
A0062	table	14574	14842	table
A0063	sentence	14844	15122	sentence
A0064	sentence	15123	15364	sentence
A0065	sentence	15365	15454	sentence
A0066	sentence	15456	15591	sentence
A0067	sentence	15592	15851	sentence
A0068	sentence	15852	16058	sentence
A0069	sentence	16059	16393	sentence
A0070	sentence	16394	16464	sentence
A0071	sentence	16466	16522	sentence
A0072	sentence	16524	16577	sentence
A0073	sentence	16578	17394	sentence
A0074	sentence	17396	17737	sentence
A0075	sentence	17739	17852	sentence
A0076	table	17854	18086	table
A0077	table	18088	18437	table
A0078	table	18439	18935	table
A0079	table	18937	19226	table
A0080	table	19228	19655	table
A0081	table	19657	19904	table
A0082	sentence	19906	20083	sentence
A0083	sentence	20085	20350	sentence
A0084	sentence	20351	20607	sentence
A0085	sentence	20608	20729	sentence
A0086	sentence	20730	20862	sentence
A0087	sentence	20864	20986	sentence
A0088	sentence	20988	21323	sentence
A0089	sentence	21324	21580	sentence
A0090	sentence	21581	21702	sentence
A0091	sentence	21703	21958	sentence
A0092	sentence	21959	22110	sentence
A0093	sentence	22111	22296	sentence
A0094	sentence	22297	22398	sentence
A0095	sentence	22400	22786	sentence
A0096	sentence	22787	23043	sentence
A0097	sentence	23044	23473	sentence
A0098	sentence	23475	23504	sentence
A0099	sentence	23505	24264	sentence
A0100	sentence	24266	24303	sentence
A0101	sentence	24305	24634	sentence
A0102	table	24636	24821	table
A0103	table	24823	25171	table
A0104	table	25173	25748	table
A0105	table	25750	27160	table
A0106	table	27162	27450	table
A0107	table	27452	27811	table
A0108	table	27813	28061	table
A0109	sentence	28063	28240	sentence
A0110	sentence	28242	28390	sentence
A0111	table	28392	29584	table
A0112	table	29586	30486	table
A0113	table	30488	30849	table
A0114	table	30851	32679	table
A0115	sentence	32681	32709	sentence
A0116	sentence	32711	33133	sentence
A0117	sentence	33134	33224	sentence
A0118	table	33226	33367	table
A0119	table	33369	33593	table
A0120	table	33595	33835	table
A0121	sentence	33837	34108	sentence
A0122	sentence	34110	34609	sentence
A0123	sentence	34610	34718	sentence
A0124	sentence	34720	35099	sentence
A0125	sentence	35100	35294	sentence
A0126	sentence	35295	35576	sentence
A0127	sentence	35578	36055	sentence
A0128	sentence	36056	36791	sentence
A0129	sentence	36792	37243	sentence
A0130	sentence	37245	37271	sentence
A0131	sentence	37273	37370	sentence
A0132	table	37372	37556	table
A0133	table	37558	37837	table
A0134	table	37839	38169	table
A0135	table	38171	38470	table
A0136	table	38472	38699	table
A0137	table	38701	39138	table
A0138	sentence	39140	39177	sentence
A0139	table	39179	40085	table
A0140	table	40087	40877	table
A0141	table	40879	41624	table
A0142	table	41626	42306	table
A0143	table	42308	42740	table
A0144	sentence	42742	43095	sentence
A0145	sentence	43097	43410	sentence
A0146	sentence	43411	43858	sentence
A0147	sentence	43859	44104	sentence
A0148	sentence	44105	44387	sentence
A0149	sentence	44389	45034	sentence
A0150	sentence	45035	45466	sentence
A0151	sentence	45468	45698	sentence
A0152	sentence	45699	45903	sentence
A0153	sentence	45904	46222	sentence
A0154	sentence	46223	46444	sentence
A0155	sentence	46445	46830	sentence
A0156	sentence	46832	46835	sentence
A0157	sentence	46836	48313	sentence
A0158	sentence	48315	48468	sentence
A0159	sentence	48469	48774	sentence
A0160	sentence	48775	49212	sentence
A0161	sentence	49214	49217	sentence
A0162	sentence	49218	49670	sentence
A0163	table	49672	50064	table
A0164	sentence	50066	50195	sentence
A0165	sentence	50196	50317	sentence
