anchor_id	anchor_type	start	end	label
A0001	sentence	0	24	sentence
A0002	sentence	26	137	sentence
A0003	sentence	138	667	sentence
A0004	sentence	669	1984	sentence
A0005	sentence	1985	2918	sentence
A0006	sentence	2919	2932	sentence
A0007	sentence	2933	2953	sentence
A0008	sentence	2954	3645	sentence
A0009	sentence	3647	3764	sentence
A0010	sentence	3765	7568	sentence
A0011	sentence	7570	9285	sentence
A0012	sentence	9286	10668	sentence
A0013	sentence	10670	12439	sentence
A0014	sentence	12440	12493	sentence
A0015	sentence	12494	14086	sentence
A0016	sentence	14088	14806	sentence
A0017	sentence	14807	15122	sentence
A0018	sentence	15123	15136	sentence
A0019	sentence	15137	15179	sentence
A0020	sentence	15180	17811	sentence
A0021	sentence	17813	20869	sentence
A0022	sentence	20870	20883	sentence
A0023	sentence	20884	21410	sentence
A0024	sentence	21411	21908	sentence
A0025	sentence	21910	22078	sentence
A0026	sentence	22079	22376	sentence
A0027	sentence	22377	22390	sentence
A0028	sentence	22391	25036	sentence
A0029	sentence	25037	25389	sentence
A0030	sentence	25390	25754	sentence
A0031	sentence	25755	26097	sentence
A0032	sentence	26099	26837	sentence
A0033	sentence	26838	27205	sentence
A0034	sentence	27206	27225	sentence
A0035	sentence	27226	27799	sentence
A0036	sentence	27800	28124	sentence
A0037	sentence	28125	28765	sentence
A0038	sentence	28766	29127	sentence
A0039	sentence	29128	29141	sentence
A0040	sentence	29142	30716	sentence
A0041	sentence	30717	30810	sentence
A0042	sentence	30812	31147	sentence
A0043	sentence	31148	35106	sentence
A0044	sentence	35108	35169	sentence
A0045	sentence	35170	35192	sentence
A0046	sentence	35193	36951	sentence
A0047	sentence	36952	37412	sentence
A0048	sentence	37413	37920	sentence
A0049	sentence	37921	38302	sentence
A0050	sentence	38303	38893	sentence
A0051	sentence	38894	39240	sentence
A0052	sentence	39241	39345	sentence
A0053	sentence	39346	39607	sentence
A0054	sentence	39608	39796	sentence
A0055	sentence	39797	39972	sentence
A0056	sentence	39973	39998	sentence
A0057	sentence	40000	40238	sentence
A0058	sentence	40239	40399	sentence
A0059	sentence	40400	40744	sentence
A0060	sentence	40745	40939	sentence
A0061	sentence	40940	41189	sentence
A0062	sentence	41190	41389	sentence
A0063	sentence	41390	41742	sentence
A0064	sentence	41743	42239	sentence
A0065	sentence	42240	42969	sentence
A0066	sentence	42970	43384	sentence
A0067	sentence	43385	43566	sentence
A0068	sentence	43567	43614	sentence
A0069	sentence	43615	43778	sentence
A0070	sentence	43779	43792	sentence
A0071	sentence	43793	44238	sentence
A0072	sentence	44239	44495	sentence
A0073	sentence	44496	44602	sentence
A0074	sentence	44604	44848	sentence
A0075	sentence	44849	45114	sentence
A0076	sentence	45115	45929	sentence
A0077	sentence	45930	45943	sentence
A0078	sentence	45944	46902	sentence
A0079	sentence	46903	47309	sentence
A0080	sentence	47310	47397	sentence
A0081	sentence	47398	47411	sentence
A0082	sentence	47412	47435	sentence
A0083	sentence	47436	47813	sentence
A0084	sentence	47814	47827	sentence
A0085	sentence	47828	47850	sentence
A0086	sentence	47851	48809	sentence
A0087	sentence	48811	48851	sentence
A0088	sentence	48852	48899	sentence
A0089	sentence	48900	49123	sentence
A0090	sentence	49124	49309	sentence
A0091	sentence	49310	50080	sentence
A0092	sentence	50081	50094	sentence
A0093	sentence	50095	50108	sentence
A0094	sentence	50109	50550	sentence
A0095	sentence	50551	50564	sentence
A0096	sentence	50565	50582	sentence
A0097	sentence	50583	51716	sentence
A0098	sentence	51717	51982	sentence
A0099	sentence	51983	52183	sentence
A0100	sentence	52184	52197	sentence
A0101	sentence	52198	52987	sentence
A0102	sentence	52988	53203	sentence
A0103	sentence	53204	53459	sentence
A0104	sentence	53461	53830	sentence
A0105	sentence	53831	54156	sentence
A0106	sentence	54157	54699	sentence
A0107	sentence	54700	54713	sentence
A0108	sentence	54714	54735	sentence
A0109	sentence	54736	55493	sentence
A0110	sentence	55494	55517	sentence
A0111	sentence	55518	55763	sentence
A0112	sentence	55764	55777	sentence
A0113	sentence	55778	55805	sentence
A0114	sentence	55806	57039	sentence
A0115	sentence	57041	57081	sentence
A0116	sentence	57082	57769	sentence
A0117	sentence	57770	57951	sentence
A0118	sentence	57952	57965	sentence
A0119	sentence	57966	58010	sentence
A0120	sentence	58011	58603	sentence
A0121	sentence	58604	61031	sentence
A0122	sentence	61032	61537	sentence
A0123	sentence	61538	61865	sentence
A0124	sentence	61866	62021	sentence
A0125	sentence	62022	62113	sentence
A0126	sentence	62115	62361	sentence
A0127	sentence	62362	62375	sentence
A0128	sentence	62376	62395	sentence
A0129	sentence	62396	63065	sentence
A0130	sentence	63066	63437	sentence
A0131	sentence	63438	63451	sentence
A0132	sentence	63452	64568	sentence
A0133	sentence	64569	65070	sentence
A0134	sentence	65072	65262	sentence
A0135	sentence	65263	65371	sentence
A0136	sentence	65373	65579	sentence
A0137	sentence	65581	65887	sentence
A0138	sentence	65889	66027	sentence
A0139	sentence	66028	66264	sentence
