anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	295	sentence
A0004	sentence	296	369	sentence
A0005	sentence	370	537	sentence
A0006	sentence	538	661	sentence
A0007	sentence	663	933	sentence
A0008	sentence	934	1042	sentence
A0009	sentence	1043	1084	sentence
A0010	sentence	1086	1207	sentence
A0011	sentence	1208	1310	sentence
A0012	sentence	1311	1436	sentence
A0013	sentence	1437	1486	sentence
A0014	sentence	1487	1654	sentence
A0015	sentence	1655	1709	sentence
A0016	sentence	1710	1982	sentence
A0017	sentence	1983	2135	sentence
A0018	sentence	2136	2267	sentence
A0019	sentence	2268	2353	sentence
A0020	sentence	2354	2397	sentence
A0021	table	2399	2435	table
A0022	sentence	2437	2955	sentence
A0023	sentence	2956	3337	sentence
A0024	sentence	3338	3562	sentence
A0025	sentence	3563	3694	sentence
A0026	sentence	3695	3887	sentence
A0027	sentence	3888	4048	sentence
A0028	sentence	4050	4193	sentence
A0029	sentence	4194	4723	sentence
A0030	sentence	4725	4884	sentence
A0031	sentence	4885	4949	sentence
A0032	sentence	4950	5067	sentence
A0033	sentence	5069	5174	sentence
A0034	sentence	5175	5322	sentence
A0035	sentence	5323	5425	sentence
A0036	sentence	5426	5606	sentence
A0037	sentence	5607	5762	sentence
A0038	table	5764	5800	table
A0039	sentence	5802	5988	sentence
A0040	sentence	5989	6047	sentence
A0041	sentence	6048	6358	sentence
A0042	sentence	6360	6488	sentence
A0043	sentence	6489	6528	sentence
A0044	sentence	6529	6632	sentence
A0045	sentence	6634	6656	sentence
A0046	table	6658	6714	table
A0047	sentence	6716	7037	sentence
A0048	sentence	7038	7151	sentence
A0049	table	7153	7228	table
A0050	table	7230	7266	table
