anchor_id	anchor_type	start	end	label
A0001	sentence	0	666	sentence
A0002	sentence	667	1047	sentence
A0003	sentence	1048	2097	sentence
A0004	sentence	2098	2542	sentence
A0005	sentence	2543	2821	sentence
A0006	sentence	2822	2917	sentence
A0007	sentence	2918	3048	sentence
A0008	sentence	3049	3381	sentence
A0009	sentence	3382	4061	sentence
A0010	sentence	4062	4452	sentence
A0011	sentence	4453	4781	sentence
A0012	sentence	4782	5047	sentence
A0013	sentence	5048	5376	sentence
A0014	sentence	5377	5725	sentence
A0015	sentence	5726	6637	sentence
A0016	sentence	6638	6862	sentence
A0017	sentence	6863	6985	sentence
A0018	sentence	6986	7304	sentence
A0019	sentence	7305	7691	sentence
A0020	sentence	7692	8592	sentence
A0021	sentence	8593	8776	sentence
A0022	sentence	8777	8797	sentence
A0023	sentence	8798	10049	sentence
A0024	sentence	10050	10101	sentence
A0025	sentence	10102	10598	sentence
A0026	sentence	10599	10706	sentence
A0027	sentence	10707	11035	sentence
A0028	sentence	11036	11167	sentence
A0029	sentence	11168	11779	sentence
A0030	sentence	-1	226	sentence
A0031	sentence	12008	12140	sentence
A0032	sentence	12141	12681	sentence
A0033	sentence	12682	12930	sentence
A0034	sentence	12931	12957	sentence
A0035	sentence	12958	13098	sentence
A0036	sentence	13099	13221	sentence
A0037	sentence	13222	13407	sentence
A0038	sentence	13408	13422	sentence
A0039	sentence	13423	13601	sentence
A0040	sentence	13602	13789	sentence
A0041	sentence	13790	13802	sentence
A0042	sentence	13803	14049	sentence
A0043	sentence	14050	14212	sentence
A0044	sentence	14213	14414	sentence
A0045	sentence	14415	14647	sentence
A0046	sentence	14648	15308	sentence
A0047	sentence	15309	15455	sentence
A0048	sentence	15456	16014	sentence
A0049	sentence	16015	16539	sentence
A0050	sentence	16540	16738	sentence
A0051	sentence	16739	17308	sentence
A0052	sentence	17309	17816	sentence
A0053	sentence	17817	18138	sentence
A0054	sentence	18139	18611	sentence
A0055	sentence	18612	18785	sentence
A0056	sentence	18786	19099	sentence
A0057	sentence	19100	19252	sentence
A0058	sentence	19253	19699	sentence
A0059	sentence	19700	19951	sentence
A0060	sentence	19952	20155	sentence
A0061	sentence	20156	20487	sentence
A0062	sentence	20488	20843	sentence
A0063	table	20845	21389	table
A0064	sentence	21391	21690	sentence
A0065	sentence	21691	22107	sentence
A0066	sentence	22108	22478	sentence
A0067	sentence	22479	22990	sentence
