anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	922	e842685f6eebcb5fd7d5b1ab858418501fdf352abf223701ccd2a2c725d7bfbf	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e4ed5e9e400375c8da753a855127d2985741518dc2310f010abff51965c501db		s000001		{}
s000001	s	0	97	be2e0373115fdf58413ddca83360da653a53492681715b44677c691e0b8df1e4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	9dace7edd80c7562a84b736c145b6d0aecac9193847e3f9a5e181daf6508230c	p000001	s000002		{}
s000002	s	97	922	5844ff38cfa5f7d7ad1f9ea4703f162d53d256e28987b843bb76c175699f9d37	8241bee0cecbe57c10a2f057604852eda1c9ea985247cf8c549785f43f24add5	e4ed5e9e400375c8da753a855127d2985741518dc2310f010abff51965c501db	s000001	p000002		{}
p000002	p	923	2740	dd032433a548ed71b4cacd36ca3841621125c2630ef71c3ae4c57975c2a763eb	09986c0bf87fbbd3c804b8df19463fe804bfad0ef27c6e4fa7ed925b389aef2b	58da56045ef382bfcbfe30d1a9ceff675b4d958ae9355a348ee6a338cd361db8	s000002	s000003		{}
s000003	s	923	2740	dd032433a548ed71b4cacd36ca3841621125c2630ef71c3ae4c57975c2a763eb	09986c0bf87fbbd3c804b8df19463fe804bfad0ef27c6e4fa7ed925b389aef2b	58da56045ef382bfcbfe30d1a9ceff675b4d958ae9355a348ee6a338cd361db8	p000002	p000003		{}
p000003	h	2741	4748	f4a16ce65eb769abe7242f3a30940d18f912f59ac6cb396311de5c406d30fee8	6a6bf59abee677f4d4c6db3fc90c7cf73e286ed4d30eb800566ff2335605ee08	cf7184f461340231abe87550c082acc1f52e1eadbbeecfdafebf41cc40c191e6	s000003	s000004		{}
s000004	s	2741	4748	f4a16ce65eb769abe7242f3a30940d18f912f59ac6cb396311de5c406d30fee8	6a6bf59abee677f4d4c6db3fc90c7cf73e286ed4d30eb800566ff2335605ee08	cf7184f461340231abe87550c082acc1f52e1eadbbeecfdafebf41cc40c191e6	p000003	p000004	p000003	{}
p000004	h	4749	6792	ccc71e674803bdebcb9ca0ef0b7051cadb88a1f5dfb1af28d99bae0f738ceaf1	053c2e1d3f5cafcb2b99abe8d2cb7626fec621527a9e6c9c0389754e38a4007f	186506958a0da844f0e55d84394c3c73690acd653795d3fe72c33d21ad0dbccb	s000004	s000005		{}
s000005	s	4749	6792	ccc71e674803bdebcb9ca0ef0b7051cadb88a1f5dfb1af28d99bae0f738ceaf1	053c2e1d3f5cafcb2b99abe8d2cb7626fec621527a9e6c9c0389754e38a4007f	186506958a0da844f0e55d84394c3c73690acd653795d3fe72c33d21ad0dbccb	p000004	p000005	p000004	{}
p000005	p	6793	7296	8ff9da5908f3d93c7dc9b52834e875d8becad52c14132b0be13f55f9aeaf8d0c	19d0b753982eacdeeea0aaeaceda9dc969b62374c0d85131180fbd22db8519ed	4e7d6e03077231ad9b8fe494735eb60e07b2a01644d89fca85a4dcab8d649baa	s000005	s000006	p000004	{}
