anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	34	sentence
A0003	sentence	36	61	sentence
A0004	sentence	63	451	sentence
A0005	sentence	453	461	sentence
A0006	sentence	463	465	sentence
A0007	sentence	472	927	sentence
A0008	sentence	929	931	sentence
A0009	sentence	938	5047	sentence
A0010	sentence	5049	5067	sentence
A0011	sentence	5069	5236	sentence
A0012	sentence	5238	5240	sentence
A0013	sentence	5242	5334	sentence
A0014	sentence	5335	5517	sentence
A0015	sentence	5518	5686	sentence
A0016	sentence	5688	5690	sentence
A0017	sentence	5692	5799	sentence
A0018	sentence	5801	5803	sentence
A0019	sentence	5805	5837	sentence
A0020	sentence	5839	5863	sentence
A0021	sentence	5864	6679	sentence
A0022	sentence	6681	7453	sentence
A0023	sentence	7454	7697	sentence
A0024	sentence	7699	7700	sentence
A0025	sentence	7702	7704	sentence
A0026	sentence	7706	7735	sentence
A0027	sentence	7736	8126	sentence
A0028	sentence	8128	8130	sentence
A0029	sentence	8132	8799	sentence
A0030	sentence	8800	9311	sentence
A0031	sentence	9312	10309	sentence
A0032	sentence	10311	10313	sentence
A0033	sentence	10315	10582	sentence
A0034	sentence	10583	11039	sentence
A0035	sentence	11041	11042	sentence
A0036	sentence	11044	11625	sentence
A0037	sentence	11626	12582	sentence
A0038	sentence	12583	12678	sentence
A0039	sentence	12680	12682	sentence
A0040	sentence	12684	12700	sentence
A0041	sentence	12701	13150	sentence
A0042	sentence	13152	13154	sentence
A0043	sentence	13156	13355	sentence
A0044	sentence	13357	13360	sentence
A0045	sentence	13362	13507	sentence
A0046	sentence	13509	13533	sentence
A0047	sentence	13535	13536	sentence
A0048	sentence	13538	13713	sentence
A0049	table	13715	13877	table
A0050	sentence	13879	14054	sentence
A0051	table	14056	14261	table
A0052	table	14263	14375	table
