anchor_id	anchor_type	start	end	label
A0001	sentence	0	473	sentence
A0002	sentence	474	2755	sentence
A0003	table	2757	3101	table
A0004	sentence	3103	3328	sentence
A0005	table	3330	3814	table
A0006	sentence	3816	3821	sentence
A0007	table	3823	3915	table
A0008	sentence	3917	3922	sentence
A0009	table	3924	4444	table
A0010	sentence	4446	4600	sentence
A0011	table	4602	4694	table
A0012	sentence	4696	6713	sentence
A0013	sentence	6714	7884	sentence
A0014	table	7886	7978	table
A0015	sentence	7980	8324	sentence
A0016	sentence	8325	8508	sentence
A0017	sentence	8509	8992	sentence
A0018	sentence	8993	9171	sentence
A0019	sentence	9172	9777	sentence
A0020	sentence	9778	9942	sentence
A0021	sentence	9943	10176	sentence
A0022	sentence	10177	10555	sentence
A0023	sentence	10556	11077	sentence
A0024	sentence	11078	11502	sentence
A0025	sentence	11503	12597	sentence
A0026	sentence	12598	12892	sentence
A0027	sentence	12894	12930	sentence
A0028	table	12932	13024	table
A0029	sentence	13026	13400	sentence
A0030	sentence	13401	14280	sentence
A0031	sentence	14281	14398	sentence
A0032	sentence	14399	14568	sentence
A0033	sentence	14569	15173	sentence
A0034	sentence	15174	15551	sentence
A0035	sentence	15552	15911	sentence
A0036	sentence	15912	16545	sentence
A0037	sentence	16546	16864	sentence
A0038	sentence	16865	17177	sentence
A0039	sentence	17178	18003	sentence
A0040	table	18005	18097	table
A0041	sentence	18099	18617	sentence
A0042	sentence	18618	18819	sentence
A0043	sentence	18820	21674	sentence
A0044	table	21676	21768	table
A0045	sentence	21770	24532	sentence
A0046	sentence	24533	24666	sentence
A0047	sentence	24667	24924	sentence
A0048	sentence	24925	25236	sentence
A0049	sentence	25237	25259	sentence
A0050	sentence	25261	25575	sentence
A0051	table	25577	25669	table
A0052	sentence	25671	26164	sentence
A0053	sentence	26165	26653	sentence
A0054	sentence	26654	27181	sentence
A0055	sentence	27182	27263	sentence
A0056	sentence	27264	27451	sentence
A0057	sentence	27452	27574	sentence
A0058	sentence	27575	27656	sentence
A0059	sentence	27657	27788	sentence
A0060	sentence	27789	28776	sentence
A0061	sentence	28777	29067	sentence
A0062	sentence	29068	29201	sentence
A0063	sentence	29203	29302	sentence
A0064	sentence	29303	29617	sentence
A0065	sentence	29618	30308	sentence
A0066	sentence	30310	30394	sentence
A0067	table	30396	30488	table
A0068	sentence	30490	30732	sentence
A0069	sentence	30733	31033	sentence
A0070	sentence	31034	31404	sentence
A0071	sentence	31405	31689	sentence
A0072	sentence	31690	32113	sentence
A0073	sentence	32114	32572	sentence
A0074	sentence	32574	33083	sentence
A0075	sentence	33084	34752	sentence
A0076	table	34754	34846	table
A0077	sentence	34848	35338	sentence
A0078	sentence	35339	37526	sentence
A0079	sentence	37527	38817	sentence
A0080	table	38819	38912	table
A0081	sentence	38914	38994	sentence
A0082	sentence	38995	39326	sentence
A0083	sentence	39327	39589	sentence
A0084	sentence	39590	41591	sentence
A0085	sentence	41592	42216	sentence
A0086	sentence	42217	42813	sentence
A0087	sentence	42814	42826	sentence
A0088	table	42828	42921	table
A0089	sentence	42923	44359	sentence
A0090	sentence	44360	45135	sentence
A0091	sentence	45136	46651	sentence
A0092	sentence	46653	47028	sentence
A0093	table	47030	47123	table
A0094	sentence	47125	47253	sentence
A0095	sentence	47254	51037	sentence
A0096	table	51039	51132	table
A0097	sentence	51134	53348	sentence
A0098	sentence	53349	55260	sentence
A0099	sentence	55261	55672	sentence
A0100	table	55674	55767	table
A0101	sentence	55769	56310	sentence
A0102	sentence	56311	57157	sentence
A0103	sentence	57158	57631	sentence
A0104	sentence	57632	57842	sentence
A0105	sentence	57843	58096	sentence
A0106	sentence	58097	58339	sentence
A0107	sentence	58340	58557	sentence
A0108	sentence	58558	58807	sentence
A0109	sentence	58808	59466	sentence
A0110	sentence	59467	59989	sentence
A0111	table	59991	60084	table
A0112	sentence	60086	60105	sentence
A0113	sentence	60106	60637	sentence
A0114	sentence	60638	60751	sentence
A0115	sentence	60752	61162	sentence
A0116	sentence	61163	61271	sentence
A0117	sentence	61272	61584	sentence
A0118	sentence	61585	61709	sentence
A0119	sentence	61710	61837	sentence
A0120	sentence	61838	61886	sentence
A0121	sentence	61887	62092	sentence
A0122	sentence	62093	62602	sentence
A0123	sentence	62603	62829	sentence
A0124	sentence	62830	63239	sentence
A0125	sentence	63240	63416	sentence
A0126	sentence	63417	63781	sentence
A0127	sentence	63782	64091	sentence
A0128	sentence	64092	64608	sentence
A0129	table	64610	64703	table
A0130	sentence	64705	64746	sentence
A0131	sentence	64747	64904	sentence
A0132	sentence	64905	65057	sentence
A0133	sentence	65058	65157	sentence
A0134	sentence	65158	65369	sentence
A0135	sentence	65370	66239	sentence
A0136	sentence	66240	66375	sentence
A0137	sentence	66376	66531	sentence
A0138	sentence	66532	67986	sentence
A0139	sentence	67987	68299	sentence
A0140	sentence	68300	68781	sentence
A0141	table	68783	68876	table
A0142	sentence	68878	69080	sentence
A0143	table	69082	69175	table
A0144	sentence	69177	69998	sentence
A0145	sentence	69999	72878	sentence
A0146	table	72880	72973	table
A0147	sentence	72975	73230	sentence
A0148	sentence	73232	73572	sentence
