anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	28	sentence
A0004	sentence	30	70	sentence
A0005	sentence	72	344	sentence
A0006	sentence	346	463	sentence
A0007	sentence	465	656	sentence
A0008	sentence	658	1181	sentence
A0009	sentence	1183	1336	sentence
A0010	sentence	1338	1647	sentence
A0011	sentence	1649	1783	sentence
A0012	sentence	1785	1815	sentence
A0013	sentence	1817	2087	sentence
A0014	sentence	2089	2116	sentence
A0015	sentence	2118	2262	sentence
A0016	sentence	2264	2559	sentence
A0017	sentence	2560	2619	sentence
A0018	sentence	2621	2926	sentence
A0019	sentence	2928	3265	sentence
A0020	sentence	3266	3735	sentence
A0021	sentence	3737	3739	sentence
A0022	sentence	3740	4143	sentence
A0023	sentence	4145	4472	sentence
A0024	sentence	4473	4722	sentence
A0025	sentence	4723	5017	sentence
A0026	sentence	5018	5163	sentence
A0027	sentence	5164	5327	sentence
A0028	sentence	5329	5331	sentence
A0029	sentence	5332	5751	sentence
A0030	sentence	5753	6020	sentence
A0031	sentence	6022	6023	sentence
A0032	sentence	6025	6184	sentence
A0033	sentence	6186	6210	sentence
A0034	sentence	6212	7114	sentence
A0035	sentence	7115	7374	sentence
A0036	sentence	7375	8301	sentence
A0037	sentence	8302	8828	sentence
A0038	sentence	8830	9089	sentence
A0039	sentence	9090	9695	sentence
A0040	sentence	9697	9698	sentence
A0041	sentence	9700	9922	sentence
A0042	sentence	9924	10493	sentence
A0043	sentence	10494	10744	sentence
A0044	sentence	10746	10958	sentence
A0045	sentence	10960	10962	sentence
A0046	sentence	10963	12605	sentence
A0047	sentence	12607	12608	sentence
A0048	sentence	12610	12638	sentence
A0049	sentence	12640	12892	sentence
A0050	sentence	12894	12948	sentence
A0051	sentence	12950	13036	sentence
A0052	sentence	13037	13220	sentence
A0053	sentence	13221	13426	sentence
A0054	sentence	13428	13445	sentence
A0055	sentence	13447	13664	sentence
A0056	sentence	13666	13679	sentence
A0057	sentence	13681	13913	sentence
A0058	sentence	13914	14135	sentence
A0059	sentence	14136	14341	sentence
A0060	sentence	14342	14606	sentence
A0061	sentence	14608	15031	sentence
A0062	sentence	15032	15200	sentence
A0063	sentence	15202	15673	sentence
A0064	sentence	15674	15809	sentence
A0065	sentence	15811	15812	sentence
A0066	sentence	15814	15834	sentence
A0067	sentence	15836	16187	sentence
A0068	sentence	16188	16456	sentence
A0069	sentence	16458	16485	sentence
A0070	sentence	16487	16893	sentence
A0071	sentence	16894	17208	sentence
A0072	sentence	17209	17353	sentence
A0073	sentence	17354	17587	sentence
A0074	sentence	17588	17821	sentence
A0075	sentence	17822	17932	sentence
A0076	sentence	17933	18509	sentence
A0077	sentence	18511	18525	sentence
A0078	sentence	18527	19160	sentence
A0079	sentence	19162	19163	sentence
A0080	sentence	19165	19181	sentence
A0081	sentence	19183	19376	sentence
A0082	sentence	19378	19448	sentence
A0083	sentence	19450	19947	sentence
A0084	sentence	19948	20050	sentence
A0085	sentence	20051	20214	sentence
A0086	sentence	20216	20231	sentence
A0087	sentence	20233	20544	sentence
A0088	sentence	20546	20567	sentence
A0089	sentence	20569	20963	sentence
A0090	sentence	20964	21090	sentence
A0091	sentence	21091	22133	sentence
A0092	sentence	22135	22150	sentence
A0093	sentence	22152	22333	sentence
A0094	sentence	22334	22403	sentence
A0095	sentence	22404	22506	sentence
A0096	sentence	22508	22509	sentence
A0097	sentence	22511	22776	sentence
A0098	sentence	22777	23044	sentence
A0099	sentence	23046	23117	sentence
A0100	table	23119	23363	table
A0101	sentence	23365	23366	sentence
