anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	3468	2fc993e229158b62f5a6bd0007ade1892dfc3e26c13c553b19669e02f86b157a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ed66210a0b9f51fb47502dd887a0d4fa785b6dbb4bc6c247ad307193cf17ada3		s000001		{}
s000001	s	0	2917	05e8a1dc3412419eb53c63136f6a9c2c0aa09b5bad65c49791b0fe0f81f96260	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2451cd21c99a40edd2c16fa07126f2647a62770a52c77671ef67975c56bcd8dd	p000001	s000002		{}
s000002	s	2918	3468	388813b1932c0af677eeaab4c6a377d679ff5f65c9829000b6182333b722d148	c6ce99042906ea6f0e247b34f757e46aa7feb217bb05665298aedbcab7d62569	ed66210a0b9f51fb47502dd887a0d4fa785b6dbb4bc6c247ad307193cf17ada3	s000001	p000002		{}
p000002	p	3469	5883	259d9d8e53e1951bc0770f330035f170eecd0a25cb346d9987ba5f59ea064135	5c135b59624acd7e5bb3c840647963ca99ca8089e60c76218a802dc7ef543097	8c89519f23e22e82a882b608baf7df41e25096b4a15fdf4056ed36714de99654	s000002	s000003		{}
s000003	s	3469	5000	40406f28cd62ae60b9993ae166f2e9d4ff93f2a047d45ba6c17ebe7c480d6cf1	5c135b59624acd7e5bb3c840647963ca99ca8089e60c76218a802dc7ef543097	555cfdfe59a7c8562b965088bf6486a5967d438f0ced59688b24b8fce0c26269	p000002	s000004		{}
s000004	s	5001	5014	fbc316d74de31930e6851c5bc026f06a94c77f744641f95f8da18beb26307bd5	5dc56e5bdae300b0de5d072ad61dc37a0e190d7337e0de72b939c7b99b2d80f6	89f463d14fa606bff0d7e3f89cb43f16d3a1d01074cbc7bf717a8b27e7b30963	s000003	s000005		{}
s000005	s	5015	5145	ab460941fe8b5d7c8e255bb4bf150dbe72556b002ded8ca00d7df6e3233e677c	9833d41f20f45dc4b8de3fe628b6d9ad1586cf81894112c8bfbf9f6773a4ba80	3b8bb01053df5995273fd33ee1262b13affe47e5572d15df7fde3a0540621e67	s000004	s000006		{}
s000006	s	5148	5237	c99faf9f57847df5f9c2eb7f7980a193d5706a229449a1bd295c9afa5fce1150	e4a916e1b8002aa352529a34b2990ee0a847474fda5d80e9df99b2940383619a	43aa2fa5222f4576a7a1dc16c3f3104d54c52e685f177410b4a00a28523458f1	s000005	s000007		{}
s000007	s	5240	5336	b37f6c947dedad4247dc5493436296d75fc23fcec25e2c38867eff51e914e759	1aa3cc5be87157f4473e1925aa3dc8ea9622a363f1ec4887cb8c083d56825d5d	484969844661530c29ef2daad81862a8c97f5ca1ad5ff3dbec3bbeaf90b104ee	s000006	s000008		{}
s000008	s	5339	5711	d8f5c9d175cb6461187e115087072cf388e8b70f1191d3d3d63138d79d2f199c	698649e82044650022592a8efe3cc5b83af2969f17706e17c478196adc930635	6f511ca87ae495cad11f227449047aaf9ae38b2bd044c6111562fbc4e29bef90	s000007	s000009		{}
