anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	27	sentence
A0003	sentence	29	58	sentence
A0004	sentence	60	362	sentence
A0005	sentence	364	1126	sentence
A0006	sentence	1128	1387	sentence
A0007	sentence	1389	1461	sentence
A0008	sentence	1463	1479	sentence
A0009	sentence	1481	1647	sentence
A0010	sentence	1648	1729	sentence
A0011	sentence	1731	1791	sentence
A0012	sentence	1793	1858	sentence
A0013	sentence	1860	3294	sentence
A0014	sentence	3296	3369	sentence
A0015	sentence	3371	3429	sentence
A0016	sentence	3431	3494	sentence
A0017	sentence	3496	3932	sentence
A0018	sentence	3934	4052	sentence
A0019	sentence	4054	4124	sentence
A0020	sentence	4126	4197	sentence
A0021	sentence	4199	4307	sentence
A0022	sentence	4309	4368	sentence
A0023	sentence	4370	4443	sentence
A0024	sentence	4445	5154	sentence
A0025	sentence	5156	5355	sentence
A0026	sentence	5357	7458	sentence
A0027	sentence	7459	7583	sentence
A0028	sentence	7585	8095	sentence
A0029	sentence	8097	8380	sentence
A0030	sentence	8382	8665	sentence
A0031	sentence	8667	8753	sentence
A0032	sentence	8755	8948	sentence
A0033	sentence	8950	8977	sentence
A0034	sentence	8979	9289	sentence
A0035	sentence	9290	11488	sentence
A0036	sentence	11489	11797	sentence
A0037	sentence	11798	11987	sentence
A0038	sentence	11988	12179	sentence
A0039	sentence	12181	13244	sentence
A0040	sentence	13246	13933	sentence
A0041	table	13935	14097	table
A0042	table	14099	14398	table
A0043	table	14400	14757	table
A0044	sentence	14759	14940	sentence
A0045	sentence	14941	15460	sentence
A0046	sentence	15462	18991	sentence
A0047	sentence	18992	19203	sentence
A0048	sentence	19204	19639	sentence
A0049	sentence	19640	19821	sentence
A0050	sentence	19823	20373	sentence
A0051	sentence	20375	20403	sentence
A0052	sentence	20405	20492	sentence
A0053	sentence	20494	21335	sentence
A0054	sentence	21336	21581	sentence
A0055	sentence	21582	22118	sentence
A0056	sentence	22119	22505	sentence
A0057	sentence	22507	24187	sentence
A0058	sentence	24189	24621	sentence
A0059	sentence	24623	27552	sentence
A0060	sentence	27554	27918	sentence
A0061	sentence	27920	28536	sentence
A0062	sentence	28538	28912	sentence
A0063	sentence	28914	29280	sentence
A0064	sentence	29282	30345	sentence
A0065	sentence	30347	30836	sentence
A0066	sentence	30838	31705	sentence
A0067	sentence	31706	31964	sentence
A0068	sentence	31965	32100	sentence
A0069	sentence	32101	32451	sentence
A0070	sentence	32453	32522	sentence
A0071	sentence	32524	32713	sentence
A0072	sentence	32715	33036	sentence
A0073	sentence	33037	33551	sentence
A0074	sentence	33553	33801	sentence
A0075	sentence	33802	35316	sentence
A0076	sentence	35317	35797	sentence
A0077	sentence	35798	36168	sentence
A0078	sentence	36169	36462	sentence
A0079	sentence	36464	36484	sentence
A0080	sentence	36486	39642	sentence
A0081	sentence	39643	39860	sentence
A0082	sentence	39861	40109	sentence
A0083	sentence	40111	42724	sentence
A0084	sentence	42725	42991	sentence
A0085	sentence	42993	43035	sentence
A0086	sentence	43036	43973	sentence
A0087	sentence	43975	45400	sentence
A0088	sentence	45401	45751	sentence
A0089	sentence	45753	46525	sentence
A0090	sentence	46527	47061	sentence
A0091	sentence	47062	47591	sentence
A0092	sentence	47592	48037	sentence
A0093	sentence	48039	48338	sentence
A0094	sentence	48339	48818	sentence
A0095	sentence	48820	48987	sentence
A0096	sentence	48989	49007	sentence
A0097	sentence	49009	49388	sentence
A0098	sentence	49389	49786	sentence
A0099	sentence	49788	50092	sentence
A0100	sentence	50093	50440	sentence
A0101	sentence	50442	50727	sentence
A0102	sentence	50729	51238	sentence
A0103	sentence	51239	51374	sentence
A0104	sentence	51375	51586	sentence
A0105	sentence	51588	51616	sentence
A0106	sentence	51617	53043	sentence
A0107	sentence	53045	53964	sentence
A0108	sentence	53965	54757	sentence
A0109	sentence	54759	54934	sentence
A0110	sentence	54936	55134	sentence
A0111	sentence	55135	55320	sentence
A0112	sentence	55321	55468	sentence
A0113	sentence	55470	55874	sentence
A0114	sentence	55875	56127	sentence
A0115	sentence	56129	56483	sentence
A0116	sentence	56484	56839	sentence
A0117	sentence	56841	57041	sentence
