anchor_id	anchor_type	start	end	label
A0001	sentence	0	33	sentence
A0002	sentence	35	48	sentence
A0003	sentence	50	157	sentence
A0004	sentence	159	298	sentence
A0005	sentence	299	687	sentence
A0006	sentence	689	698	sentence
A0007	sentence	700	855	sentence
A0008	sentence	857	1019	sentence
A0009	sentence	1021	1342	sentence
A0010	sentence	1344	1677	sentence
A0011	sentence	1679	1731	sentence
A0012	sentence	1732	3852	sentence
A0013	table	3854	3904	table
A0014	sentence	3906	5877	sentence
A0015	sentence	5879	6630	sentence
A0016	sentence	6632	6996	sentence
A0017	table	6998	7048	table
A0018	sentence	7050	7215	sentence
A0019	sentence	7217	7472	sentence
A0020	sentence	7474	7676	sentence
A0021	sentence	7678	7895	sentence
A0022	sentence	7897	8072	sentence
A0023	sentence	8074	8440	sentence
A0024	sentence	8441	8773	sentence
A0025	sentence	8775	8803	sentence
A0026	sentence	8804	9016	sentence
A0027	table	9018	9085	table
A0028	sentence	9087	9407	sentence
A0029	sentence	9408	9964	sentence
A0030	table	9966	10016	table
A0031	sentence	10018	10271	sentence
A0032	sentence	10273	10732	sentence
A0033	sentence	10733	11046	sentence
A0034	sentence	11048	11436	sentence
A0035	sentence	11438	11713	sentence
A0036	sentence	11714	11851	sentence
A0037	sentence	11853	12059	sentence
A0038	sentence	12061	12074	sentence
A0039	sentence	12076	12177	sentence
A0040	table	12179	12229	table
A0041	sentence	12231	14816	sentence
A0042	sentence	14817	15033	sentence
A0043	sentence	15035	15061	sentence
A0044	table	15063	15113	table
A0045	sentence	15115	15236	sentence
A0046	table	15238	15462	table
A0047	table	15464	15550	table
A0048	table	15552	16403	table
A0049	table	16405	16491	table
A0050	table	16493	16791	table
A0051	table	16793	16879	table
A0052	sentence	16881	16906	sentence
A0053	table	16908	17281	table
A0054	table	17283	17369	table
A0055	sentence	17371	17381	sentence
A0056	sentence	17383	17446	sentence
A0057	sentence	17448	17453	sentence
A0058	sentence	17455	17515	sentence
A0059	table	17517	17549	table
A0060	sentence	17551	17560	sentence
A0061	sentence	17562	17586	sentence
A0062	sentence	17588	17602	sentence
A0063	table	17604	17636	table
