anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	32	sentence
A0003	sentence	34	1018	sentence
A0004	sentence	1020	1617	sentence
A0005	sentence	1619	2132	sentence
A0006	sentence	2133	2335	sentence
A0007	sentence	2336	2535	sentence
A0008	sentence	2537	2579	sentence
A0009	sentence	2580	3048	sentence
A0010	sentence	3049	3232	sentence
A0011	table	3234	3616	table
A0012	table	3618	3971	table
A0013	table	3973	5826	table
A0014	table	5828	5938	table
A0015	table	5940	6159	table
A0016	table	6161	6336	table
A0017	table	6338	6663	table
A0018	table	6665	6878	table
A0019	table	6880	7116	table
A0020	table	7118	7867	table
A0021	table	7869	8609	table
A0022	table	8611	8834	table
A0023	sentence	8836	8837	sentence
A0024	table	8839	9097	table
A0025	table	9099	9298	table
A0026	table	9300	9459	table
A0027	table	9461	9775	table
A0028	table	9777	10099	table
A0029	sentence	10101	10158	sentence
A0030	sentence	10159	10317	sentence
A0031	table	10319	11572	table
A0032	table	11574	12051	table
A0033	table	12053	12710	table
A0034	table	12712	13853	table
A0035	sentence	13855	13856	sentence
A0036	table	13858	14241	table
A0037	table	14243	14939	table
A0038	table	14941	16045	table
A0039	table	16047	17489	table
A0040	table	17491	17919	table
A0041	sentence	17921	17922	sentence
A0042	table	17924	18285	table
A0043	table	18287	20001	table
A0044	table	20003	20163	table
A0045	table	20165	20656	table
A0046	table	20658	20904	table
A0047	table	20906	21127	table
A0048	table	21129	21432	table
A0049	sentence	21434	21491	sentence
A0050	sentence	21492	21601	sentence
A0051	table	21603	22785	table
A0052	sentence	22787	22788	sentence
A0053	table	22790	23864	table
A0054	sentence	23866	27571	sentence
A0055	sentence	27573	27574	sentence
A0056	table	27576	29226	table
A0057	table	29228	30174	table
A0058	table	30176	30909	table
A0059	table	30911	31948	table
A0060	sentence	31950	31951	sentence
A0061	table	31953	32340	table
A0062	table	32342	33608	table
A0063	table	33610	33764	table
A0064	table	33766	34165	table
A0065	table	34167	34602	table
A0066	sentence	34604	34627	sentence
A0067	table	34629	35015	table
A0068	table	35017	36038	table
A0069	sentence	36040	36041	sentence
A0070	sentence	36043	36074	sentence
A0071	table	36076	36417	table
A0072	table	36419	36754	table
A0073	table	36756	37231	table
A0074	table	37233	37679	table
A0075	table	37681	38099	table
A0076	table	38101	38640	table
A0077	sentence	38642	38672	sentence
A0078	table	38674	39420	table
A0079	table	39422	40477	table
A0080	sentence	40479	40480	sentence
A0081	table	40482	41031	table
A0082	table	41033	41390	table
A0083	table	41392	41797	table
A0084	table	41799	42570	table
A0085	table	42572	42993	table
A0086	sentence	42995	43053	sentence
A0087	table	43055	43812	table
A0088	table	43814	44417	table
A0089	table	44419	46263	table
A0090	sentence	46265	46267	sentence
A0091	table	46269	47284	table
A0092	sentence	47286	49552	sentence
A0093	sentence	49553	49615	sentence
A0094	sentence	49617	49769	sentence
A0095	sentence	49771	49773	sentence
A0096	sentence	49775	49795	sentence
A0097	sentence	49796	49940	sentence
A0098	sentence	49942	49964	sentence
A0099	sentence	49966	49997	sentence
A0100	sentence	49999	50030	sentence
A0101	sentence	50032	50056	sentence
A0102	sentence	50058	50084	sentence
A0103	sentence	50086	50131	sentence
A0104	sentence	50133	50148	sentence
A0105	sentence	50150	50169	sentence
A0106	sentence	50171	50204	sentence
A0107	sentence	50206	50225	sentence
A0108	sentence	50227	50250	sentence
A0109	sentence	50252	50275	sentence
A0110	sentence	50277	50373	sentence
A0111	sentence	50375	50508	sentence
A0112	sentence	50510	50742	sentence
A0113	sentence	50744	50902	sentence
A0114	sentence	50904	50915	sentence
A0115	sentence	50916	51142	sentence
A0116	sentence	51143	52012	sentence
A0117	sentence	52013	52617	sentence
A0118	sentence	52619	52630	sentence
A0119	sentence	52631	52881	sentence
A0120	sentence	52882	53052	sentence
A0121	sentence	53054	53261	sentence
A0122	sentence	53262	53534	sentence
A0123	sentence	53535	53655	sentence
A0124	sentence	53657	53678	sentence
A0125	sentence	53679	53841	sentence
A0126	sentence	53843	53845	sentence
A0127	sentence	53847	53858	sentence
A0128	sentence	53859	53882	sentence
A0129	sentence	53883	54038	sentence
A0130	sentence	54040	54198	sentence
A0131	sentence	54200	54211	sentence
A0132	sentence	54212	54262	sentence
A0133	sentence	54263	54497	sentence
A0134	sentence	54498	54627	sentence
A0135	sentence	54628	54811	sentence
A0136	sentence	54813	54834	sentence
A0137	sentence	54835	55147	sentence
A0138	sentence	55149	55234	sentence
A0139	sentence	55236	55247	sentence
A0140	sentence	55248	55269	sentence
A0141	sentence	55270	55472	sentence
A0142	sentence	55473	55923	sentence
A0143	sentence	55925	55936	sentence
A0144	sentence	55937	55977	sentence
A0145	sentence	55978	56165	sentence
A0146	sentence	56166	56301	sentence
A0147	sentence	56303	56426	sentence
A0148	sentence	56428	56439	sentence
A0149	sentence	56440	56457	sentence
A0150	sentence	56458	56731	sentence
A0151	sentence	56733	56754	sentence
A0152	sentence	56755	56888	sentence
A0153	sentence	56890	56901	sentence
A0154	sentence	56902	56915	sentence
A0155	sentence	56916	57247	sentence
A0156	sentence	57249	57260	sentence
A0157	sentence	57261	57283	sentence
A0158	sentence	57284	57575	sentence
A0159	sentence	57576	58089	sentence
A0160	sentence	58091	58093	sentence
A0161	sentence	58095	58106	sentence
A0162	sentence	58107	58139	sentence
A0163	sentence	58140	58387	sentence
A0164	sentence	58389	59132	sentence
A0165	sentence	59134	59243	sentence
A0166	sentence	59245	59256	sentence
A0167	sentence	59257	59300	sentence
A0168	sentence	59301	59547	sentence
A0169	sentence	59549	59924	sentence
A0170	sentence	59926	60207	sentence
A0171	sentence	60208	60462	sentence
A0172	sentence	60464	60475	sentence
A0173	sentence	60476	60493	sentence
A0174	sentence	60494	61026	sentence
A0175	sentence	61028	61052	sentence
A0176	sentence	61054	61056	sentence
A0177	sentence	61058	61172	sentence
A0178	sentence	61174	61205	sentence
A0179	table	61207	61338	table
A0180	sentence	61340	61386	sentence
A0181	sentence	61388	61414	sentence
A0182	table	61416	61541	table
A0183	sentence	61543	61562	sentence
A0184	table	61564	61689	table
A0185	sentence	61691	61707	sentence
A0186	table	61709	61834	table
A0187	sentence	61836	61862	sentence
A0188	table	61864	61989	table
A0189	sentence	61991	62016	sentence
A0190	table	62018	62143	table
A0191	sentence	62145	62174	sentence
A0192	table	62176	62301	table
A0193	sentence	62303	62339	sentence
A0194	sentence	62341	62370	sentence
A0195	table	62372	62497	table
A0196	sentence	62499	62529	sentence
A0197	table	62531	62656	table
A0198	sentence	62658	62691	sentence
A0199	table	62693	62818	table
A0200	sentence	62820	62840	sentence
A0201	table	62842	62967	table
A0202	sentence	62969	63005	sentence
A0203	table	63007	63132	table
A0204	sentence	63134	63167	sentence
A0205	table	63169	63294	table
A0206	sentence	63296	63336	sentence
A0207	table	63338	63463	table
A0208	sentence	63465	63466	sentence
A0209	sentence	63468	63505	sentence
A0210	table	63507	63632	table
A0211	sentence	63634	63672	sentence
A0212	table	63674	63799	table
A0213	sentence	63801	63840	sentence
A0214	table	63842	63967	table
A0215	sentence	63969	64009	sentence
A0216	table	64011	64136	table
A0217	sentence	64138	64168	sentence
A0218	table	64170	64295	table
A0219	sentence	64297	64332	sentence
A0220	table	64334	64459	table
A0221	sentence	64461	64494	sentence
A0222	table	64496	64621	table
A0223	sentence	64623	64624	sentence
A0224	sentence	64626	64652	sentence
A0225	sentence	64654	64710	sentence
A0226	sentence	64712	64764	sentence
A0227	table	64766	64869	table
A0228	sentence	64871	64924	sentence
A0229	sentence	64926	64952	sentence
A0230	sentence	64954	64969	sentence
A0231	sentence	64971	64997	sentence
A0232	sentence	64999	65015	sentence
A0233	sentence	65017	65044	sentence
A0234	sentence	65046	65123	sentence
A0235	sentence	65125	65148	sentence
A0236	sentence	65150	65179	sentence
A0237	sentence	65181	65260	sentence
A0238	sentence	65262	65331	sentence
A0239	sentence	65333	65369	sentence
A0240	sentence	65371	65372	sentence
A0241	sentence	65374	65411	sentence
A0242	table	65413	65541	table
A0243	sentence	65543	65596	sentence
A0244	sentence	65598	65635	sentence
A0245	sentence	65637	65667	sentence
A0246	sentence	65669	65685	sentence
A0247	sentence	65687	65707	sentence
A0248	sentence	65709	65787	sentence
A0249	sentence	65789	65857	sentence
A0250	sentence	65859	65895	sentence
A0251	sentence	65897	65941	sentence
A0252	table	65943	66063	table
A0253	sentence	66065	66118	sentence
A0254	sentence	66120	66164	sentence
A0255	sentence	66166	66189	sentence
A0256	sentence	66191	66209	sentence
A0257	sentence	66211	66227	sentence
A0258	sentence	66229	66252	sentence
A0259	sentence	66254	66332	sentence
A0260	sentence	66334	66402	sentence
A0261	sentence	66404	66440	sentence
A0262	sentence	66442	66451	sentence
A0263	sentence	66453	66486	sentence
A0264	sentence	66488	66512	sentence
A0265	sentence	66514	66523	sentence
A0266	sentence	66525	66556	sentence
A0267	sentence	66558	66585	sentence
A0268	sentence	66587	66625	sentence
A0269	sentence	66627	66667	sentence
A0270	sentence	66669	66705	sentence
A0271	sentence	66707	66736	sentence
A0272	sentence	66738	66769	sentence
A0273	sentence	66770	67965	sentence
A0274	sentence	67967	68495	sentence
A0275	sentence	68497	68506	sentence
A0276	sentence	68508	68519	sentence
A0277	sentence	68521	69041	sentence
A0278	sentence	69042	69488	sentence
A0279	sentence	69490	69499	sentence
A0280	sentence	69501	69520	sentence
A0281	sentence	69522	69901	sentence
A0282	sentence	69903	70732	sentence
A0283	sentence	70734	71113	sentence
A0284	sentence	71115	71486	sentence
A0285	sentence	71488	71501	sentence
A0286	sentence	71503	72173	sentence
A0287	sentence	72175	72652	sentence
