anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	2649	9a797c6714a7c2d0d299cbd851177fde9bf397ef3e8d0127236e6debf17f85ad	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	6596c370c876d57ccc9885e7b94b246134007762b5b60679513c5f12ff13c89d		s000001		{}
s000001	s	0	283	5f7e42a03378d48d376c2713fb4cc560356fcfae001439d945efd6bd51d98974	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d1fc775681032ca2a25f08e2ee0507970604ccf105114a6f43f7a0ac25c3bace	p000001	s000002		{}
s000002	s	284	446	0a4cf6410a382f2c9b5f12091920cfa8152c5a85e4c609b2db0d92492ed7a839	229c32fca5aa12b3049116e6f36e1a23b4f8a527315440d038fd3868c668a71a	5cbb0cc4f73bad1c1f370e4387505f84bce3dfc620fb0fdaecc2852c92cc10f6	s000001	s000003		{}
s000003	s	447	752	abb2c9044da5825f445a651fc6d335b628d4a687c1530d68bcd85179b9ef0156	37216ab344a6a048072befa62414fa0e8443f530cd247f8f366e09cd81211161	7b8f6d3d1bb652a807f8ca9c42f2c42f5a14b2c66c05d79006abd46008547ed9	s000002	s000004		{}
s000004	s	755	2649	5d9978db42858dd7a72c8b665ff674805f16b956abc0e271bc1433e9a880d786	0aac07783b2d19d87d20940c9640f584eb4754a7d94aad03a0249792eb7de907	6596c370c876d57ccc9885e7b94b246134007762b5b60679513c5f12ff13c89d	s000003	p000002		{}
p000002	p	2650	4867	489fa014eef0f004ac1e355878ae011868a9cdc493f0ac9e033c913239c3a2ed	98a4e069e8f74e5a778245e888ab98e9e2ae47805d38a99ddba83718fbbdc95f	ef822ff1d4b7c3139f456c10a2378c0f4cd970b18fbdc4f8a3b5c8631897f755	s000004	s000005		{}
s000005	s	2650	2964	499214d86c4652994cc38c24eb6c8eca2107ac988f16dc69e89e1f0371a483c2	98a4e069e8f74e5a778245e888ab98e9e2ae47805d38a99ddba83718fbbdc95f	63831f05b7d297a0d143b350f97a6880f26e1ec2b330301bb75014b0e57fc089	p000002	s000006		{}
s000006	s	2965	3101	e01fe6dd68162d552cb93318264782f0a13cdc8127d249193e0d268510034b23	ce416ec1a1ef8940b2e5dbf94b59568addf233e6a362ff9970c2995a123966e8	74e4577c55b53dd0886b37ca33fa49e47bb061e94fc6ca5dc83a8db4c7def032	s000005	s000007		{}
s000007	s	3102	3352	f7c3ae793943c6217e3dc56daef00608e1ed30ed092f4cd50dbde850cfc5f7d5	b23dfbabcd76ada9f8ee45ac7fc68221e282a0dbbe9884eaf1ebb167a752b1ef	0f86268360fdc2fb57d1d6e4ecbac126e789a8321d35488f628dc64ca443fcb5	s000006	s000008		{}
s000008	s	3355	3474	3dce1596bd07bcbbad445bb23858a837a21e53881e352f768b4eb423f0e4e2b1	200f37eec795d61dfbf7d920871bc07ac9ea920d1c1033d5717079dbe65ef8f0	164efe9661c5ea87cb768fa18b2d67d1b2277908a173d0fe0db1eb93ffa07a81	s000007	s000009		{}
s000009	s	3475	4071	b0568710c2b41190d6f50acb5701bc1b28254d8e8c9591eb2be21f4bc7b77623	63f6786263b292be615f7c55028a0a63261276622f483530d4603f5b1ff94417	5d70cf7a6830c8b08448de01c38f6ba7b571686f121d2bf19851f501cb5afdfe	s000008	s000010		{}
s000010	s	4074	4148	c935cd29944daf666cac68947676b6b071b27090c67b6d09f6058ae64fe68d29	93326418458a1d8970d3d65503a01086de3348037fe8f2c93f52a2d114562813	d86983a75c37cca6a87c211355123359da2be52484bf67241d47ae7b0f72e8b0	s000009	s000011		{}
s000011	s	4151	4222	3b7a7a7640c07fb726ecff23e2154a78c6870621032b9fa169e2ddc2bc0e684c	5d70cf7a6830c8b08448de01c38f6ba7b571686f121d2bf19851f501cb5afdfe	5083c654af6818a64cb914a71bf60e3c945a4fdbc5ac35969bdcb964428bf161	s000010	s000012		{}
