anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	27	sentence
A0003	sentence	29	44	sentence
A0004	sentence	46	86	sentence
A0005	sentence	88	125	sentence
A0006	sentence	127	146	sentence
A0007	sentence	148	265	sentence
A0008	sentence	267	641	sentence
A0009	sentence	642	1151	sentence
A0010	sentence	1153	1472	sentence
A0011	sentence	1473	1687	sentence
A0012	sentence	1689	1709	sentence
A0013	sentence	1710	1822	sentence
A0014	sentence	1823	1956	sentence
A0015	sentence	1958	1981	sentence
A0016	sentence	1982	2123	sentence
A0017	sentence	2124	2211	sentence
A0018	sentence	2213	2373	sentence
A0019	sentence	2375	2376	sentence
A0020	sentence	2378	3534	sentence
A0021	sentence	3535	3957	sentence
A0022	sentence	3959	4104	sentence
A0023	sentence	4106	4259	sentence
A0024	sentence	4261	4573	sentence
A0025	sentence	4575	5189	sentence
A0026	sentence	5190	5741	sentence
A0027	sentence	5743	5826	sentence
A0028	sentence	5828	5829	sentence
A0029	sentence	5831	5932	sentence
A0030	sentence	5934	6221	sentence
A0031	sentence	6223	6374	sentence
A0032	sentence	6376	6531	sentence
A0033	sentence	6533	6571	sentence
A0034	sentence	6573	7301	sentence
A0035	sentence	7302	7618	sentence
A0036	sentence	7619	7953	sentence
A0037	sentence	7955	8005	sentence
A0038	sentence	8006	9169	sentence
A0039	sentence	9170	9478	sentence
A0040	sentence	9479	9972	sentence
A0041	sentence	9974	9975	sentence
A0042	sentence	9977	10003	sentence
A0043	sentence	10004	10833	sentence
A0044	sentence	10835	10858	sentence
A0045	sentence	10859	11633	sentence
A0046	sentence	11635	12346	sentence
A0047	sentence	12347	12773	sentence
A0048	sentence	12775	12776	sentence
A0049	sentence	12778	13717	sentence
A0050	sentence	13719	13741	sentence
A0051	sentence	13742	14103	sentence
A0052	sentence	14105	14438	sentence
A0053	sentence	14439	14792	sentence
A0054	sentence	14794	15346	sentence
A0055	sentence	15347	15523	sentence
A0056	sentence	15524	16291	sentence
A0057	sentence	16292	16838	sentence
A0058	sentence	16839	16959	sentence
A0059	sentence	16960	17190	sentence
A0060	sentence	17192	17193	sentence
A0061	sentence	17195	17231	sentence
A0062	sentence	17232	18599	sentence
A0063	sentence	18601	18640	sentence
A0064	sentence	18641	19033	sentence
A0065	sentence	19034	19246	sentence
A0066	sentence	19248	19310	sentence
A0067	sentence	19311	19514	sentence
A0068	sentence	19515	20054	sentence
A0069	sentence	20056	20057	sentence
A0070	sentence	20059	20072	sentence
A0071	sentence	20073	20449	sentence
A0072	sentence	20451	20500	sentence
A0073	sentence	20501	20649	sentence
A0074	sentence	20651	20662	sentence
A0075	sentence	20663	20684	sentence
A0076	sentence	20685	20952	sentence
A0077	sentence	20954	20965	sentence
A0078	sentence	20966	21272	sentence
A0079	sentence	21274	21724	sentence
A0080	sentence	21726	22870	sentence
A0081	sentence	22872	22873	sentence
A0082	sentence	22875	23349	sentence
A0083	sentence	23350	23525	sentence
A0084	sentence	23526	23993	sentence
A0085	sentence	23994	24767	sentence
A0086	sentence	24769	24883	sentence
A0087	sentence	24884	25763	sentence
A0088	sentence	25765	25790	sentence
A0089	sentence	25791	26057	sentence
A0090	sentence	26059	26079	sentence
A0091	sentence	26080	26486	sentence
A0092	sentence	26488	26500	sentence
A0093	sentence	26501	26750	sentence
A0094	sentence	26752	26753	sentence
A0095	sentence	26755	26774	sentence
A0096	sentence	26775	27180	sentence
A0097	table	27182	27429	table
A0098	sentence	27431	27595	sentence
A0099	sentence	27597	27608	sentence
A0100	sentence	27609	27635	sentence
A0101	sentence	27636	27759	sentence
A0102	sentence	27760	27913	sentence
A0103	sentence	27914	28074	sentence
A0104	sentence	28076	28087	sentence
A0105	sentence	28088	28122	sentence
A0106	sentence	28123	28730	sentence
A0107	sentence	28732	28743	sentence
A0108	sentence	28744	29019	sentence
A0109	sentence	29021	29316	sentence
A0110	sentence	29317	29588	sentence
A0111	sentence	29590	29592	sentence
A0112	sentence	29594	30351	sentence
A0113	sentence	30353	30693	sentence
A0114	sentence	30694	31104	sentence
A0115	sentence	31106	31117	sentence
A0116	sentence	31118	31131	sentence
A0117	sentence	31132	31376	sentence
A0118	sentence	31377	31648	sentence
A0119	sentence	31650	31661	sentence
A0120	sentence	31662	31864	sentence
A0121	sentence	31865	32162	sentence
A0122	sentence	32163	32333	sentence
A0123	sentence	32335	32343	sentence
A0124	sentence	32345	32386	sentence
A0125	sentence	32388	32391	sentence
