anchor_id	anchor_type	start	end	label
A0001	sentence	0	24	sentence
A0002	sentence	26	1753	sentence
A0003	sentence	1754	1999	sentence
A0004	sentence	2000	2978	sentence
A0005	sentence	2980	3042	sentence
A0006	sentence	3043	4077	sentence
A0007	sentence	4078	4159	sentence
A0008	sentence	4160	4402	sentence
A0009	sentence	4403	5019	sentence
A0010	sentence	5020	5675	sentence
A0011	sentence	5676	6012	sentence
A0012	sentence	6013	6142	sentence
A0013	sentence	6144	8017	sentence
A0014	sentence	8018	8339	sentence
A0015	sentence	8340	9230	sentence
A0016	sentence	9232	10022	sentence
A0017	sentence	10023	10618	sentence
A0018	sentence	10619	11065	sentence
A0019	sentence	11066	11657	sentence
A0020	sentence	11658	12748	sentence
A0021	sentence	12750	15180	sentence
A0022	sentence	15181	15583	sentence
A0023	sentence	15584	15756	sentence
A0024	sentence	15758	16088	sentence
A0025	sentence	16089	16532	sentence
A0026	sentence	16533	16798	sentence
A0027	sentence	16799	17473	sentence
A0028	sentence	17474	17501	sentence
A0029	sentence	17502	17758	sentence
A0030	sentence	17759	17801	sentence
A0031	sentence	17802	19121	sentence
A0032	sentence	19123	19309	sentence
A0033	sentence	19310	19519	sentence
A0034	sentence	19520	19541	sentence
A0035	sentence	19542	19866	sentence
A0036	sentence	19867	19889	sentence
A0037	sentence	19890	20289	sentence
A0038	sentence	20290	20699	sentence
A0039	sentence	20700	20741	sentence
A0040	sentence	20742	21011	sentence
A0041	sentence	21012	21153	sentence
A0042	sentence	21154	21457	sentence
A0043	sentence	21458	21482	sentence
A0044	sentence	21483	21752	sentence
A0045	sentence	21753	21969	sentence
A0046	sentence	21971	22134	sentence
A0047	sentence	22135	22231	sentence
A0048	sentence	22233	22374	sentence
