anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	28	sentence
A0004	sentence	30	50	sentence
A0005	sentence	52	314	sentence
A0006	sentence	316	337	sentence
A0007	sentence	339	643	sentence
A0008	sentence	645	800	sentence
A0009	sentence	802	1074	sentence
A0010	sentence	1076	1292	sentence
A0011	sentence	1294	1585	sentence
A0012	sentence	1587	1589	sentence
A0013	sentence	1590	2726	sentence
A0014	sentence	2728	3365	sentence
A0015	sentence	3366	3459	sentence
A0016	sentence	3460	3807	sentence
A0017	sentence	3809	4120	sentence
A0018	sentence	4122	4136	sentence
A0019	sentence	4138	4165	sentence
A0020	sentence	4167	4195	sentence
A0021	sentence	4197	4222	sentence
A0022	sentence	4224	4275	sentence
A0023	sentence	4277	4295	sentence
A0024	sentence	4297	4322	sentence
A0025	sentence	4324	4347	sentence
A0026	sentence	4349	4373	sentence
A0027	sentence	4375	4428	sentence
A0028	sentence	4430	4549	sentence
A0029	sentence	4550	4669	sentence
A0030	sentence	4671	4673	sentence
A0031	sentence	4674	5705	sentence
A0032	sentence	5707	5713	sentence
A0033	sentence	5715	7403	sentence
A0034	sentence	7404	7855	sentence
A0035	sentence	7856	8162	sentence
A0036	sentence	8163	8540	sentence
A0037	sentence	8541	8911	sentence
A0038	sentence	8913	9015	sentence
A0039	sentence	9017	9025	sentence
A0040	sentence	9026	9188	sentence
A0041	sentence	9189	9601	sentence
A0042	sentence	9603	9616	sentence
A0043	sentence	9617	9913	sentence
A0044	sentence	9914	9982	sentence
A0045	sentence	9984	9990	sentence
A0046	sentence	9992	10304	sentence
A0047	sentence	10306	10314	sentence
A0048	sentence	10315	11304	sentence
A0049	sentence	11305	11530	sentence
A0050	sentence	11532	11721	sentence
A0051	sentence	11722	11863	sentence
A0052	sentence	11865	11883	sentence
A0053	sentence	11884	11944	sentence
A0054	sentence	11945	12452	sentence
A0055	sentence	12454	12751	sentence
A0056	sentence	12753	12876	sentence
A0057	sentence	12878	12881	sentence
A0058	sentence	12882	13145	sentence
A0059	sentence	13146	13324	sentence
A0060	sentence	13326	13329	sentence
A0061	sentence	13330	13507	sentence
A0062	sentence	13508	13616	sentence
A0063	sentence	13618	13624	sentence
A0064	sentence	13626	13771	sentence
A0065	sentence	13773	13776	sentence
A0066	sentence	13777	13873	sentence
A0067	sentence	13874	13950	sentence
A0068	sentence	13951	14056	sentence
A0069	sentence	14058	14061	sentence
A0070	sentence	14062	14447	sentence
A0071	sentence	14449	14472	sentence
A0072	sentence	14474	14507	sentence
A0073	sentence	14509	14534	sentence
A0074	sentence	14536	14557	sentence
A0075	sentence	14559	14587	sentence
A0076	sentence	14589	14625	sentence
A0077	sentence	14627	14646	sentence
A0078	sentence	14648	14663	sentence
A0079	sentence	14665	14712	sentence
A0080	sentence	14713	14732	sentence
A0081	sentence	14734	15235	sentence
A0082	sentence	15236	15391	sentence
A0083	sentence	15393	15396	sentence
A0084	sentence	15397	15614	sentence
A0085	sentence	15615	15913	sentence
A0086	sentence	15915	15918	sentence
A0087	sentence	15919	16337	sentence
A0088	sentence	16339	16345	sentence
A0089	sentence	16347	16350	sentence
A0090	sentence	16351	16583	sentence
A0091	sentence	16584	16825	sentence
A0092	sentence	16827	16830	sentence
A0093	sentence	16831	16961	sentence
A0094	sentence	16962	17147	sentence
A0095	sentence	17148	17417	sentence
A0096	sentence	17419	17732	sentence
A0097	sentence	17734	17740	sentence
A0098	sentence	17742	17851	sentence
A0099	table	17853	18128	table
A0100	sentence	18130	18136	sentence
