anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	12	9d37bd08e635e73bdc57417c637a83e55b0532958e8dbca8d1a126543acb69b6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bf63bb8d52fae5a2017a1ebd19bca34a458244f41f7802b85c3e89e9bb452785		s000001		{}
s000001	s	0	12	9d37bd08e635e73bdc57417c637a83e55b0532958e8dbca8d1a126543acb69b6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bf63bb8d52fae5a2017a1ebd19bca34a458244f41f7802b85c3e89e9bb452785	p000001	p000002		{}
p000002	h	13	52	da203da08d8f0158d97678b9991b976f6e7432aec126f49531a5a48784dd3b75	f8b0a49f5f4a3998be72f5ee88ccb64a8deb1f5b5e55b4ad999d6b24b1000aa8	a855c4f16723dc03848a9c600e48492f610c00b2b80a9781708a058b2c9e07fa	s000001	s000002		{}
s000002	s	13	52	da203da08d8f0158d97678b9991b976f6e7432aec126f49531a5a48784dd3b75	f8b0a49f5f4a3998be72f5ee88ccb64a8deb1f5b5e55b4ad999d6b24b1000aa8	a855c4f16723dc03848a9c600e48492f610c00b2b80a9781708a058b2c9e07fa	p000002	p000003	p000002	{}
p000003	p	53	80	a1dc9296a2aa9e9a48535a0e5144217c4aa89960b7999280b90bdcb162eb1698	9161755955ae21822e9dd0cb61c09cceeb3332da60befe11de0df7ee98ba690a	00eed377ce7d094a8ee8ff0f0df58cd3356142e87af89ee59f4bc36c01688c5d	s000002	s000003	p000002	{}
s000003	s	53	80	a1dc9296a2aa9e9a48535a0e5144217c4aa89960b7999280b90bdcb162eb1698	9161755955ae21822e9dd0cb61c09cceeb3332da60befe11de0df7ee98ba690a	00eed377ce7d094a8ee8ff0f0df58cd3356142e87af89ee59f4bc36c01688c5d	p000003	p000004	p000002	{}
p000004	p	81	93	7b28ac6b99253c38afb9660b3383f23864dee730165a2e12d876bdade2cb9d68	c332b70fa5eb666931471a46df8d085023d3486ab03dd0d2c18da067e71ceec2	e3ec4480f305c3be8b9bfed64f5cdfcde5d378813aa27a7051639de0e5107b45	s000003	s000004	p000002	{}
s000004	s	81	93	7b28ac6b99253c38afb9660b3383f23864dee730165a2e12d876bdade2cb9d68	c332b70fa5eb666931471a46df8d085023d3486ab03dd0d2c18da067e71ceec2	e3ec4480f305c3be8b9bfed64f5cdfcde5d378813aa27a7051639de0e5107b45	p000004	p000005	p000002	{}
p000005	h	94	118	4341afdc83a3dd23f947ccd49bc52df659356c52a1c884a3fedf8a3b84722992	18af67357a378ac08421a467b695a74c02508410bfdf72f95b1f17c1416849e7	cede4911d4af3467190e723a09542fb68f37e63d86a9f59ee7e44df9a5cd4298	s000004	s000005		{}
s000005	s	94	118	4341afdc83a3dd23f947ccd49bc52df659356c52a1c884a3fedf8a3b84722992	18af67357a378ac08421a467b695a74c02508410bfdf72f95b1f17c1416849e7	cede4911d4af3467190e723a09542fb68f37e63d86a9f59ee7e44df9a5cd4298	p000005	p000006	p000005	{}
p000006	p	119	131	3b7b04d9ee2321089401beeff9da675ccd15bb254e9bc5b9c67ba2e83a9a131a	2773203eb92bb3dcca40bfd8d2330395ce86207d77bf673978039f90cececafe	c429bc72761678642e97a0c3a4fcc95f50793b8337862825bd2043dcc56c4399	s000005	s000006	p000005	{}
s000006	s	119	131	3b7b04d9ee2321089401beeff9da675ccd15bb254e9bc5b9c67ba2e83a9a131a	2773203eb92bb3dcca40bfd8d2330395ce86207d77bf673978039f90cececafe	c429bc72761678642e97a0c3a4fcc95f50793b8337862825bd2043dcc56c4399	p000006	p000007	p000005	{}
p000007	p	132	135	6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0	a855c4f16723dc03848a9c600e48492f610c00b2b80a9781708a058b2c9e07fa	3c5958955e65f989928630112f04a49f1081a6299e34a8a1d1f695b471dd25d7	s000006	s000007	p000005	{}
s000007	s	132	135	6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0	a855c4f16723dc03848a9c600e48492f610c00b2b80a9781708a058b2c9e07fa	3c5958955e65f989928630112f04a49f1081a6299e34a8a1d1f695b471dd25d7	p000007	p000008	p000005	{}
p000008	p	136	237	036753ace0cb0782940f67e00eb7e8093ecfd7971197aa13653755527e50face	e317228d7fce9e2857ffe321ec30b914ce245ae1eb8925c7e35fc803c1009949	9875480ed68f3c85fdb8f76be511919c274c2d5d1cbea58a832aeab29006d8c5	s000007	s000008	p000005	{}
s000008	s	136	237	036753ace0cb0782940f67e00eb7e8093ecfd7971197aa13653755527e50face	e317228d7fce9e2857ffe321ec30b914ce245ae1eb8925c7e35fc803c1009949	9875480ed68f3c85fdb8f76be511919c274c2d5d1cbea58a832aeab29006d8c5	p000008	p000009	p000005	{}
