anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	38	sentence
A0003	sentence	40	91	sentence
A0004	sentence	93	144	sentence
A0005	sentence	146	156	sentence
A0006	sentence	158	165	sentence
A0007	sentence	167	631	sentence
A0008	sentence	632	978	sentence
A0009	sentence	979	1143	sentence
A0010	sentence	1145	1155	sentence
A0011	sentence	1157	1185	sentence
A0012	sentence	1187	1330	sentence
A0013	sentence	1331	1408	sentence
A0014	sentence	1410	1542	sentence
A0015	sentence	1543	1894	sentence
A0016	sentence	1896	2174	sentence
A0017	sentence	2176	2505	sentence
A0018	sentence	2507	2824	sentence
A0019	sentence	2826	3155	sentence
A0020	sentence	3157	3347	sentence
A0021	sentence	3349	3421	sentence
A0022	sentence	3423	3424	sentence
A0023	sentence	3426	5055	sentence
A0024	sentence	5057	5230	sentence
A0025	sentence	5232	5399	sentence
A0026	sentence	5401	5500	sentence
A0027	sentence	5502	5586	sentence
A0028	sentence	5588	5791	sentence
A0029	sentence	5793	5950	sentence
A0030	sentence	5952	6044	sentence
A0031	sentence	6046	6208	sentence
A0032	sentence	6210	6412	sentence
A0033	sentence	6414	6564	sentence
A0034	sentence	6566	6824	sentence
A0035	sentence	6826	7319	sentence
A0036	sentence	7321	7427	sentence
A0037	sentence	7429	7540	sentence
A0038	sentence	7542	8266	sentence
A0039	sentence	8268	8269	sentence
A0040	sentence	8271	8824	sentence
A0041	sentence	8826	8883	sentence
A0042	sentence	8885	9151	sentence
A0043	sentence	9153	9465	sentence
A0044	sentence	9467	9833	sentence
A0045	sentence	9835	9922	sentence
A0046	sentence	9924	10110	sentence
A0047	sentence	10112	10358	sentence
A0048	sentence	10360	10458	sentence
A0049	sentence	10460	10563	sentence
A0050	sentence	10564	10880	sentence
A0051	sentence	10882	11054	sentence
A0052	sentence	11056	11500	sentence
A0053	sentence	11502	11615	sentence
A0054	sentence	11617	11677	sentence
A0055	sentence	11679	11680	sentence
A0056	sentence	11682	11913	sentence
A0057	sentence	11915	12153	sentence
A0058	sentence	12155	13683	sentence
A0059	sentence	13685	13825	sentence
A0060	sentence	13826	15666	sentence
A0061	sentence	15668	15862	sentence
A0062	sentence	15863	16117	sentence
A0063	sentence	16118	16228	sentence
A0064	sentence	16230	16557	sentence
A0065	sentence	16559	16702	sentence
A0066	sentence	16704	16705	sentence
A0067	sentence	16707	17044	sentence
A0068	sentence	17046	17212	sentence
A0069	sentence	17214	17486	sentence
A0070	sentence	17488	17610	sentence
A0071	sentence	17612	17788	sentence
A0072	sentence	17790	17894	sentence
A0073	sentence	17896	18189	sentence
A0074	sentence	18191	18272	sentence
A0075	sentence	18274	18331	sentence
A0076	sentence	18333	18436	sentence
A0077	sentence	18438	18658	sentence
A0078	sentence	18660	19202	sentence
A0079	sentence	19204	19732	sentence
A0080	sentence	19734	19784	sentence
A0081	sentence	19786	20171	sentence
A0082	sentence	20173	20544	sentence
A0083	sentence	20546	20547	sentence
A0084	sentence	20549	20943	sentence
A0085	sentence	20945	21882	sentence
A0086	sentence	21883	22233	sentence
A0087	sentence	22235	22245	sentence
A0088	sentence	22247	22273	sentence
A0089	sentence	22275	22297	sentence
A0090	sentence	22299	22472	sentence
A0091	sentence	22473	22797	sentence
A0092	sentence	22799	23083	sentence
A0093	sentence	23084	23791	sentence
A0094	sentence	23792	24022	sentence
A0095	sentence	24023	24188	sentence
A0096	sentence	24189	24427	sentence
A0097	sentence	24429	24513	sentence
A0098	sentence	24514	25632	sentence
A0099	sentence	25634	25635	sentence
A0100	sentence	25637	25847	sentence
A0101	sentence	25849	25903	sentence
A0102	sentence	25904	26336	sentence
A0103	sentence	26338	26564	sentence
A0104	sentence	26565	27286	sentence
A0105	sentence	27287	27681	sentence
A0106	sentence	27683	27693	sentence
A0107	sentence	27695	27713	sentence
A0108	sentence	27715	27984	sentence
A0109	sentence	27985	28073	sentence
A0110	sentence	28075	28149	sentence
A0111	sentence	28150	28323	sentence
A0112	sentence	28325	28803	sentence
A0113	sentence	28804	28989	sentence
A0114	sentence	28991	29015	sentence
A0115	sentence	29016	29679	sentence
A0116	sentence	29681	29682	sentence
A0117	sentence	29684	31085	sentence
A0118	sentence	31086	31461	sentence
A0119	sentence	31463	31690	sentence
A0120	sentence	31691	31853	sentence
A0121	sentence	31855	31865	sentence
A0122	sentence	31867	31886	sentence
A0123	sentence	31888	32149	sentence
A0124	sentence	32151	32583	sentence
A0125	sentence	32584	32806	sentence
A0126	sentence	32807	33383	sentence
A0127	sentence	33384	33659	sentence
A0128	sentence	33661	33688	sentence
A0129	sentence	33689	34320	sentence
A0130	sentence	34322	34548	sentence
A0131	sentence	34550	34801	sentence
A0132	sentence	34803	34947	sentence
A0133	sentence	34949	34950	sentence
A0134	sentence	34952	35487	sentence
A0135	sentence	35489	35779	sentence
A0136	sentence	35781	35849	sentence
A0137	sentence	35851	36182	sentence
A0138	sentence	36184	36724	sentence
A0139	sentence	36726	36746	sentence
A0140	sentence	36748	37017	sentence
A0141	sentence	37018	37175	sentence
A0142	sentence	37176	37423	sentence
A0143	sentence	37425	37716	sentence
A0144	sentence	37718	37741	sentence
A0145	sentence	37742	38594	sentence
A0146	sentence	38596	38643	sentence
A0147	sentence	38644	39198	sentence
A0148	sentence	39200	39201	sentence
A0149	sentence	39203	39213	sentence
A0150	sentence	39215	39234	sentence
A0151	sentence	39236	39318	sentence
A0152	sentence	39319	39531	sentence
A0153	sentence	39533	39802	sentence
A0154	sentence	39804	39966	sentence
A0155	sentence	39967	40091	sentence
A0156	sentence	40093	40495	sentence
A0157	sentence	40496	40756	sentence
A0158	sentence	40758	41024	sentence
A0159	sentence	41026	41268	sentence
A0160	sentence	41270	41310	sentence
A0161	sentence	41311	41737	sentence
A0162	sentence	41739	41749	sentence
A0163	sentence	41751	41776	sentence
A0164	sentence	41778	41809	sentence
A0165	sentence	41811	42179	sentence
A0166	sentence	42181	42483	sentence
A0167	sentence	42484	42574	sentence
A0168	sentence	42576	42604	sentence
A0169	sentence	42605	43192	sentence
A0170	sentence	43194	43196	sentence
A0171	sentence	43198	43602	sentence
A0172	sentence	43603	44145	sentence
A0173	sentence	44146	44536	sentence
A0174	sentence	44537	44632	sentence
A0175	sentence	44633	44938	sentence
A0176	sentence	44940	45271	sentence
A0177	sentence	45272	45653	sentence
A0178	sentence	45654	46054	sentence
A0179	sentence	46056	46211	sentence
A0180	sentence	46212	46554	sentence
A0181	sentence	46556	46584	sentence
A0182	sentence	46585	47014	sentence
A0183	sentence	47016	47026	sentence
A0184	sentence	47028	47146	sentence
A0185	sentence	47148	47172	sentence
A0186	sentence	47174	47300	sentence
A0187	sentence	47301	47558	sentence
A0188	sentence	47559	47690	sentence
A0189	sentence	47692	47694	sentence
A0190	sentence	47696	48091	sentence
A0191	sentence	48093	48188	sentence
A0192	sentence	48189	48288	sentence
A0193	sentence	48289	48899	sentence
A0194	sentence	48900	48990	sentence
A0195	sentence	48991	49509	sentence
A0196	sentence	49511	49537	sentence
A0197	sentence	49539	49865	sentence
A0198	sentence	49866	50063	sentence
A0199	sentence	50064	50366	sentence
A0200	sentence	50368	50495	sentence
A0201	sentence	50497	50600	sentence
A0202	sentence	50601	50863	sentence
A0203	sentence	50864	51104	sentence
A0204	sentence	51105	51377	sentence
A0205	sentence	51378	51625	sentence
A0206	sentence	51627	51731	sentence
A0207	sentence	51732	52087	sentence
A0208	sentence	52088	52335	sentence
A0209	sentence	52336	52600	sentence
A0210	sentence	52601	52858	sentence
A0211	sentence	52860	52862	sentence
A0212	sentence	52864	52984	sentence
A0213	sentence	52985	53088	sentence
A0214	sentence	53089	53539	sentence
A0215	sentence	53540	53921	sentence
A0216	sentence	53922	54018	sentence
A0217	sentence	54019	54237	sentence
A0218	sentence	54239	54982	sentence
A0219	sentence	54983	55103	sentence
A0220	sentence	55104	55291	sentence
A0221	sentence	55292	55517	sentence
A0222	sentence	55519	55662	sentence
A0223	sentence	55664	55948	sentence
A0224	sentence	55950	56138	sentence
A0225	sentence	56139	56456	sentence
A0226	sentence	56458	56468	sentence
A0227	sentence	56470	56504	sentence
A0228	sentence	56506	56546	sentence
A0229	sentence	56548	56758	sentence
A0230	sentence	56760	56762	sentence
A0231	sentence	56764	57442	sentence
A0232	sentence	57443	57691	sentence
A0233	sentence	57693	58590	sentence
A0234	sentence	58592	58630	sentence
A0235	sentence	58632	58935	sentence
A0236	sentence	58936	59060	sentence
A0237	sentence	59061	59342	sentence
A0238	sentence	59344	59668	sentence
A0239	sentence	59670	59967	sentence
A0240	sentence	59969	60149	sentence
A0241	sentence	60150	60310	sentence
A0242	sentence	60312	60569	sentence
A0243	sentence	60570	60706	sentence
A0244	sentence	60708	60951	sentence
A0245	sentence	60953	61216	sentence
A0246	sentence	61217	61515	sentence
A0247	sentence	61516	62093	sentence
A0248	sentence	62095	62097	sentence
A0249	sentence	62099	62390	sentence
A0250	sentence	62392	62403	sentence
A0251	sentence	62405	62431	sentence
A0252	sentence	62433	63532	sentence
A0253	sentence	63533	63656	sentence
A0254	sentence	63657	64111	sentence
A0255	sentence	64113	64537	sentence
A0256	sentence	64538	65419	sentence
A0257	sentence	65420	65792	sentence
A0258	sentence	65794	65826	sentence
A0259	sentence	65828	65878	sentence
A0260	sentence	65880	66254	sentence
A0261	sentence	66256	66258	sentence
A0262	sentence	66260	66901	sentence
A0263	sentence	66903	67466	sentence
A0264	sentence	67468	67725	sentence
A0265	sentence	67727	67903	sentence
A0266	sentence	67905	68124	sentence
A0267	sentence	68126	68500	sentence
A0268	sentence	68502	68741	sentence
A0269	sentence	68742	69138	sentence
A0270	sentence	69139	69452	sentence
A0271	sentence	69453	69638	sentence
A0272	sentence	69639	69844	sentence
A0273	sentence	69846	69885	sentence
A0274	sentence	69887	70494	sentence
A0275	sentence	70495	70803	sentence
A0276	sentence	70805	70807	sentence
A0277	sentence	70809	71245	sentence
A0278	sentence	71246	71372	sentence
A0279	sentence	71374	71656	sentence
A0280	sentence	71658	71892	sentence
A0281	sentence	71894	72298	sentence
A0282	sentence	72300	72328	sentence
A0283	sentence	72329	73631	sentence
A0284	sentence	73633	74095	sentence
A0285	sentence	74096	74446	sentence
A0286	sentence	74448	74480	sentence
A0287	sentence	74481	75459	sentence
A0288	sentence	75461	75463	sentence
A0289	sentence	75465	75476	sentence
A0290	sentence	75478	75492	sentence
A0291	sentence	75494	76481	sentence
A0292	sentence	76482	76634	sentence
A0293	sentence	76635	76732	sentence
A0294	sentence	76733	76792	sentence
A0295	sentence	76793	77109	sentence
A0296	sentence	77111	77271	sentence
A0297	sentence	77272	77863	sentence
A0298	sentence	77864	77952	sentence
A0299	sentence	77953	78095	sentence
A0300	sentence	78096	78575	sentence
A0301	sentence	78577	78960	sentence
A0302	sentence	78961	79348	sentence
A0303	sentence	79350	79509	sentence
A0304	sentence	79511	79562	sentence
A0305	sentence	79564	79646	sentence
A0306	sentence	79648	79750	sentence
A0307	sentence	79752	80313	sentence
A0308	sentence	80315	80317	sentence
A0309	sentence	80319	80570	sentence
A0310	sentence	80572	80662	sentence
A0311	sentence	80664	80867	sentence
A0312	sentence	80869	80948	sentence
A0313	sentence	80950	81067	sentence
A0314	sentence	81069	81180	sentence
A0315	sentence	81182	81346	sentence
A0316	sentence	81348	81628	sentence
A0317	sentence	81630	82741	sentence
A0318	sentence	82742	82977	sentence
A0319	sentence	82978	83116	sentence
A0320	sentence	83118	83129	sentence
A0321	sentence	83131	83155	sentence
A0322	sentence	83157	83218	sentence
A0323	sentence	83220	83279	sentence
A0324	sentence	83281	83488	sentence
A0325	sentence	83489	84134	sentence
A0326	sentence	84135	84403	sentence
A0327	sentence	84404	84615	sentence
A0328	sentence	84617	84619	sentence
A0329	sentence	84621	84745	sentence
A0330	sentence	84747	85982	sentence
A0331	sentence	85984	86980	sentence
A0332	sentence	86982	87892	sentence
A0333	sentence	87894	88248	sentence
A0334	sentence	88250	88644	sentence
A0335	sentence	88646	88648	sentence
A0336	sentence	88650	88873	sentence
A0337	sentence	88875	88964	sentence
A0338	sentence	88966	89108	sentence
A0339	sentence	89110	89277	sentence
A0340	sentence	89279	89816	sentence
A0341	sentence	89817	89965	sentence
A0342	sentence	89967	90479	sentence
A0343	sentence	90481	91337	sentence
A0344	sentence	91338	91710	sentence
A0345	sentence	91712	92853	sentence
A0346	sentence	92855	93116	sentence
A0347	sentence	93118	93120	sentence
A0348	sentence	93122	93380	sentence
A0349	sentence	93381	93695	sentence
A0350	sentence	93697	94634	sentence
A0351	sentence	94636	95187	sentence
A0352	sentence	95189	95379	sentence
A0353	sentence	95381	95637	sentence
A0354	sentence	95639	95670	sentence
A0355	sentence	95671	96052	sentence
A0356	sentence	96054	96233	sentence
A0357	sentence	96234	96863	sentence
A0358	sentence	96865	97592	sentence
A0359	sentence	97593	97915	sentence
A0360	sentence	97916	98103	sentence
A0361	sentence	98105	98107	sentence
A0362	sentence	98109	98386	sentence
A0363	sentence	98387	98491	sentence
A0364	sentence	98493	98693	sentence
A0365	sentence	98695	99020	sentence
A0366	sentence	99021	99248	sentence
A0367	sentence	99249	100094	sentence
A0368	sentence	100096	100373	sentence
A0369	sentence	100375	100482	sentence
A0370	sentence	100483	100738	sentence
A0371	sentence	100740	101563	sentence
A0372	sentence	101564	101882	sentence
