anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	59	sentence
A0003	sentence	61	292	sentence
A0004	sentence	294	361	sentence
A0005	sentence	363	553	sentence
A0006	sentence	555	965	sentence
A0007	sentence	967	1055	sentence
A0008	sentence	1057	1121	sentence
A0009	sentence	1123	1579	sentence
A0010	sentence	1581	1828	sentence
A0011	sentence	1830	2174	sentence
A0012	sentence	2176	2261	sentence
A0013	sentence	2263	2309	sentence
A0014	sentence	2311	2647	sentence
A0015	table	2649	2681	table
A0016	table	2683	2715	table
A0017	sentence	2717	2762	sentence
A0018	sentence	2764	2971	sentence
A0019	sentence	2973	3004	sentence
A0020	sentence	3006	3370	sentence
A0021	sentence	3372	3413	sentence
A0022	sentence	3415	3419	sentence
A0023	sentence	3420	4084	sentence
A0024	sentence	4086	4090	sentence
A0025	sentence	4091	4767	sentence
A0026	sentence	4769	5324	sentence
A0027	sentence	5325	5357	sentence
A0028	sentence	5359	5707	sentence
A0029	table	5709	5743	table
A0030	table	5745	5777	table
A0031	sentence	5779	5781	sentence
A0032	sentence	5783	5940	sentence
A0033	sentence	5941	6091	sentence
A0034	sentence	6093	6095	sentence
A0035	sentence	6097	6128	sentence
A0036	sentence	6130	6382	sentence
A0037	sentence	6384	6388	sentence
A0038	sentence	6389	6987	sentence
A0039	sentence	6989	6991	sentence
A0040	sentence	6993	7317	sentence
A0041	sentence	7318	7556	sentence
A0042	sentence	7557	7760	sentence
A0043	sentence	7762	7764	sentence
A0044	sentence	7766	7775	sentence
A0045	sentence	7776	8262	sentence
A0046	sentence	8264	8266	sentence
A0047	sentence	8268	8455	sentence
A0048	sentence	8456	8638	sentence
A0049	sentence	8639	8761	sentence
A0050	sentence	8763	8766	sentence
A0051	sentence	8768	8931	sentence
A0052	sentence	8933	8936	sentence
A0053	sentence	8938	9025	sentence
A0054	sentence	9026	9132	sentence
A0055	sentence	9133	9414	sentence
A0056	table	9416	9450	table
A0057	table	9452	9484	table
A0058	sentence	9486	9489	sentence
A0059	sentence	9491	9769	sentence
A0060	sentence	9771	9774	sentence
A0061	sentence	9776	9870	sentence
A0062	sentence	9872	9875	sentence
A0063	sentence	9877	10052	sentence
A0064	sentence	10053	10394	sentence
A0065	sentence	10396	10399	sentence
A0066	sentence	10401	10583	sentence
A0067	sentence	10584	10841	sentence
A0068	sentence	10843	10867	sentence
A0069	table	10869	10903	table
A0070	table	10905	10937	table
A0071	sentence	10939	11042	sentence
A0072	table	11044	11295	table
A0073	table	11297	11331	table
