anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	27	sentence
A0003	sentence	29	165	sentence
A0004	sentence	166	514	sentence
A0005	sentence	516	553	sentence
A0006	sentence	555	582	sentence
A0007	sentence	584	610	sentence
A0008	sentence	612	646	sentence
A0009	sentence	648	666	sentence
A0010	sentence	668	686	sentence
A0011	sentence	688	881	sentence
A0012	sentence	883	909	sentence
A0013	sentence	911	975	sentence
A0014	sentence	976	1643	sentence
A0015	sentence	1645	1853	sentence
A0016	sentence	1855	1979	sentence
A0017	sentence	1981	2180	sentence
A0018	sentence	2182	2644	sentence
A0019	sentence	2645	2942	sentence
A0020	sentence	2943	3078	sentence
A0021	sentence	3080	3447	sentence
A0022	sentence	3449	3462	sentence
A0023	sentence	3464	3465	sentence
A0024	sentence	3467	3472	sentence
A0025	sentence	3474	3548	sentence
A0026	sentence	3550	3746	sentence
A0027	sentence	3748	3919	sentence
A0028	sentence	3921	3975	sentence
A0029	sentence	3977	4934	sentence
A0030	sentence	4936	5066	sentence
A0031	sentence	5068	5399	sentence
A0032	sentence	5401	5420	sentence
A0033	sentence	5421	5947	sentence
A0034	sentence	5949	5975	sentence
A0035	sentence	5977	6202	sentence
A0036	sentence	6204	6992	sentence
A0037	sentence	6993	7224	sentence
A0038	sentence	7225	7499	sentence
A0039	sentence	7501	8659	sentence
A0040	sentence	8660	9332	sentence
A0041	sentence	9334	9363	sentence
A0042	sentence	9364	10454	sentence
A0043	sentence	10456	10592	sentence
A0044	sentence	10593	10834	sentence
A0045	sentence	10836	13365	sentence
A0046	sentence	13367	13841	sentence
A0047	sentence	13843	14148	sentence
A0048	sentence	14150	15771	sentence
A0049	sentence	15772	16347	sentence
A0050	sentence	16349	16376	sentence
A0051	sentence	16377	16491	sentence
A0052	sentence	16492	16682	sentence
A0053	sentence	16684	16712	sentence
A0054	sentence	16713	17099	sentence
A0055	sentence	17101	17129	sentence
A0056	sentence	17131	17800	sentence
A0057	sentence	17801	18180	sentence
A0058	sentence	18181	20115	sentence
A0059	sentence	20117	20369	sentence
A0060	sentence	20371	20403	sentence
A0061	sentence	20404	20764	sentence
A0062	sentence	20766	20804	sentence
A0063	sentence	20806	21246	sentence
A0064	sentence	21247	21461	sentence
A0065	sentence	21462	21688	sentence
A0066	sentence	21690	22300	sentence
A0067	sentence	22302	22708	sentence
A0068	sentence	22710	23578	sentence
A0069	sentence	23580	23610	sentence
A0070	sentence	23611	24089	sentence
A0071	sentence	24091	24111	sentence
A0072	sentence	24112	24642	sentence
A0073	sentence	24644	24647	sentence
A0074	sentence	24651	24664	sentence
A0075	sentence	24665	24993	sentence
A0076	sentence	24995	24998	sentence
A0077	sentence	25002	25023	sentence
A0078	sentence	25025	25673	sentence
A0079	sentence	25674	26229	sentence
A0080	sentence	26230	26518	sentence
A0081	sentence	26520	26856	sentence
A0082	sentence	26857	27167	sentence
A0083	sentence	27168	27279	sentence
A0084	sentence	27281	27284	sentence
A0085	sentence	27288	27322	sentence
A0086	sentence	27323	28630	sentence
A0087	sentence	28632	28635	sentence
A0088	sentence	28639	28659	sentence
A0089	sentence	28660	29039	sentence
A0090	sentence	29041	29044	sentence
A0091	sentence	29048	29062	sentence
A0092	sentence	29064	29225	sentence
A0093	sentence	29226	29504	sentence
A0094	sentence	29506	30227	sentence
A0095	sentence	30228	30470	sentence
A0096	sentence	30472	30611	sentence
A0097	sentence	30613	30786	sentence
A0098	sentence	30788	30806	sentence
A0099	sentence	30808	30838	sentence
A0100	sentence	30840	30856	sentence
A0101	sentence	30858	30888	sentence
A0102	sentence	30890	30899	sentence
A0103	sentence	30901	30919	sentence
A0104	sentence	30921	30965	sentence
A0105	sentence	30967	30989	sentence
A0106	sentence	30991	31259	sentence
A0107	sentence	31261	31338	sentence
A0108	sentence	31340	31342	sentence
A0109	sentence	31344	31426	sentence
A0110	sentence	31428	31624	sentence
A0111	sentence	31626	31958	sentence
A0112	sentence	31960	31966	sentence
A0113	sentence	31968	32077	sentence
A0114	sentence	32079	32094	sentence
A0115	sentence	32096	32104	sentence
A0116	sentence	32106	32115	sentence
A0117	sentence	32117	32142	sentence
A0118	sentence	32144	32379	sentence
A0119	sentence	32380	32653	sentence
A0120	table	32655	32794	table
A0121	sentence	32796	32819	sentence
A0122	sentence	32821	33215	sentence
A0123	sentence	33217	33227	sentence
A0124	sentence	33229	33232	sentence
A0125	sentence	33234	33238	sentence
A0126	sentence	33240	33248	sentence
A0127	sentence	33250	33265	sentence
