anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	h	0	12	ef4c22eb739d2d720e3db00e437b4b465fbb0d19f30c018d5a3691e6a7bfbc93	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1b8ee077a346a589bcf08ebaaaf556acc6ae9b85f054ace74af98e76f40e94ee		s000001		{}
s000001	s	0	12	ef4c22eb739d2d720e3db00e437b4b465fbb0d19f30c018d5a3691e6a7bfbc93	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1b8ee077a346a589bcf08ebaaaf556acc6ae9b85f054ace74af98e76f40e94ee	p000001	p000002	p000001	{}
p000002	h	13	40	b4b80faf4a1cc8bf79ba5a40b2f4f92aa10b091b8e9fedd230ed086248627751	d4179eb791a9c9639066018241eafb6a07f8deea8924742ff66100cc8e0102f7	66d3056fe154eac1dd3f8e65c335ada9961e9fea1f93b38bca1ef29027ed5d55	s000001	s000002		{}
s000002	s	13	40	b4b80faf4a1cc8bf79ba5a40b2f4f92aa10b091b8e9fedd230ed086248627751	d4179eb791a9c9639066018241eafb6a07f8deea8924742ff66100cc8e0102f7	66d3056fe154eac1dd3f8e65c335ada9961e9fea1f93b38bca1ef29027ed5d55	p000002	p000003	p000002	{}
p000003	p	41	70	261e8586108e6f2087597fc8242d47bf2dbfb8e96b7c59f1cbe7bd26714162b7	05bcf273a6a7ed417677734928b637eab51df1b854429de2cb7976859892b5f1	4bcfd7d813f186e93548846bd7d4ae183b058de40921b766b850f527004b7f07	s000002	s000003	p000002	{}
s000003	s	41	70	261e8586108e6f2087597fc8242d47bf2dbfb8e96b7c59f1cbe7bd26714162b7	05bcf273a6a7ed417677734928b637eab51df1b854429de2cb7976859892b5f1	4bcfd7d813f186e93548846bd7d4ae183b058de40921b766b850f527004b7f07	p000003	p000004	p000002	{}
p000004	p	71	76	766c1d13a3e06c4dfcfc90cd072d2b5b1256f81ec3ee8eda3a87d13039869995	0893d1e5057457a2dd22ef9c30f16323648632539647e07b12411dc58c9b194c	f3f3c7b5cccf869e8892c54fa82660cfe3013e026c42703ef6131e0c9d2d1ed5	s000003	s000004	p000002	{}
s000004	s	71	76	766c1d13a3e06c4dfcfc90cd072d2b5b1256f81ec3ee8eda3a87d13039869995	0893d1e5057457a2dd22ef9c30f16323648632539647e07b12411dc58c9b194c	f3f3c7b5cccf869e8892c54fa82660cfe3013e026c42703ef6131e0c9d2d1ed5	p000004	p000005	p000002	{}
p000005	p	77	111	bbfe1f85a2c2d82b3a381bb95474debdf64b2fa9e74133a0096be55116dcefae	39fe16a3831675e8c9ceaa681b84ddfe89f0fc4b015aa8a42b826cc9a248fcea	185bec451ac8f3d0043c100c5d93fd6b74509b551a6e3d41ad8ffb18a3458527	s000004	s000005	p000002	{}
s000005	s	77	111	bbfe1f85a2c2d82b3a381bb95474debdf64b2fa9e74133a0096be55116dcefae	39fe16a3831675e8c9ceaa681b84ddfe89f0fc4b015aa8a42b826cc9a248fcea	185bec451ac8f3d0043c100c5d93fd6b74509b551a6e3d41ad8ffb18a3458527	p000005	p000006	p000002	{}
p000006	h	112	136	a0583315e43c7b63e36050ed181200c745030b60d767f7f30368e57404997050	3c285b8e866240c8918c429be8c2b48b125601f15208d1a9542b2dad4e9fe3c6	779d8371df9155e9cf93cb29066c30f843ccca5a3b90876e3be0fca7ecb02dd1	s000005	s000006		{}
s000006	s	112	136	a0583315e43c7b63e36050ed181200c745030b60d767f7f30368e57404997050	3c285b8e866240c8918c429be8c2b48b125601f15208d1a9542b2dad4e9fe3c6	779d8371df9155e9cf93cb29066c30f843ccca5a3b90876e3be0fca7ecb02dd1	p000006	p000007	p000006	{}
p000007	h	137	162	fd154339cd9c01908740e8a0edc6ddaab604a80a65fcf8e71a17966266dcd895	36ff4d16304bf7473d1135362aa68f84cd3dd895f573a3f3a9d9614d028dfdb6	f7570e50f38570efd939ecb0b207b58a08d0d69affd3fcb34c41910b5052f679	s000006	s000007		{}
s000007	s	137	162	fd154339cd9c01908740e8a0edc6ddaab604a80a65fcf8e71a17966266dcd895	36ff4d16304bf7473d1135362aa68f84cd3dd895f573a3f3a9d9614d028dfdb6	f7570e50f38570efd939ecb0b207b58a08d0d69affd3fcb34c41910b5052f679	p000007	p000008	p000007	{}
