anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	3052	63fd62aa8415432cd4f17f06215472350df43c5971b1849a7e17f6fa9fa77834	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1736c152876dceca1e906c70c93bbb39a72e8a9d2c3b148211700876246d3b8a		s000001		{}
s000001	s	0	964	949f3de0020886e2ab6319662b0229f6f784cd8e8e4ccf4cc0ae79bcbb63e2ea	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	11a060595db4e1258ad16088a5e49761149e89bb63deae53c7ae45806fc68ff0	p000001	s000002		{}
s000002	s	967	2105	9a27df4c57419d5c8ba1bd8053bd597db61694ad32b452d299d7f8fb6f3c8aad	85f49bf66a35e1f0b5452fa99dfff92c407203340ae70caaa660420986a961b8	18b8a78b95826025dc5afa3615ee730b466eaa01f5249b5a15ccc42e90bb2b88	s000001	s000003		{}
s000003	s	2106	2363	648dd6d097e21dbabda2fccebf2b40a787e22fb2a7b875808e23cbf5a42dc7c7	72a329820051c601fb66f2ed650e65397d9811bea71a298a846d4bb1a0f4e279	d522879032960838d123d6144c87ed2bd1b4beefe1f5fe34462c82e35d03c82d	s000002	s000004		{}
s000004	s	2364	2396	04d49a530185fcc6fc102d5304deca0e51828f13a0da4801556af3effba166e9	86e77626e44c91a2477e008a8a12a08e29d6abe266d0d439e7937a955c5fea45	d4721acecd5c218755a7562f3b1790a5206076cc07be08cbdb2e8041798898e0	s000003	s000005		{}
s000005	s	2397	3052	2fdeec58a0df3b72c67a742b11bb67448a1029fd9d17be9ac7d2e16d3774d033	00449d64fb27f86b9b13f566b2453ed62fb4e2e9f78e8143868e892e24e6550f	1736c152876dceca1e906c70c93bbb39a72e8a9d2c3b148211700876246d3b8a	s000004	p000002		{}
p000002	p	3053	6706	af0f0b37886ea2918273dd90b847bf677c386bd1d8c055edfce749a840fa31f5	289622b28845e7c6e56bcd69efaef6bc643c2a91ede5528a04a499499523e82e	104c7af3d43106fd803f281ce23e4754306224bc1f889c9bf4776e8d10c195a9	s000005	s000006		{}
s000006	s	3053	3055	6bc54f13bea593dc5e1c8e6b16249e669d1ce99cbeac65f2a10f36e1d86f1fd4	289622b28845e7c6e56bcd69efaef6bc643c2a91ede5528a04a499499523e82e	05da508521cc5162f95600d07268b6ad87f1c5ef40f8ddab98b8ef9a5e0f3604	p000002	s000007		{}
s000007	s	3056	3085	ee12eec5ef5feee9f1df29e2407f1d5ce7fcac8b4c5a97f03ea72b57c80a9151	10b7d029ec20e2b170bdff4874349054d120cb674febc797f2ba7ef8dfa943a3	de8eaefeeeba820f4b372f6d63a38cd30735569fd4e7060c2675680500c98870	s000006	s000008		{}
s000008	s	3086	4601	2d53a59b8da44fcab7d456506eaf2b0442d4a2421dbd5d4b75b412fa22a997ea	de6981898ba09a9631cd4a02d754d9963f5294b659c56540bdae6ef6726858fa	aebed31e4896826f25e1f3434a18218f633dcd916fad4033378b7458b91e3f0e	s000007	s000009		{}
