anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	564	sentence
A0003	sentence	565	622	sentence
A0004	sentence	624	773	sentence
A0005	sentence	775	804	sentence
A0006	sentence	806	812	sentence
A0007	sentence	814	818	sentence
A0008	sentence	820	1140	sentence
A0009	sentence	1141	1257	sentence
A0010	sentence	1259	1395	sentence
A0011	sentence	1397	1405	sentence
A0012	sentence	1407	1409	sentence
A0013	sentence	1411	1608	sentence
A0014	sentence	1610	1699	sentence
A0015	sentence	1701	2096	sentence
A0016	sentence	2098	2213	sentence
A0017	sentence	2215	2467	sentence
A0018	sentence	2469	2532	sentence
A0019	sentence	2534	2704	sentence
A0020	sentence	2706	2723	sentence
A0021	sentence	2725	2754	sentence
A0022	sentence	2756	2769	sentence
A0023	sentence	2771	3174	sentence
A0024	sentence	3176	3286	sentence
A0025	sentence	3288	3475	sentence
A0026	sentence	3477	3520	sentence
A0027	sentence	3522	3553	sentence
A0028	sentence	3555	3564	sentence
A0029	sentence	3566	3763	sentence
A0030	sentence	3765	3768	sentence
A0031	sentence	3770	3813	sentence
A0032	sentence	3815	4068	sentence
A0033	sentence	4070	4073	sentence
A0034	sentence	4075	4126	sentence
A0035	sentence	4128	4149	sentence
A0036	sentence	4150	4538	sentence
A0037	sentence	4540	4660	sentence
A0038	sentence	4662	4663	sentence
A0039	sentence	4665	4699	sentence
A0040	sentence	4701	4713	sentence
A0041	sentence	4715	4733	sentence
A0042	sentence	4734	5462	sentence
A0043	sentence	5464	5643	sentence
A0044	sentence	5645	6075	sentence
A0045	sentence	6076	6204	sentence
A0046	sentence	6206	6346	sentence
A0047	sentence	6348	6405	sentence
A0048	sentence	6407	6422	sentence
A0049	sentence	6424	6635	sentence
A0050	sentence	6637	6698	sentence
A0051	sentence	6700	6909	sentence
A0052	sentence	6910	7168	sentence
A0053	sentence	7169	7323	sentence
A0054	sentence	7324	7415	sentence
A0055	sentence	7417	7420	sentence
A0056	sentence	7422	7581	sentence
A0057	sentence	7583	7584	sentence
A0058	sentence	7586	7862	sentence
A0059	sentence	7863	8183	sentence
A0060	sentence	8185	8188	sentence
A0061	sentence	8190	8310	sentence
A0062	sentence	8312	8333	sentence
A0063	sentence	8334	8844	sentence
A0064	sentence	8846	8994	sentence
A0065	sentence	8996	9028	sentence
A0066	sentence	9029	9542	sentence
A0067	sentence	9544	9547	sentence
A0068	sentence	9549	9686	sentence
A0069	sentence	9688	9689	sentence
