anchor_id	anchor_type	start	end	label
A0001	sentence	0	27	sentence
A0002	sentence	31	61	sentence
A0003	sentence	65	297	sentence
A0004	sentence	298	497	sentence
A0005	sentence	501	752	sentence
A0006	sentence	756	905	sentence
A0007	sentence	909	1020	sentence
A0008	sentence	1024	1036	sentence
A0009	sentence	1037	1499	sentence
A0010	sentence	1500	1714	sentence
A0011	sentence	1718	1728	sentence
A0012	sentence	1732	2341	sentence
A0013	sentence	2345	2426	sentence
A0014	sentence	2427	2861	sentence
A0015	sentence	2862	3188	sentence
A0016	sentence	3189	3729	sentence
A0017	sentence	3730	4004	sentence
A0018	sentence	4008	4223	sentence
A0019	sentence	4224	4422	sentence
A0020	sentence	4423	4522	sentence
A0021	sentence	4523	5006	sentence
A0022	table	5008	5064	table
A0023	sentence	5066	5082	sentence
A0024	sentence	5086	5094	sentence
A0025	sentence	5095	5437	sentence
A0026	sentence	5438	5558	sentence
A0027	sentence	5559	5813	sentence
A0028	sentence	5814	6014	sentence
A0029	sentence	6018	6043	sentence
A0030	sentence	6044	6242	sentence
A0031	sentence	6243	6522	sentence
A0032	sentence	6526	6551	sentence
A0033	sentence	6552	6929	sentence
A0034	sentence	6933	6954	sentence
A0035	sentence	6955	7426	sentence
A0036	sentence	7430	7478	sentence
A0037	sentence	7479	7763	sentence
A0038	sentence	7764	8091	sentence
A0039	sentence	8095	8121	sentence
A0040	sentence	8125	8151	sentence
A0041	sentence	8152	8728	sentence
A0042	sentence	8729	9505	sentence
A0043	sentence	9506	9593	sentence
A0044	sentence	9594	10714	sentence
A0045	sentence	10715	11212	sentence
A0046	table	11214	11270	table
A0047	sentence	11272	11286	sentence
A0048	sentence	11287	11972	sentence
A0049	sentence	11973	12349	sentence
A0050	sentence	12353	12382	sentence
A0051	sentence	12383	12479	sentence
A0052	sentence	12483	12494	sentence
A0053	sentence	12495	13149	sentence
A0054	sentence	13150	13368	sentence
A0055	sentence	13369	13519	sentence
A0056	sentence	13523	13867	sentence
A0057	sentence	13871	13890	sentence
A0058	sentence	13891	14183	sentence
A0059	sentence	14187	14211	sentence
A0060	sentence	14212	14611	sentence
A0061	sentence	14612	14865	sentence
A0062	sentence	14869	14880	sentence
A0063	sentence	14881	15063	sentence
A0064	sentence	15067	15104	sentence
A0065	sentence	15106	15140	sentence
A0066	sentence	15144	15163	sentence
A0067	sentence	15165	15175	sentence
A0068	sentence	15177	15201	sentence
A0069	sentence	15203	15228	sentence
A0070	sentence	15230	15254	sentence
A0071	sentence	15258	15420	sentence
A0072	table	15422	15478	table
A0073	sentence	15480	15483	sentence
A0074	sentence	15484	15510	sentence
A0075	sentence	15511	15742	sentence
A0076	sentence	15743	15957	sentence
A0077	sentence	15958	15975	sentence
A0078	sentence	15976	16244	sentence
A0079	sentence	16245	16258	sentence
A0080	sentence	16259	16517	sentence
A0081	sentence	16518	16532	sentence
A0082	sentence	16533	16694	sentence
A0083	sentence	16695	17244	sentence
A0084	sentence	17245	17256	sentence
A0085	sentence	17257	17974	sentence
A0086	sentence	17975	17989	sentence
A0087	sentence	17990	18160	sentence
A0088	sentence	18161	18180	sentence
A0089	sentence	18181	18350	sentence
A0090	sentence	18351	18538	sentence
A0091	sentence	18539	18552	sentence
A0092	sentence	18553	18732	sentence
A0093	sentence	18733	18951	sentence
A0094	table	18953	19125	table
A0095	table	19127	19175	table
