anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	p	0	3097	29b1abd16961a3ba57ca90477b87b6031da1147bbc750470ccd4aa1b32be500b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a938c4e2a7c289d0777b781a048c741077ada26d85a92013cfe1c671de1b8090		s000001		{}
s000001	s	0	391	6f4a0b00c6890ab9e6415a2b9f06f8b445dc6c60e03c274fcc42e63140cedc2b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0bebe8b3422d277643d6086cafb0d3177909776ab36002bf49c6ba79f71bc6c9	p000001	s000002		{}
s000002	s	392	786	49132d8e7fc49fdfc024de4a7a450e8f4d995cbbe0230abc8cd69019f05c8aa8	11816292b6ee6e245f2abb8dd9ec4764f51faa136dbe9a2cf8765124334bfa99	0696d87fe279aefe0dc24c7e134f721972941f611a8e402bbf9e212f81a6fbc5	s000001	s000003		{}
s000003	s	787	1040	81fefef7c2acb5f37fd8c0d6eab8c074e4b1c50f2fde42e1830ca203b8f32c81	dd427c861edd5e2865e4edb9950279d5d12d14d8ccf6a64fc28a6a0d0096ef52	ffe88d0b7f3d2b60cd73c5ddfce140bc9d157b5974b20689f36b1c89bee3aac2	s000002	s000004		{}
s000004	s	1041	1071	d974b6fa8b866ec443583ac19da48978664ea5f1141b65e10837a29c3b9051f8	8bcbf2ad47ef1ea69355f61ef78cfaed623c82675eda276f400fa22d0edd4d96	f064a5ff112410e7759bc5cd79648745f6fc162f16ba0b45bba45ce12bef883d	s000003	s000005		{}
s000005	s	1072	1313	5b65847eae41235249bea0c667749c38262536469dfe071b9f89c009ce01f9f8	fe44ebfc5ae22ead3519264cada06fbf9202f2976178172251478a5eb914054d	2bf6a389dcee928d34a9f5026bf8c9baef353e374e908c259c4b2656ab1377d0	s000004	s000006		{}
s000006	s	1314	1561	8eec4f6f48740b67f434cce5b88173894bc88f12e748d20afdfad6ec592560c7	840bd2e38c791c478f23236d1b101537c0c4b516667415c0e191acdf136f57a9	43fc769538a0044e6e022f79d880ab4e51ce1a6706b5d199c9df5109a4853a03	s000005	s000007		{}
s000007	s	1564	1631	67801c0d72a9e47c44acf220f57c36352d548752b68f8f18e1d0fc6fa59781a2	630f0335159a3dc3c76ceadc85bd5bc991ae16c8ffd09e812f2f52240c13090c	6c635b1f82b13b370693390cad71dc908914ccac3ced8afe9754e8f1100a5b4c	s000006	s000008		{}
s000008	s	1634	1873	1cae489b812da47d67b1942c0cf4c5f13e0986efc32b8b23eaf931f647a1a53c	f857e39125e426420298b9ec89c14a108e4b5d9384796e2c609c24c072421ff6	b2959b5afbd84dc40319f90de64e1b45e3a5388c1e32b620edecfb4b7f9a7229	s000007	s000009		{}
s000009	s	1876	2563	09b388ffdd25a49469fa6bb751316f87fb45d900aa4f3397ecf944f76c5a016f	a4832c3ae21d1cc546a5ffe4b32d8f9c8a80d0ba2dca647379511f5c47922403	5f26b06858cab14b46d2168b39f8b516a6ff43b8610157da6ab288c607bbb5f4	s000008	s000010		{}
