anchor_id	kind	start	end	checksum	context_pre	context_post	prev_id	next_id	parent_heading	attributes_json
p000001	h	0	9	b22efc937ee19577e29294a304e9d5f64f80c69297e11f9dd6711c46b934992e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	057d2afd05e5d85fd130f511d54c30ca2382f0a9f3c68c51e467122a7c3fde6b		s000001		{}
s000001	s	0	9	b22efc937ee19577e29294a304e9d5f64f80c69297e11f9dd6711c46b934992e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	057d2afd05e5d85fd130f511d54c30ca2382f0a9f3c68c51e467122a7c3fde6b	p000001	p000002	p000001	{}
p000002	p	10	1130	62e1f2a1a518ef562fc48f2c0cc84a0c8242f3c64399ac3ec04846f3d991b735	5a93bb254dc3fa46d3756d75db1e5585a7b1e3997afe397c3d64ce555a28805d	aebcee52ca79b314c6bb0430c7013b5333ba3dab422d7e0d360a6b7f63f961de	s000001	s000002	p000001	{}
s000002	s	10	76	09256fc682565514d72112f1eb24133577ec52f842ccdebc665c826a12d9298e	5a93bb254dc3fa46d3756d75db1e5585a7b1e3997afe397c3d64ce555a28805d	3c7d68643eab72878f526eae48ea0cc2a869124152a2bb408bf47e802752c085	p000002	s000003	p000001	{}
s000003	s	76	78	acbbb708385721a6275edb28b2265071ab2c596d66c45e0f095ca22a55c6fb7d	d17bb002a7db45f5e693b7351c7a23003fae825cc610adb7d3135887a9ec5b87	038fa9d8546ba75426e9186792d46cb1d2397a30d0efac0c0c0f383d4dbcbd01	s000002	s000004	p000001	{}
s000004	s	79	804	9a6656d3ec6df02d7d037a7c5432705cdf8150385a5e0e2df538f948f7708169	5440f245befc0ca7a7d8b988f77c71eb0d315f53c7913aaa7a4f6bdaae49f266	4a8743dc3fd1244220e86b4e149a9e2f0f0fc8643ea25399df2c4dfa92da05cf	s000003	s000005	p000001	{}
s000005	s	806	1130	ce92aa689b0c97ca00a3bdcf350a735d39b33c5718850a6250ae1c3d4847462f	b3996da60f034b36e2acffa1fe10c3a88cc4676da0191451b92615a41f3d34ba	aebcee52ca79b314c6bb0430c7013b5333ba3dab422d7e0d360a6b7f63f961de	s000004	p000003	p000001	{}
p000003	h	1131	1140	b22efc937ee19577e29294a304e9d5f64f80c69297e11f9dd6711c46b934992e	82b9b3ad9a40b60f7cb5bec5b2ea105526705c0aa5f42222c5e48181fc7c9749	cdad60ce192481ac2f0c1cb5309009bdd388df188b0eb2bcc70d9035b3770051	s000005	s000006		{}
s000006	s	1131	1140	b22efc937ee19577e29294a304e9d5f64f80c69297e11f9dd6711c46b934992e	82b9b3ad9a40b60f7cb5bec5b2ea105526705c0aa5f42222c5e48181fc7c9749	cdad60ce192481ac2f0c1cb5309009bdd388df188b0eb2bcc70d9035b3770051	p000003	p000004	p000003	{}
p000004	p	1141	3101	1a88ce062d701551cd8d60df838d10da63aad52fe681ab3b9134ba0284b2745b	3987d998bc291c77cf691db397303aed2d3f18e1e530850ab6de03ef470b0113	af239e7972e0a39d9133ca0dbda854ae63ff00830305945adb51a6afe51051e9	s000006	s000007	p000003	{}
s000007	s	1141	1286	5cbab93231dbc18c934f1a823b1a7bb66aa9ea8ea501acb4812d68a14c7bf040	3987d998bc291c77cf691db397303aed2d3f18e1e530850ab6de03ef470b0113	624dac02776980b43184069ef111960bc8ebb0e2ba39862384f91778c943bb53	p000004	s000008	p000003	{}
