anchor_id	anchor_type	start	end	label
A0001	sentence	0	13	sentence
A0002	sentence	15	27	sentence
A0003	sentence	29	52	sentence
A0004	sentence	54	66	sentence
A0005	sentence	68	86	sentence
A0006	sentence	88	91	sentence
A0007	sentence	93	139	sentence
A0008	sentence	141	177	sentence
A0009	sentence	179	202	sentence
A0010	sentence	204	234	sentence
A0011	sentence	236	283	sentence
A0012	sentence	285	315	sentence
A0013	sentence	317	354	sentence
A0014	sentence	356	384	sentence
A0015	sentence	386	419	sentence
A0016	sentence	421	469	sentence
A0017	sentence	471	526	sentence
A0018	sentence	528	586	sentence
A0019	sentence	588	611	sentence
A0020	sentence	613	921	sentence
A0021	sentence	923	1670	sentence
A0022	sentence	1672	2209	sentence
A0023	sentence	2211	2481	sentence
A0024	sentence	2483	2669	sentence
A0025	sentence	2671	2909	sentence
A0026	sentence	2911	3053	sentence
A0027	sentence	3055	3426	sentence
A0028	sentence	3428	3668	sentence
A0029	sentence	3670	3680	sentence
A0030	sentence	3682	3693	sentence
A0031	sentence	3695	3843	sentence
A0032	sentence	3845	3918	sentence
A0033	sentence	3920	4166	sentence
A0034	sentence	4168	4234	sentence
A0035	sentence	4236	4499	sentence
A0036	sentence	4501	4568	sentence
A0037	sentence	4570	4659	sentence
A0038	sentence	4661	5133	sentence
A0039	sentence	5135	5208	sentence
A0040	sentence	5210	5396	sentence
A0041	sentence	5398	5799	sentence
A0042	sentence	5801	5976	sentence
A0043	sentence	5978	6080	sentence
A0044	sentence	6082	7145	sentence
A0045	sentence	7147	7271	sentence
A0046	sentence	7273	7341	sentence
A0047	sentence	7343	7414	sentence
A0048	sentence	7416	7495	sentence
A0049	sentence	7497	7579	sentence
A0050	sentence	7581	7668	sentence
A0051	sentence	7670	7765	sentence
A0052	sentence	7767	7837	sentence
A0053	sentence	7839	7915	sentence
A0054	sentence	7917	7956	sentence
A0055	sentence	7958	8091	sentence
A0056	sentence	8093	8183	sentence
A0057	sentence	8185	8268	sentence
A0058	sentence	8270	8407	sentence
A0059	sentence	8409	8545	sentence
A0060	sentence	8547	8797	sentence
A0061	sentence	8799	8866	sentence
A0062	sentence	8868	9076	sentence
A0063	sentence	9078	9157	sentence
A0064	sentence	9159	9335	sentence
A0065	sentence	9337	9584	sentence
A0066	sentence	9586	9671	sentence
A0067	sentence	9673	9754	sentence
A0068	sentence	9756	10039	sentence
A0069	sentence	10041	10119	sentence
A0070	sentence	10121	10184	sentence
A0071	sentence	10186	10303	sentence
A0072	sentence	10305	10514	sentence
A0073	sentence	10516	10678	sentence
A0074	sentence	10680	10914	sentence
A0075	sentence	10916	11006	sentence
A0076	sentence	11008	11118	sentence
A0077	sentence	11120	11203	sentence
A0078	sentence	11205	11465	sentence
A0079	sentence	11467	11865	sentence
A0080	sentence	11867	12168	sentence
A0081	sentence	12170	12323	sentence
A0082	sentence	12325	12383	sentence
A0083	sentence	12385	12396	sentence
A0084	sentence	12398	12415	sentence
A0085	table	12417	12479	table
A0086	sentence	12481	13015	sentence
A0087	sentence	13016	13220	sentence
A0088	sentence	13222	13820	sentence
A0089	sentence	13821	14394	sentence
A0090	sentence	14395	14848	sentence
A0091	sentence	14849	15049	sentence
A0092	sentence	15051	15338	sentence
A0093	sentence	15339	15537	sentence
A0094	sentence	15538	15835	sentence
A0095	sentence	15837	16129	sentence
A0096	sentence	16130	16327	sentence
A0097	sentence	16328	16490	sentence
A0098	sentence	16491	16598	sentence
A0099	table	16600	16665	table
A0100	sentence	16667	16832	sentence
A0101	sentence	16834	16880	sentence
A0102	sentence	16882	16940	sentence
A0103	sentence	16942	17035	sentence
A0104	table	17037	17154	table
A0105	sentence	17156	17596	sentence
A0106	sentence	17597	17911	sentence
A0107	sentence	17913	18042	sentence
A0108	sentence	18044	18201	sentence
A0109	table	18203	18319	table
A0110	table	18321	18706	table
A0111	table	18708	18781	table
A0112	sentence	18783	18908	sentence
A0113	sentence	18910	19161	sentence
A0114	sentence	19163	19313	sentence
A0115	sentence	19315	19407	sentence
A0116	sentence	19409	19548	sentence
A0117	sentence	19550	19812	sentence
A0118	sentence	19814	19957	sentence
A0119	sentence	19959	20048	sentence
