anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	40	sentence
A0004	sentence	42	705	sentence
A0005	sentence	707	709	sentence
A0006	sentence	710	1360	sentence
A0007	sentence	1362	1619	sentence
A0008	sentence	1621	1781	sentence
A0009	sentence	1782	1892	sentence
A0010	sentence	1894	2086	sentence
A0011	sentence	2087	2200	sentence
A0012	sentence	2201	2316	sentence
A0013	sentence	2317	2496	sentence
A0014	sentence	2498	2731	sentence
A0015	sentence	2733	2999	sentence
A0016	sentence	3001	3005	sentence
A0017	sentence	3006	3638	sentence
A0018	sentence	3640	3666	sentence
A0019	sentence	3668	3672	sentence
A0020	sentence	3673	4164	sentence
A0021	sentence	4166	4198	sentence
A0022	sentence	4199	4590	sentence
A0023	sentence	4592	4596	sentence
A0024	sentence	4597	5094	sentence
A0025	sentence	5096	5100	sentence
A0026	sentence	5101	5732	sentence
A0027	sentence	5734	5735	sentence
A0028	sentence	5737	6106	sentence
A0029	sentence	6108	6491	sentence
A0030	sentence	6492	6720	sentence
A0031	sentence	6722	6723	sentence
A0032	sentence	6725	6834	sentence
A0033	table	6836	7062	table
A0034	sentence	7064	7094	sentence
A0035	sentence	7096	7142	sentence
A0036	table	7144	7452	table
A0037	sentence	7454	7484	sentence
A0038	sentence	7486	7532	sentence
A0039	sentence	7534	7541	sentence
A0040	sentence	7543	7553	sentence
A0041	sentence	7555	7572	sentence
A0042	sentence	7574	7630	sentence
A0043	sentence	7632	7658	sentence
A0044	sentence	7660	7690	sentence
A0045	sentence	7692	7719	sentence
A0046	sentence	7721	7756	sentence
A0047	sentence	7758	7818	sentence
A0048	sentence	7820	7837	sentence
A0049	sentence	7839	7856	sentence
A0050	table	7858	9643	table
A0051	sentence	9645	9648	sentence
A0052	table	9650	11651	table
A0053	sentence	11653	11657	sentence
A0054	table	11659	14025	table
A0055	sentence	14027	14032	sentence
A0056	table	14034	16062	table
A0057	sentence	16064	16068	sentence
A0058	table	16070	18440	table
A0059	sentence	18442	18445	sentence
A0060	sentence	18447	18456	sentence
A0061	table	18458	18675	table
A0062	sentence	18677	18685	sentence
A0063	table	18687	20070	table
A0064	sentence	20072	20075	sentence
A0065	sentence	20077	20103	sentence
A0066	sentence	20105	20622	sentence
A0067	sentence	20624	20903	sentence
A0068	sentence	20905	21026	sentence
A0069	sentence	21028	21287	sentence
A0070	sentence	21289	21300	sentence
A0071	sentence	21302	21638	sentence
A0072	sentence	21640	22228	sentence
A0073	sentence	22229	22756	sentence
A0074	sentence	22758	22761	sentence
A0075	sentence	22763	22932	sentence
A0076	sentence	22934	23020	sentence
A0077	sentence	23021	23336	sentence
A0078	sentence	23338	23660	sentence
A0079	sentence	23662	23989	sentence
A0080	sentence	23991	24270	sentence
A0081	sentence	24272	24549	sentence
A0082	sentence	24551	24619	sentence
A0083	sentence	24621	24892	sentence
A0084	sentence	24894	24998	sentence
A0085	sentence	25000	25080	sentence
A0086	sentence	25082	25085	sentence
A0087	sentence	25087	25176	sentence
A0088	sentence	25178	25512	sentence
A0089	table	25514	25720	table
A0090	sentence	25722	25813	sentence
A0091	sentence	25814	25946	sentence
A0092	sentence	25947	26038	sentence
A0093	sentence	26040	26099	sentence
A0094	sentence	26101	26278	sentence
A0095	sentence	26279	27031	sentence
A0096	sentence	27033	27402	sentence
A0097	sentence	27404	27585	sentence
A0098	sentence	27587	27877	sentence
A0099	sentence	27879	27900	sentence
A0100	sentence	27902	27905	sentence
A0101	sentence	27907	28155	sentence
A0102	sentence	28157	28488	sentence
A0103	sentence	28490	29105	sentence
A0104	sentence	29106	29204	sentence
A0105	sentence	29206	30594	sentence
A0106	sentence	30595	31012	sentence
A0107	bullet	31014	31112	bullet
A0108	bullet	31113	31437	bullet
A0109	sentence	31439	31442	sentence
A0110	sentence	31444	32051	sentence
A0111	sentence	32053	32410	sentence
A0112	sentence	32412	32546	sentence
A0113	sentence	32548	33074	sentence
A0114	sentence	33076	34067	sentence
A0115	sentence	34069	34415	sentence
A0116	sentence	34417	34420	sentence
A0117	sentence	34422	34755	sentence
A0118	sentence	34757	35289	sentence
A0119	sentence	35291	35786	sentence
A0120	sentence	35788	35984	sentence
A0121	sentence	35985	36307	sentence
A0122	sentence	36309	36445	sentence
A0123	sentence	36446	37566	sentence
A0124	sentence	37568	37571	sentence
A0125	sentence	37573	37725	sentence
A0126	sentence	37726	37978	sentence
A0127	sentence	37980	38262	sentence
A0128	sentence	38264	38524	sentence
A0129	sentence	38526	38597	sentence
A0130	sentence	38599	38849	sentence
A0131	sentence	38851	39012	sentence
A0132	sentence	39013	40257	sentence
A0133	sentence	40259	40385	sentence
A0134	sentence	40387	40390	sentence
A0135	sentence	40392	40771	sentence
A0136	sentence	40773	40839	sentence
A0137	sentence	40841	41090	sentence
A0138	sentence	41092	41163	sentence
A0139	sentence	41165	41438	sentence
A0140	table	41440	41944	table
A0141	sentence	41946	42300	sentence
A0142	table	42302	42487	table
A0143	table	42489	42741	table
A0144	sentence	42743	42746	sentence
A0145	sentence	42748	43036	sentence
A0146	sentence	43038	43882	sentence
A0147	sentence	43884	44309	sentence
A0148	sentence	44310	44529	sentence
A0149	sentence	44531	44981	sentence
A0150	sentence	44982	45211	sentence
A0151	sentence	45213	45380	sentence
A0152	sentence	45381	46249	sentence
A0153	sentence	46251	46268	sentence
A0154	sentence	46270	46273	sentence
A0155	sentence	46275	46758	sentence
