anchor_id	anchor_type	start	end	label
A0001	sentence	0	12	sentence
A0002	sentence	14	41	sentence
A0003	sentence	43	83	sentence
A0004	table	85	233	table
A0005	sentence	235	829	sentence
A0006	sentence	830	979	sentence
A0007	sentence	981	1200	sentence
A0008	sentence	1201	1383	sentence
A0009	sentence	1385	1672	sentence
A0010	sentence	1674	1686	sentence
A0011	sentence	1688	1781	sentence
A0012	sentence	1783	2324	sentence
A0013	sentence	2326	2564	sentence
A0014	sentence	2566	2567	sentence
A0015	sentence	2569	4095	sentence
A0016	sentence	4097	5164	sentence
A0017	sentence	5166	5201	sentence
A0018	sentence	5202	5619	sentence
A0019	sentence	5621	5622	sentence
A0020	sentence	5624	5998	sentence
A0021	sentence	6000	6002	sentence
A0022	sentence	6003	6574	sentence
A0023	sentence	6576	6603	sentence
A0024	sentence	6605	6790	sentence
A0025	sentence	6792	6808	sentence
A0026	sentence	6809	7261	sentence
A0027	sentence	7263	7521	sentence
A0028	sentence	7523	7873	sentence
A0029	sentence	7875	7876	sentence
A0030	sentence	7878	7907	sentence
A0031	sentence	7909	8257	sentence
A0032	sentence	8259	8312	sentence
A0033	sentence	8313	8751	sentence
A0034	sentence	8753	8890	sentence
A0035	sentence	8891	9204	sentence
A0036	sentence	9206	9231	sentence
A0037	sentence	9233	9237	sentence
A0038	sentence	9239	9983	sentence
A0039	sentence	9984	10294	sentence
A0040	sentence	10296	10301	sentence
A0041	sentence	10303	10331	sentence
A0042	sentence	10332	11514	sentence
A0043	sentence	11516	11517	sentence
A0044	sentence	11519	11672	sentence
A0045	sentence	11673	11769	sentence
A0046	sentence	11770	11898	sentence
A0047	sentence	11899	12641	sentence
A0048	sentence	12642	13087	sentence
A0049	sentence	13089	13436	sentence
A0050	sentence	13437	13509	sentence
A0051	sentence	13511	13607	sentence
A0052	sentence	13609	13639	sentence
A0053	sentence	13640	13947	sentence
A0054	sentence	13949	13968	sentence
A0055	sentence	13969	14238	sentence
A0056	sentence	14240	14598	sentence
A0057	sentence	14599	14914	sentence
A0058	sentence	14916	14917	sentence
A0059	sentence	14919	15082	sentence
A0060	sentence	15084	15312	sentence
A0061	sentence	15314	15317	sentence
A0062	sentence	15318	15343	sentence
A0063	sentence	15345	15935	sentence
A0064	sentence	15936	16202	sentence
A0065	sentence	16204	16240	sentence
A0066	sentence	16241	16852	sentence
A0067	sentence	16854	16855	sentence
A0068	sentence	16857	16871	sentence
A0069	sentence	16873	16900	sentence
A0070	sentence	16901	17751	sentence
A0071	sentence	17753	17756	sentence
A0072	sentence	17757	18259	sentence
A0073	sentence	18261	18272	sentence
A0074	sentence	18273	18889	sentence
A0075	sentence	18891	19069	sentence
A0076	sentence	19070	19456	sentence
A0077	sentence	19458	19459	sentence
A0078	sentence	19461	19464	sentence
A0079	sentence	19465	19636	sentence
A0080	sentence	19637	19767	sentence
A0081	sentence	19768	19997	sentence
A0082	sentence	19999	20002	sentence
A0083	sentence	20003	20342	sentence
A0084	sentence	20343	20460	sentence
A0085	sentence	20462	20465	sentence
A0086	sentence	20466	20495	sentence
A0087	sentence	20497	20894	sentence
A0088	table	20896	21544	table
A0089	sentence	21546	21547	sentence
A0090	sentence	21549	21725	sentence
A0091	sentence	21727	21987	sentence
A0092	sentence	21989	21992	sentence
A0093	sentence	21993	22269	sentence
A0094	sentence	22271	22274	sentence
A0095	sentence	22275	22296	sentence
A0096	sentence	22297	22450	sentence
A0097	sentence	22452	22455	sentence
A0098	sentence	22456	22638	sentence
A0099	sentence	22640	22643	sentence
A0100	sentence	22645	22654	sentence
A0101	sentence	22656	22659	sentence
A0102	sentence	22660	22848	sentence
A0103	sentence	22849	23117	sentence
A0104	sentence	23119	23122	sentence
A0105	sentence	23123	23226	sentence
A0106	sentence	23228	23477	sentence
A0107	sentence	23479	23480	sentence
A0108	sentence	23482	23656	sentence
A0109	table	23658	24117	table
A0110	table	24119	25618	table
A0111	table	25620	25717	table
A0112	table	25719	26128	table
A0113	sentence	26130	26132	sentence
A0114	table	26134	26305	table
A0115	table	26307	26446	table
A0116	table	26448	26920	table
A0117	table	26922	27322	table
A0118	sentence	27324	27350	sentence
A0119	sentence	27352	27354	sentence
A0120	sentence	27356	27407	sentence
A0121	sentence	27409	27520	sentence
A0122	table	27522	27711	table
A0123	table	27713	27802	table
A0124	sentence	27804	27806	sentence
A0125	sentence	27808	27817	sentence
A0126	sentence	27819	27844	sentence
A0127	sentence	27846	27873	sentence
A0128	sentence	27875	27910	sentence
A0129	sentence	27912	27942	sentence
A0130	sentence	27944	27973	sentence
A0131	sentence	27975	28335	sentence
A0132	sentence	28336	28625	sentence
A0133	sentence	28626	28722	sentence
A0134	sentence	28724	28897	sentence
A0135	sentence	28899	28923	sentence
A0136	sentence	28925	28973	sentence
A0137	sentence	28975	29032	sentence
A0138	sentence	29034	29068	sentence
A0139	sentence	29070	29141	sentence
A0140	table	29143	29332	table
A0141	sentence	29334	29336	sentence
