anchor_id	anchor_type	start	end	label
A0001	sentence	0	7	sentence
A0002	sentence	9	21	sentence
A0003	sentence	23	52	sentence
A0004	sentence	54	111	sentence
A0005	sentence	113	164	sentence
A0006	sentence	166	894	sentence
A0007	sentence	895	1004	sentence
A0008	table	1006	1529	table
A0009	sentence	1531	1709	sentence
A0010	sentence	1710	1978	sentence
A0011	sentence	1979	2240	sentence
A0012	table	2242	2456	table
A0013	table	2458	2680	table
A0014	sentence	2682	2740	sentence
A0015	sentence	2742	2762	sentence
A0016	table	2764	3530	table
A0017	table	3532	3592	table
A0018	table	3594	4023	table
A0019	table	4025	4679	table
A0020	table	4681	5323	table
A0021	table	5325	6206	table
A0022	table	6208	6456	table
A0023	table	6458	7003	table
A0024	table	7005	7748	table
A0025	table	7750	7999	table
A0026	table	8001	9464	table
A0027	table	9466	10713	table
A0028	table	10715	11975	table
A0029	table	11977	12437	table
A0030	table	12439	12661	table
A0031	table	12663	13300	table
A0032	table	13302	13726	table
A0033	table	13728	14667	table
A0034	table	14669	15148	table
A0035	table	15150	15518	table
A0036	table	15520	16457	table
