anchor_id	anchor_type	start	end	label
A0001	sentence	0	450	sentence
A0002	sentence	451	592	sentence
A0003	sentence	593	1069	sentence
A0004	sentence	1070	1283	sentence
A0005	sentence	1284	1384	sentence
A0006	sentence	1385	1700	sentence
A0007	sentence	1701	1930	sentence
A0008	sentence	1931	1946	sentence
A0009	sentence	1947	2487	sentence
A0010	sentence	2488	2524	sentence
A0011	sentence	2525	2712	sentence
A0012	sentence	2713	2798	sentence
A0013	sentence	2799	3107	sentence
A0014	sentence	3108	3364	sentence
A0015	sentence	3365	3446	sentence
A0016	sentence	3447	3535	sentence
A0017	sentence	3536	3619	sentence
A0018	sentence	3620	3857	sentence
A0019	sentence	3858	3938	sentence
A0020	sentence	3939	3957	sentence
A0021	sentence	3958	4363	sentence
A0022	sentence	4364	4376	sentence
A0023	sentence	4377	4980	sentence
A0024	sentence	4981	5023	sentence
A0025	sentence	5024	5963	sentence
A0026	sentence	5964	6097	sentence
A0027	sentence	6098	6255	sentence
A0028	sentence	6256	6700	sentence
A0029	sentence	6701	6851	sentence
A0030	sentence	6852	8289	sentence
A0031	sentence	8290	8460	sentence
A0032	sentence	8461	8927	sentence
A0033	sentence	8928	9014	sentence
A0034	sentence	9015	9429	sentence
A0035	sentence	9430	9561	sentence
A0036	sentence	9562	9995	sentence
A0037	sentence	9996	10178	sentence
A0038	sentence	10179	10332	sentence
A0039	sentence	10333	11717	sentence
A0040	sentence	11718	11888	sentence
A0041	sentence	11889	12345	sentence
A0042	sentence	12346	12432	sentence
A0043	sentence	12433	12742	sentence
A0044	sentence	12743	12883	sentence
A0045	sentence	12884	13166	sentence
A0046	sentence	13167	15341	sentence
A0047	sentence	15342	15619	sentence
A0048	sentence	15620	15672	sentence
A0049	sentence	15673	15765	sentence
A0050	sentence	15766	16367	sentence
A0051	sentence	16368	18406	sentence
A0052	sentence	18407	19281	sentence
A0053	sentence	19282	20085	sentence
A0054	sentence	20086	20356	sentence
A0055	sentence	20357	20927	sentence
A0056	sentence	20928	21391	sentence
A0057	sentence	21392	21638	sentence
A0058	sentence	21639	21934	sentence
A0059	sentence	21935	22088	sentence
A0060	sentence	22089	22154	sentence
A0061	sentence	22155	22481	sentence
A0062	sentence	22482	23332	sentence
A0063	sentence	23333	23708	sentence
A0064	sentence	23709	24153	sentence
A0065	sentence	24154	24586	sentence
A0066	sentence	24587	24878	sentence
A0067	sentence	24879	25224	sentence
A0068	sentence	25225	25302	sentence
A0069	sentence	25303	25361	sentence
A0070	sentence	25362	25637	sentence
A0071	sentence	25638	25872	sentence
A0072	sentence	25873	26049	sentence
A0073	sentence	26050	26768	sentence
A0074	sentence	26769	26934	sentence
A0075	sentence	26935	27618	sentence
A0076	sentence	27619	27929	sentence
A0077	sentence	27930	27948	sentence
A0078	sentence	27949	28262	sentence
A0079	sentence	28263	28675	sentence
A0080	sentence	28676	28775	sentence
A0081	sentence	28776	28936	sentence
A0082	sentence	28937	28967	sentence
A0083	sentence	28968	29470	sentence
A0084	sentence	29471	29581	sentence
A0085	sentence	29582	29847	sentence
A0086	sentence	29848	29987	sentence
A0087	sentence	29988	30707	sentence
A0088	sentence	30708	30874	sentence
A0089	sentence	30875	31022	sentence
A0090	sentence	31023	31252	sentence
A0091	sentence	31253	31518	sentence
A0092	sentence	31519	31533	sentence
A0093	sentence	31534	31757	sentence
A0094	sentence	31758	31971	sentence
A0095	sentence	31972	32174	sentence
A0096	sentence	32175	32315	sentence
A0097	sentence	32316	32444	sentence
A0098	sentence	32445	32734	sentence
A0099	sentence	32735	32901	sentence
A0100	sentence	32902	33363	sentence
A0101	sentence	33364	33560	sentence
A0102	sentence	33561	34048	sentence
A0103	sentence	34050	34317	sentence
A0104	sentence	34319	34653	sentence
A0105	sentence	34654	35454	sentence
A0106	sentence	35455	35968	sentence
A0107	sentence	35969	36702	sentence
A0108	sentence	36703	37142	sentence
A0109	sentence	37143	37351	sentence
